zone_id,base_income_quartile,tenure,rate
665,3,rent,1.0
665,4,rent,1.0
666,1,own,0.75
666,2,own,0.75
666,3,own,0.75
666,4,own,0.75
666,1,rent,1.0
666,2,rent,1.0
666,3,rent,1.0
666,4,rent,1.0
667,1,own,0.75
667,2,own,0.75
667,3,own,0.75
667,4,own,0.75
667,1,rent,1.0
667,2,rent,1.0
667,3,rent,1.0
667,4,rent,1.0
668,1,own,0.75
668,2,own,0.75
668,3,own,0.75
668,4,own,0.75
668,1,rent,1.0
668,2,rent,1.0
668,3,rent,1.0
668,4,rent,1.0
669,1,own,0.75
669,2,own,0.75
669,3,own,0.75
669,4,own,0.75
669,1,rent,1.0
669,2,rent,1.0
669,3,rent,1.0
669,4,rent,1.0
670,1,own,0.75
670,2,own,0.75
670,3,own,0.75
670,4,own,0.75
670,1,rent,1.0
670,2,rent,1.0
670,3,rent,1.0
670,4,rent,1.0
671,1,own,0.75
671,2,own,0.75
671,3,own,0.75
671,4,own,0.75
671,1,rent,1.0
671,2,rent,1.0
671,3,rent,1.0
671,4,rent,1.0
672,1,own,0.75
672,2,own,0.75
672,3,own,0.75
672,4,own,0.75
672,1,rent,1.0
672,2,rent,1.0
672,3,rent,1.0
672,4,rent,1.0
673,1,own,0.75
673,2,own,0.75
673,3,own,0.75
673,4,own,0.75
673,1,rent,1.0
673,2,rent,1.0
673,3,rent,1.0
673,4,rent,1.0
674,1,own,0.75
674,2,own,0.75
674,3,own,0.75
674,4,own,0.75
674,1,rent,1.0
674,2,rent,1.0
674,3,rent,1.0
674,4,rent,1.0
675,1,own,0.75
675,2,own,0.75
675,3,own,0.75
675,4,own,0.75
675,1,rent,1.0
675,2,rent,1.0
675,3,rent,1.0
675,4,rent,1.0
676,1,own,0.75
676,2,own,0.75
676,3,own,0.75
676,4,own,0.75
676,1,rent,1.0
676,2,rent,1.0
676,3,rent,1.0
676,4,rent,1.0
677,1,own,0.75
677,2,own,0.75
677,3,own,0.75
677,4,own,0.75
677,1,rent,1.0
677,2,rent,1.0
677,3,rent,1.0
677,4,rent,1.0
678,1,own,0.75
678,2,own,0.75
678,3,own,0.75
678,4,own,0.75
678,1,rent,1.0
678,2,rent,1.0
678,3,rent,1.0
678,4,rent,1.0
679,1,own,0.75
679,2,own,0.75
679,3,own,0.75
679,4,own,0.75
679,1,rent,1.0
679,2,rent,1.0
679,3,rent,1.0
679,4,rent,1.0
680,1,own,0.75
680,2,own,0.75
680,3,own,0.75
680,4,own,0.75
680,1,rent,1.0
680,2,rent,1.0
680,3,rent,1.0
680,4,rent,1.0
681,1,own,0.75
681,2,own,0.75
681,3,own,0.75
681,4,own,0.75
681,1,rent,1.0
681,2,rent,1.0
681,3,rent,1.0
681,4,rent,1.0
682,1,own,0.75
682,2,own,0.75
682,3,own,0.75
682,4,own,0.75
682,1,rent,1.0
682,2,rent,1.0
682,3,rent,1.0
682,4,rent,1.0
683,1,own,0.75
683,2,own,0.75
683,3,own,0.75
683,4,own,0.75
683,1,rent,1.0
683,2,rent,1.0
683,3,rent,1.0
683,4,rent,1.0
684,1,own,0.75
684,2,own,0.75
684,3,own,0.75
684,4,own,0.75
684,1,rent,1.0
684,2,rent,1.0
684,3,rent,1.0
684,4,rent,1.0
685,1,own,0.75
685,2,own,0.75
685,3,own,0.75
685,4,own,0.75
685,1,rent,1.0
685,2,rent,1.0
685,3,rent,1.0
685,4,rent,1.0
686,1,own,0.75
686,2,own,0.75
686,3,own,0.75
686,4,own,0.75
686,1,rent,1.0
686,2,rent,1.0
686,3,rent,1.0
686,4,rent,1.0
687,1,own,0.75
687,2,own,0.75
687,3,own,0.75
687,4,own,0.75
687,1,rent,1.0
687,2,rent,1.0
687,3,rent,1.0
687,4,rent,1.0
688,1,own,0.75
688,2,own,0.75
688,3,own,0.75
688,4,own,0.75
688,1,rent,1.0
688,2,rent,1.0
688,3,rent,1.0
688,4,rent,1.0
689,1,own,0.75
689,2,own,0.75
689,3,own,0.75
689,4,own,0.75
689,1,rent,1.0
689,2,rent,1.0
689,3,rent,1.0
689,4,rent,1.0
690,1,own,0.75
690,2,own,0.75
690,3,own,0.75
690,4,own,0.75
690,1,rent,1.0
690,2,rent,1.0
690,3,rent,1.0
690,4,rent,1.0
691,1,own,0.75
691,2,own,0.75
691,3,own,0.75
691,4,own,0.75
691,1,rent,1.0
691,2,rent,1.0
691,3,rent,1.0
691,4,rent,1.0
692,1,own,0.75
692,2,own,0.75
692,3,own,0.75
692,4,own,0.75
692,1,rent,1.0
692,2,rent,1.0
692,3,rent,1.0
692,4,rent,1.0
693,1,own,0.75
693,2,own,0.75
693,3,own,0.75
693,4,own,0.75
693,1,rent,1.0
693,2,rent,1.0
693,3,rent,1.0
693,4,rent,1.0
694,1,own,0.75
694,2,own,0.75
694,3,own,0.75
694,4,own,0.75
694,1,rent,1.0
694,2,rent,1.0
694,3,rent,1.0
694,4,rent,1.0
695,1,own,0.75
695,2,own,0.75
695,3,own,0.75
695,4,own,0.75
695,1,rent,1.0
695,2,rent,1.0
695,3,rent,1.0
695,4,rent,1.0
696,1,own,0.75
696,2,own,0.75
696,3,own,0.75
696,4,own,0.75
696,1,rent,1.0
696,2,rent,1.0
696,3,rent,1.0
696,4,rent,1.0
697,1,own,0.75
697,2,own,0.75
697,3,own,0.75
697,4,own,0.75
697,1,rent,1.0
697,2,rent,1.0
697,3,rent,1.0
697,4,rent,1.0
698,1,own,0.75
698,2,own,0.75
698,3,own,0.75
698,4,own,0.75
698,1,rent,1.0
698,2,rent,1.0
698,3,rent,1.0
698,4,rent,1.0
699,1,own,0.75
699,2,own,0.75
699,3,own,0.75
699,4,own,0.75
699,1,rent,1.0
699,2,rent,1.0
699,3,rent,1.0
699,4,rent,1.0
700,1,own,0.75
700,2,own,0.75
700,3,own,0.75
700,4,own,0.75
700,1,rent,1.0
700,2,rent,1.0
700,3,rent,1.0
700,4,rent,1.0
701,1,own,0.75
701,2,own,0.75
701,3,own,0.75
701,4,own,0.75
701,1,rent,1.0
701,2,rent,1.0
701,3,rent,1.0
701,4,rent,1.0
702,1,own,0.75
702,2,own,0.75
702,3,own,0.75
702,4,own,0.75
702,1,rent,1.0
702,2,rent,1.0
702,3,rent,1.0
702,4,rent,1.0
703,1,own,0.75
703,2,own,0.75
703,3,own,0.75
703,4,own,0.75
703,1,rent,1.0
703,2,rent,1.0
703,3,rent,1.0
703,4,rent,1.0
704,1,own,0.75
704,2,own,0.75
704,3,own,0.75
704,4,own,0.75
704,1,rent,1.0
704,2,rent,1.0
704,3,rent,1.0
704,4,rent,1.0
705,1,own,0.75
705,2,own,0.75
705,3,own,0.75
705,4,own,0.75
705,1,rent,1.0
705,2,rent,1.0
705,3,rent,1.0
705,4,rent,1.0
706,1,own,0.75
706,2,own,0.75
706,3,own,0.75
706,4,own,0.75
706,1,rent,1.0
706,2,rent,1.0
706,3,rent,1.0
706,4,rent,1.0
707,1,own,0.75
707,2,own,0.75
707,3,own,0.75
707,4,own,0.75
707,1,rent,1.0
707,2,rent,1.0
707,3,rent,1.0
707,4,rent,1.0
708,1,own,0.75
708,2,own,0.75
708,3,own,0.75
708,4,own,0.75
708,1,rent,1.0
708,2,rent,1.0
708,3,rent,1.0
708,4,rent,1.0
709,1,own,0.75
709,2,own,0.75
709,3,own,0.75
709,4,own,0.75
709,1,rent,1.0
709,2,rent,1.0
709,3,rent,1.0
709,4,rent,1.0
710,1,own,0.75
710,2,own,0.75
710,3,own,0.75
710,4,own,0.75
710,1,rent,1.0
710,2,rent,1.0
710,3,rent,1.0
710,4,rent,1.0
711,1,own,0.75
711,2,own,0.75
711,3,own,0.75
711,4,own,0.75
711,1,rent,1.0
711,2,rent,1.0
711,3,rent,1.0
711,4,rent,1.0
712,1,own,0.75
712,2,own,0.75
712,3,own,0.75
712,4,own,0.75
712,1,rent,1.0
712,2,rent,1.0
712,3,rent,1.0
712,4,rent,1.0
713,1,own,0.75
713,2,own,0.75
713,3,own,0.75
713,4,own,0.75
713,1,rent,1.0
713,2,rent,1.0
713,3,rent,1.0
713,4,rent,1.0
714,1,own,0.75
714,2,own,0.75
714,3,own,0.75
714,4,own,0.75
714,1,rent,1.0
714,2,rent,1.0
714,3,rent,1.0
714,4,rent,1.0
715,1,own,0.75
715,2,own,0.75
715,3,own,0.75
715,4,own,0.75
715,1,rent,1.0
715,2,rent,1.0
715,3,rent,1.0
715,4,rent,1.0
716,1,own,0.75
716,2,own,0.75
716,3,own,0.75
716,4,own,0.75
716,1,rent,1.0
716,2,rent,1.0
716,3,rent,1.0
716,4,rent,1.0
717,1,own,0.75
717,2,own,0.75
717,3,own,0.75
717,4,own,0.75
717,1,rent,1.0
717,2,rent,1.0
717,3,rent,1.0
717,4,rent,1.0
718,1,own,0.75
718,2,own,0.75
718,3,own,0.75
718,4,own,0.75
718,1,rent,1.0
718,2,rent,1.0
718,3,rent,1.0
718,4,rent,1.0
719,1,own,0.75
719,2,own,0.75
719,3,own,0.75
719,4,own,0.75
719,1,rent,1.0
719,2,rent,1.0
719,3,rent,1.0
719,4,rent,1.0
720,1,own,0.75
720,2,own,0.75
720,3,own,0.75
720,4,own,0.75
720,1,rent,1.0
720,2,rent,1.0
720,3,rent,1.0
720,4,rent,1.0
721,1,own,0.75
721,2,own,0.75
721,3,own,0.75
721,4,own,0.75
721,1,rent,1.0
721,2,rent,1.0
721,3,rent,1.0
721,4,rent,1.0
722,1,own,0.75
722,2,own,0.75
722,3,own,0.75
722,4,own,0.75
722,1,rent,1.0
722,2,rent,1.0
722,3,rent,1.0
722,4,rent,1.0
723,1,own,0.75
723,2,own,0.75
723,3,own,0.75
723,4,own,0.75
723,1,rent,1.0
723,2,rent,1.0
723,3,rent,1.0
723,4,rent,1.0
724,1,own,0.75
724,2,own,0.75
724,3,own,0.75
724,4,own,0.75
724,1,rent,1.0
724,2,rent,1.0
724,3,rent,1.0
724,4,rent,1.0
725,1,own,0.75
725,2,own,0.75
725,3,own,0.75
725,4,own,0.75
725,1,rent,1.0
725,2,rent,1.0
725,3,rent,1.0
725,4,rent,1.0
726,1,own,0.75
726,2,own,0.75
726,3,own,0.75
726,4,own,0.75
726,1,rent,1.0
726,2,rent,1.0
726,3,rent,1.0
726,4,rent,1.0
727,1,own,0.75
727,2,own,0.75
727,3,own,0.75
727,4,own,0.75
727,1,rent,1.0
727,2,rent,1.0
727,3,rent,1.0
727,4,rent,1.0
728,1,own,0.75
728,2,own,0.75
728,3,own,0.75
728,4,own,0.75
728,1,rent,1.0
728,2,rent,1.0
728,3,rent,1.0
728,4,rent,1.0
729,1,own,0.75
729,2,own,0.75
729,3,own,0.75
729,4,own,0.75
729,1,rent,1.0
729,2,rent,1.0
729,3,rent,1.0
729,4,rent,1.0
730,1,own,0.75
730,2,own,0.75
730,3,own,0.75
730,4,own,0.75
730,1,rent,1.0
730,2,rent,1.0
730,3,rent,1.0
730,4,rent,1.0
731,1,own,0.75
731,2,own,0.75
731,3,own,0.75
731,4,own,0.75
731,1,rent,1.0
731,2,rent,1.0
731,3,rent,1.0
731,4,rent,1.0
732,1,own,0.75
732,2,own,0.75
732,3,own,0.75
732,4,own,0.75
732,1,rent,1.0
732,2,rent,1.0
732,3,rent,1.0
732,4,rent,1.0
733,1,own,0.75
733,2,own,0.75
733,3,own,0.75
733,4,own,0.75
733,1,rent,1.0
733,2,rent,1.0
733,3,rent,1.0
733,4,rent,1.0
734,1,own,0.75
734,2,own,0.75
734,3,own,0.75
734,4,own,0.75
734,1,rent,1.0
734,2,rent,1.0
734,3,rent,1.0
734,4,rent,1.0
735,1,own,0.75
735,2,own,0.75
735,3,own,0.75
735,4,own,0.75
735,1,rent,1.0
735,2,rent,1.0
735,3,rent,1.0
735,4,rent,1.0
736,1,own,0.75
736,2,own,0.75
736,3,own,0.75
736,4,own,0.75
736,1,rent,1.0
736,2,rent,1.0
736,3,rent,1.0
736,4,rent,1.0
737,1,own,0.75
737,2,own,0.75
737,3,own,0.75
737,4,own,0.75
737,1,rent,1.0
737,2,rent,1.0
737,3,rent,1.0
737,4,rent,1.0
738,1,own,0.75
738,2,own,0.75
738,3,own,0.75
738,4,own,0.75
738,1,rent,1.0
738,2,rent,1.0
738,3,rent,1.0
738,4,rent,1.0
739,1,own,0.75
739,2,own,0.75
739,3,own,0.75
739,4,own,0.75
739,1,rent,1.0
739,2,rent,1.0
739,3,rent,1.0
739,4,rent,1.0
740,1,own,0.75
740,2,own,0.75
740,3,own,0.75
740,4,own,0.75
740,1,rent,1.0
740,2,rent,1.0
740,3,rent,1.0
740,4,rent,1.0
741,1,own,0.75
741,2,own,0.75
741,3,own,0.75
741,4,own,0.75
741,1,rent,1.0
741,2,rent,1.0
741,3,rent,1.0
741,4,rent,1.0
742,1,own,0.75
742,2,own,0.75
742,3,own,0.75
742,4,own,0.75
742,1,rent,1.0
742,2,rent,1.0
742,3,rent,1.0
742,4,rent,1.0
743,1,own,0.75
743,2,own,0.75
743,3,own,0.75
743,4,own,0.75
743,1,rent,1.0
743,2,rent,1.0
743,3,rent,1.0
743,4,rent,1.0
744,1,own,0.75
744,2,own,0.75
744,3,own,0.75
744,4,own,0.75
744,1,rent,1.0
744,2,rent,1.0
744,3,rent,1.0
744,4,rent,1.0
745,1,own,0.75
745,2,own,0.75
745,3,own,0.75
745,4,own,0.75
745,1,rent,1.0
745,2,rent,1.0
745,3,rent,1.0
745,4,rent,1.0
746,1,own,0.75
746,2,own,0.75
746,3,own,0.75
746,4,own,0.75
746,1,rent,1.0
746,2,rent,1.0
746,3,rent,1.0
746,4,rent,1.0
747,1,own,0.75
747,2,own,0.75
747,3,own,0.75
747,4,own,0.75
747,1,rent,1.0
747,2,rent,1.0
747,3,rent,1.0
747,4,rent,1.0
748,1,own,0.75
748,2,own,0.75
748,3,own,0.75
748,4,own,0.75
748,1,rent,1.0
748,2,rent,1.0
748,3,rent,1.0
748,4,rent,1.0
749,1,own,0.75
749,2,own,0.75
749,3,own,0.75
749,4,own,0.75
749,1,rent,1.0
749,2,rent,1.0
749,3,rent,1.0
749,4,rent,1.0
750,1,own,0.75
750,2,own,0.75
750,3,own,0.75
750,4,own,0.75
750,1,rent,1.0
750,2,rent,1.0
750,3,rent,1.0
750,4,rent,1.0
751,1,own,0.75
751,2,own,0.75
751,3,own,0.75
751,4,own,0.75
751,1,rent,1.0
751,2,rent,1.0
751,3,rent,1.0
751,4,rent,1.0
752,1,own,0.75
752,2,own,0.75
752,3,own,0.75
752,4,own,0.75
752,1,rent,1.0
752,2,rent,1.0
752,3,rent,1.0
752,4,rent,1.0
753,1,own,0.75
753,2,own,0.75
753,3,own,0.75
753,4,own,0.75
753,1,rent,1.0
753,2,rent,1.0
753,3,rent,1.0
753,4,rent,1.0
754,1,own,0.75
754,2,own,0.75
754,3,own,0.75
754,4,own,0.75
754,1,rent,1.0
754,2,rent,1.0
754,3,rent,1.0
754,4,rent,1.0
755,1,own,0.75
755,2,own,0.75
755,3,own,0.75
755,4,own,0.75
755,1,rent,1.0
755,2,rent,1.0
755,3,rent,1.0
755,4,rent,1.0
756,1,own,0.75
756,2,own,0.75
756,3,own,0.75
756,4,own,0.75
756,1,rent,1.0
756,2,rent,1.0
756,3,rent,1.0
756,4,rent,1.0
757,1,own,0.75
757,2,own,0.75
757,3,own,0.75
757,4,own,0.75
757,1,rent,1.0
757,2,rent,1.0
757,3,rent,1.0
757,4,rent,1.0
758,1,own,0.75
758,2,own,0.75
758,3,own,0.75
758,4,own,0.75
758,1,rent,1.0
758,2,rent,1.0
758,3,rent,1.0
758,4,rent,1.0
759,1,own,0.75
759,2,own,0.75
759,3,own,0.75
759,4,own,0.75
759,1,rent,1.0
759,2,rent,1.0
759,3,rent,1.0
759,4,rent,1.0
760,1,own,0.75
760,2,own,0.75
760,3,own,0.75
760,4,own,0.75
760,1,rent,1.0
760,2,rent,1.0
760,3,rent,1.0
760,4,rent,1.0
761,1,own,0.75
761,2,own,0.75
761,3,own,0.75
761,4,own,0.75
761,1,rent,1.0
761,2,rent,1.0
761,3,rent,1.0
761,4,rent,1.0
762,1,own,0.75
762,2,own,0.75
762,3,own,0.75
762,4,own,0.75
762,1,rent,1.0
762,2,rent,1.0
762,3,rent,1.0
762,4,rent,1.0
763,1,own,0.75
763,2,own,0.75
763,3,own,0.75
763,4,own,0.75
763,1,rent,1.0
763,2,rent,1.0
763,3,rent,1.0
763,4,rent,1.0
764,1,own,0.75
764,2,own,0.75
764,3,own,0.75
764,4,own,0.75
764,1,rent,1.0
764,2,rent,1.0
764,3,rent,1.0
764,4,rent,1.0
765,1,own,0.75
765,2,own,0.75
765,3,own,0.75
765,4,own,0.75
765,1,rent,1.0
765,2,rent,1.0
765,3,rent,1.0
765,4,rent,1.0
766,1,own,0.75
766,2,own,0.75
766,3,own,0.75
766,4,own,0.75
766,1,rent,1.0
766,2,rent,1.0
766,3,rent,1.0
766,4,rent,1.0
767,1,own,0.75
767,2,own,0.75
767,3,own,0.75
767,4,own,0.75
767,1,rent,1.0
767,2,rent,1.0
767,3,rent,1.0
767,4,rent,1.0
768,1,own,0.75
768,2,own,0.75
768,3,own,0.75
768,4,own,0.75
768,1,rent,1.0
768,2,rent,1.0
768,3,rent,1.0
768,4,rent,1.0
769,1,own,0.75
769,2,own,0.75
769,3,own,0.75
769,4,own,0.75
769,1,rent,1.0
769,2,rent,1.0
769,3,rent,1.0
769,4,rent,1.0
770,1,own,0.75
770,2,own,0.75
770,3,own,0.75
770,4,own,0.75
770,1,rent,1.0
770,2,rent,1.0
770,3,rent,1.0
770,4,rent,1.0
771,1,own,0.75
771,2,own,0.75
771,3,own,0.75
771,4,own,0.75
771,1,rent,1.0
771,2,rent,1.0
771,3,rent,1.0
771,4,rent,1.0
772,1,own,0.75
772,2,own,0.75
772,3,own,0.75
772,4,own,0.75
772,1,rent,1.0
772,2,rent,1.0
772,3,rent,1.0
772,4,rent,1.0
773,1,own,0.75
773,2,own,0.75
773,3,own,0.75
773,4,own,0.75
773,1,rent,1.0
773,2,rent,1.0
773,3,rent,1.0
773,4,rent,1.0
774,1,own,0.75
774,2,own,0.75
774,3,own,0.75
774,4,own,0.75
774,1,rent,1.0
774,2,rent,1.0
774,3,rent,1.0
774,4,rent,1.0
775,1,own,0.75
775,2,own,0.75
775,3,own,0.75
775,4,own,0.75
775,1,rent,1.0
775,2,rent,1.0
775,3,rent,1.0
775,4,rent,1.0
776,1,own,0.75
776,2,own,0.75
776,3,own,0.75
776,4,own,0.75
776,1,rent,1.0
776,2,rent,1.0
776,3,rent,1.0
776,4,rent,1.0
777,1,own,0.75
777,2,own,0.75
777,3,own,0.75
777,4,own,0.75
777,1,rent,1.0
777,2,rent,1.0
777,3,rent,1.0
777,4,rent,1.0
778,1,own,0.75
778,2,own,0.75
778,3,own,0.75
778,4,own,0.75
778,1,rent,1.0
778,2,rent,1.0
778,3,rent,1.0
778,4,rent,1.0
779,1,own,0.75
779,2,own,0.75
779,3,own,0.75
779,4,own,0.75
779,1,rent,1.0
779,2,rent,1.0
779,3,rent,1.0
779,4,rent,1.0
780,1,own,0.75
780,2,own,0.75
780,3,own,0.75
780,4,own,0.75
780,1,rent,1.0
780,2,rent,1.0
780,3,rent,1.0
780,4,rent,1.0
781,1,own,0.75
781,2,own,0.75
781,3,own,0.75
781,4,own,0.75
781,1,rent,1.0
781,2,rent,1.0
781,3,rent,1.0
781,4,rent,1.0
782,1,own,0.75
782,2,own,0.75
782,3,own,0.75
782,4,own,0.75
782,1,rent,1.0
782,2,rent,1.0
782,3,rent,1.0
782,4,rent,1.0
783,1,own,0.75
783,2,own,0.75
783,3,own,0.75
783,4,own,0.75
783,1,rent,1.0
783,2,rent,1.0
783,3,rent,1.0
783,4,rent,1.0
784,1,own,0.75
784,2,own,0.75
784,3,own,0.75
784,4,own,0.75
784,1,rent,1.0
784,2,rent,1.0
784,3,rent,1.0
784,4,rent,1.0
785,1,own,0.75
785,2,own,0.75
785,3,own,0.75
785,4,own,0.75
785,1,rent,1.0
785,2,rent,1.0
785,3,rent,1.0
785,4,rent,1.0
786,1,own,0.75
786,2,own,0.75
786,3,own,0.75
786,4,own,0.75
786,1,rent,1.0
786,2,rent,1.0
786,3,rent,1.0
786,4,rent,1.0
787,1,own,0.75
787,2,own,0.75
787,3,own,0.75
787,4,own,0.75
787,1,rent,1.0
787,2,rent,1.0
787,3,rent,1.0
787,4,rent,1.0
788,1,own,0.75
788,2,own,0.75
788,3,own,0.75
788,4,own,0.75
788,1,rent,1.0
788,2,rent,1.0
788,3,rent,1.0
788,4,rent,1.0
789,1,own,0.75
789,2,own,0.75
789,3,own,0.75
789,4,own,0.75
789,1,rent,1.0
789,2,rent,1.0
789,3,rent,1.0
789,4,rent,1.0
790,1,own,0.75
790,2,own,0.75
790,3,own,0.75
790,4,own,0.75
790,1,rent,1.0
790,2,rent,1.0
790,3,rent,1.0
790,4,rent,1.0
791,1,own,0.75
791,2,own,0.75
791,3,own,0.75
791,4,own,0.75
791,1,rent,1.0
791,2,rent,1.0
791,3,rent,1.0
791,4,rent,1.0
792,1,own,0.75
792,2,own,0.75
792,3,own,0.75
792,4,own,0.75
792,1,rent,1.0
792,2,rent,1.0
792,3,rent,1.0
792,4,rent,1.0
793,1,own,0.75
793,2,own,0.75
793,3,own,0.75
793,4,own,0.75
793,1,rent,1.0
793,2,rent,1.0
793,3,rent,1.0
793,4,rent,1.0
794,1,own,0.75
794,2,own,0.75
794,3,own,0.75
794,4,own,0.75
794,1,rent,1.0
794,2,rent,1.0
794,3,rent,1.0
794,4,rent,1.0
795,1,own,0.75
795,2,own,0.75
795,3,own,0.75
795,4,own,0.75
795,1,rent,1.0
795,2,rent,1.0
795,3,rent,1.0
795,4,rent,1.0
796,1,own,0.75
796,2,own,0.75
796,3,own,0.75
796,4,own,0.75
796,1,rent,1.0
796,2,rent,1.0
796,3,rent,1.0
796,4,rent,1.0
797,1,own,0.75
797,2,own,0.75
797,3,own,0.75
797,4,own,0.75
797,1,rent,1.0
797,2,rent,1.0
797,3,rent,1.0
797,4,rent,1.0
798,1,own,0.75
798,2,own,0.75
798,3,own,0.75
798,4,own,0.75
798,1,rent,1.0
798,2,rent,1.0
798,3,rent,1.0
798,4,rent,1.0
799,1,own,0.75
799,2,own,0.75
799,3,own,0.75
799,4,own,0.75
799,1,rent,1.0
799,2,rent,1.0
799,3,rent,1.0
799,4,rent,1.0
800,1,own,0.75
800,2,own,0.75
800,3,own,0.75
800,4,own,0.75
800,1,rent,1.0
800,2,rent,1.0
800,3,rent,1.0
800,4,rent,1.0
801,1,own,0.75
801,2,own,0.75
801,3,own,0.75
801,4,own,0.75
801,1,rent,1.0
801,2,rent,1.0
801,3,rent,1.0
801,4,rent,1.0
802,1,own,0.75
802,2,own,0.75
802,3,own,0.75
802,4,own,0.75
802,1,rent,1.0
802,2,rent,1.0
802,3,rent,1.0
802,4,rent,1.0
803,1,own,0.75
803,2,own,0.75
803,3,own,0.75
803,4,own,0.75
803,1,rent,1.0
803,2,rent,1.0
803,3,rent,1.0
803,4,rent,1.0
804,1,own,0.75
804,2,own,0.75
804,3,own,0.75
804,4,own,0.75
804,1,rent,1.0
804,2,rent,1.0
804,3,rent,1.0
804,4,rent,1.0
805,1,own,0.75
805,2,own,0.75
805,3,own,0.75
805,4,own,0.75
805,1,rent,1.0
805,2,rent,1.0
805,3,rent,1.0
805,4,rent,1.0
806,1,own,0.75
806,2,own,0.75
806,3,own,0.75
806,4,own,0.75
806,1,rent,1.0
806,2,rent,1.0
806,3,rent,1.0
806,4,rent,1.0
807,1,own,0.75
807,2,own,0.75
807,3,own,0.75
807,4,own,0.75
807,1,rent,1.0
807,2,rent,1.0
807,3,rent,1.0
807,4,rent,1.0
808,1,own,0.75
808,2,own,0.75
808,3,own,0.75
808,4,own,0.75
808,1,rent,1.0
808,2,rent,1.0
808,3,rent,1.0
808,4,rent,1.0
809,1,own,0.75
809,2,own,0.75
809,3,own,0.75
809,4,own,0.75
809,1,rent,1.0
809,2,rent,1.0
809,3,rent,1.0
809,4,rent,1.0
810,1,own,0.75
810,2,own,0.75
810,3,own,0.75
810,4,own,0.75
810,1,rent,1.0
810,2,rent,1.0
810,3,rent,1.0
810,4,rent,1.0
811,1,own,0.75
811,2,own,0.75
811,3,own,0.75
811,4,own,0.75
811,1,rent,1.0
811,2,rent,1.0
811,3,rent,1.0
811,4,rent,1.0
812,1,own,0.75
812,2,own,0.75
812,3,own,0.75
812,4,own,0.75
812,1,rent,1.0
812,2,rent,1.0
812,3,rent,1.0
812,4,rent,1.0
813,1,own,0.75
813,2,own,0.75
813,3,own,0.75
813,4,own,0.75
813,1,rent,1.0
813,2,rent,1.0
813,3,rent,1.0
813,4,rent,1.0
814,1,own,0.75
814,2,own,0.75
814,3,own,0.75
814,4,own,0.75
814,1,rent,1.0
814,2,rent,1.0
814,3,rent,1.0
814,4,rent,1.0
815,1,own,0.75
815,2,own,0.75
815,3,own,0.75
815,4,own,0.75
815,1,rent,1.0
815,2,rent,1.0
815,3,rent,1.0
815,4,rent,1.0
816,1,own,0.75
816,2,own,0.75
816,3,own,0.75
816,4,own,0.75
816,1,rent,1.0
816,2,rent,1.0
816,3,rent,1.0
816,4,rent,1.0
817,1,own,0.75
817,2,own,0.75
817,3,own,0.75
817,4,own,0.75
817,1,rent,1.0
817,2,rent,1.0
817,3,rent,1.0
817,4,rent,1.0
818,1,own,0.75
818,2,own,0.75
818,3,own,0.75
818,4,own,0.75
818,1,rent,1.0
818,2,rent,1.0
818,3,rent,1.0
818,4,rent,1.0
819,1,own,0.75
819,2,own,0.75
819,3,own,0.75
819,4,own,0.75
819,1,rent,1.0
819,2,rent,1.0
819,3,rent,1.0
819,4,rent,1.0
820,1,own,0.75
820,2,own,0.75
820,3,own,0.75
820,4,own,0.75
820,1,rent,1.0
820,2,rent,1.0
820,3,rent,1.0
820,4,rent,1.0
821,1,own,0.75
821,2,own,0.75
821,3,own,0.75
821,4,own,0.75
821,1,rent,1.0
821,2,rent,1.0
821,3,rent,1.0
821,4,rent,1.0
822,1,own,0.75
822,2,own,0.75
822,3,own,0.75
822,4,own,0.75
822,1,rent,1.0
822,2,rent,1.0
822,3,rent,1.0
822,4,rent,1.0
823,1,own,0.75
823,2,own,0.75
823,3,own,0.75
823,4,own,0.75
823,1,rent,1.0
823,2,rent,1.0
823,3,rent,1.0
823,4,rent,1.0
824,1,own,0.75
824,2,own,0.75
824,3,own,0.75
824,4,own,0.75
824,1,rent,1.0
824,2,rent,1.0
824,3,rent,1.0
824,4,rent,1.0
825,1,own,0.75
825,2,own,0.75
825,3,own,0.75
825,4,own,0.75
825,1,rent,1.0
825,2,rent,1.0
825,3,rent,1.0
825,4,rent,1.0
826,1,own,0.75
826,2,own,0.75
826,3,own,0.75
826,4,own,0.75
826,1,rent,1.0
826,2,rent,1.0
826,3,rent,1.0
826,4,rent,1.0
827,1,own,0.75
827,2,own,0.75
827,3,own,0.75
827,4,own,0.75
827,1,rent,1.0
827,2,rent,1.0
827,3,rent,1.0
827,4,rent,1.0
828,1,own,0.75
828,2,own,0.75
828,3,own,0.75
828,4,own,0.75
828,1,rent,1.0
828,2,rent,1.0
828,3,rent,1.0
828,4,rent,1.0
829,1,own,0.75
829,2,own,0.75
829,3,own,0.75
829,4,own,0.75
829,1,rent,1.0
829,2,rent,1.0
829,3,rent,1.0
829,4,rent,1.0
830,1,own,0.75
830,2,own,0.75
830,3,own,0.75
830,4,own,0.75
830,1,rent,1.0
830,2,rent,1.0
830,3,rent,1.0
830,4,rent,1.0
831,1,own,0.75
831,2,own,0.75
831,3,own,0.75
831,4,own,0.75
831,1,rent,1.0
831,2,rent,1.0
831,3,rent,1.0
831,4,rent,1.0
832,1,own,0.75
