fbpzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,zone,juris,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat,job_out_cat
american_canyonGGNADISppainNA,58,1,5.41592892,55,1292,american_canyon,GG,NA,DIS,ppa,in,NA,IW,HM,,2,0,,,,,
american_canyonGGNANANAinNA,59,56,137.4630093,55,1291,american_canyon,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
american_canyonGGNANANAinsfd,60,2,0.57365309,55,1291,american_canyon,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
american_canyonGGNANAppainNA,61,3,2.82246348,55,1291,american_canyon,GG,NA,NA,ppa,in,NA,IW,HM,,2,0,,,,,
american_canyonNANADISNAinNA,62,701,907.4566006,55,1292,american_canyon,NA,NA,DIS,NA,in,NA,,,,,,,,,,
american_canyonNANADISNAinsfd,63,3328,640.607983,55,1291,american_canyon,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
american_canyonNANADISppaexp1NA,64,1,2.854592635,55,1292,american_canyon,NA,NA,DIS,ppa,exp1,NA,,,,,0,0,,,,
american_canyonNANADISppainNA,65,104,1017.721599,55,1292,american_canyon,NA,NA,DIS,ppa,in,NA,,,,,,,,,,
american_canyonNANADISppainsfd,66,8,18.45735684,55,1292,american_canyon,NA,NA,DIS,ppa,in,sfd,,,,,,,,,,
american_canyonNANANANAinNA,67,380,472.8486239,55,1291,american_canyon,NA,NA,NA,NA,in,NA,,,,,,,,,,
american_canyonNANANANAinsfd,68,478,82.28883059,55,1291,american_canyon,NA,NA,NA,NA,in,sfd,,,,,,,,,,
american_canyonNANANANAoutNA,69,1,14.73793226,55,1291,american_canyon,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
american_canyonNANANAppainNA,70,11,7.26552027,55,1291,american_canyon,NA,NA,NA,ppa,in,NA,,,,,,,,,,
antiochGGNADISNAinNA,71,58,196.909396,13,1184,antioch,GG,NA,DIS,NA,in,NA,,,25,1.5,,,,,,
antiochGGNADISNAinsfd,72,292,64.72433015,13,1187,antioch,GG,NA,DIS,NA,in,sfd,,,25,1.5,,,,,,
antiochGGNANANAinNA,73,648,333.191339,13,1188,antioch,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
antiochGGNANANAinsfd,74,517,68.39106409,13,1188,antioch,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
antiochGGNANANAoutNA,75,2,0.529542434,13,1189,antioch,GG,NA,NA,NA,out,NA,,,,,0,0,,,,
antiochGGNANAppainNA,76,3,11.19359578,13,1189,antioch,GG,NA,NA,ppa,in,NA,IW,HM,,2,0,,,,,
antiochGGtra2aDISNAinNA,77,73,280.608853,13,1184,antioch,GG,tra2a,DIS,NA,in,NA,HM,,75,2,,,,,,antioch
antiochGGtra2aDISNAinsfd,78,376,63.70545566,13,1187,antioch,GG,tra2a,DIS,NA,in,sfd,HM,,35,1.5,,,,,,antioch
antiochGGtra3DISNAinNA,79,2,1.87022996,13,1187,antioch,GG,tra3,DIS,NA,in,NA,HM,,35,2,,,,,,
antiochGGtra3DISNAinsfd,80,47,6.52573752,13,1187,antioch,GG,tra3,DIS,NA,in,sfd,HM,,35,2,,,,,,
antiochGGtra3NANAinNA,81,1,4.281783461,13,1188,antioch,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,,
antiochNANADISNAinNA,82,3394,8909.125935,13,1183,antioch,NA,NA,DIS,NA,in,NA,,,,,,,,,,
antiochNANADISNAinsfd,83,21130,3685.48727,13,1185,antioch,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
antiochNANADISppainNA,84,65,309.371243,13,1183,antioch,NA,NA,DIS,ppa,in,NA,,,,,,,,,,
antiochNANADISppainsfd,85,5,5.4242299,13,1183,antioch,NA,NA,DIS,ppa,in,sfd,,,,,,,,,,
antiochNANANANAinNA,86,945,978.1777088,13,1188,antioch,NA,NA,NA,NA,in,NA,,,,,,,,,,
antiochNANANANAinsfd,87,3539,533.3623441,13,1191,antioch,NA,NA,NA,NA,in,sfd,,,,,,,,,,
antiochNANANAppainNA,88,30,104.3607349,13,1188,antioch,NA,NA,NA,ppa,in,NA,,,,,,,,,,
antiochNAtra2aDISNAinNA,89,23,36.96486037,13,1184,antioch,NA,tra2a,DIS,NA,in,NA,,,,,,,,,,antioch
antiochNAtra2aDISNAinsfd,90,233,42.27893023,13,1184,antioch,NA,tra2a,DIS,NA,in,sfd,,,,,,,,,,antioch
antiochNAtra3DISNAinNA,91,4,16.48544821,13,1178,antioch,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
antiochNAtra3DISNAinsfd,92,7,1.526311972,13,1178,antioch,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
athertonGGNAHRANAinNA,93,11,53.29569767,81,339,atherton,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
athertonGGNAHRANAinsfd,94,157,145.6082112,81,339,atherton,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
athertonGGtra2bHRANAinsfd,95,41,40.73933655,81,339,atherton,GG,tra2b,HRA,NA,in,sfd,HM,,50,2,,,,,,
athertonGGtra2bNANAinsfd,96,28,15.62310156,81,342,atherton,GG,tra2b,NA,NA,in,sfd,HM,,35,2,,,,,,
athertonGGtra3HRANAinNA,97,33,18.74044146,81,339,atherton,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,,
athertonGGtra3HRANAinsfd,98,369,232.6040545,81,339,atherton,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,,
athertonGGtra3NANAinNA,99,4,17.28984004,81,342,atherton,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,,
athertonGGtra3NANAinsfd,100,139,88.97620008,81,342,atherton,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,,
athertonNANAHRANAinNA,101,21,25.7305756,81,339,atherton,NA,NA,HRA,NA,in,NA,,,,,,,,,,
athertonNANAHRANAinsfd,102,371,352.765985,81,339,atherton,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
athertonNANANANAinNA,103,77,276.243995,81,342,atherton,NA,NA,NA,NA,in,NA,,,,,,,,,,
athertonNANANANAinsfd,104,1048,1260.789238,81,342,atherton,NA,NA,NA,NA,in,sfd,,,,,,,,,,
athertonNAtra3HRANAinNA,105,1,21.7634198,81,339,atherton,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
athertonNAtra3HRANAinsfd,106,4,3.118893336,81,339,atherton,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
athertonNAtra3NANAinNA,107,7,48.83515774,81,342,atherton,NA,tra3,NA,NA,in,NA,,,,,,,,,,
athertonNAtra3NANAinsfd,108,277,284.905705,81,342,atherton,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
belmontGGtra2bHRADISNAinNA,109,102,41.95898429,81,287,belmont,GG,tra2b,HRADIS,NA,in,NA,HM,,65,2.5,,,,,,
belmontGGtra2bHRADISNAinsfd,110,201,31.96195482,81,287,belmont,GG,tra2b,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
belmontGGtra2bHRANAinNA,111,267,108.3904523,81,286,belmont,GG,tra2b,HRA,NA,in,NA,HM,,65,2.5,,,,,,
belmontGGtra2bHRANAinsfd,112,356,69.83053531,81,275,belmont,GG,tra2b,HRA,NA,in,sfd,HM,,50,2,,,,,,
belmontGGtra3HRADISNAinNA,113,32,8.842244689,81,287,belmont,GG,tra3,HRADIS,NA,in,NA,HM,,50,2.5,,,,,,
belmontGGtra3HRADISNAinsfd,114,118,20.69349386,81,287,belmont,GG,tra3,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
belmontGGtra3HRANAinNA,115,118,43.57543996,81,286,belmont,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,,
belmontGGtra3HRANAinsfd,116,439,68.04638434,81,275,belmont,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,,
belmontNANAHRADISNAinNA,117,66,342.9846477,81,288,belmont,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
belmontNANAHRADISNAinsfd,118,675,167.4396905,81,287,belmont,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
belmontNANAHRANAinNA,119,322,262.6137534,81,289,belmont,NA,NA,HRA,NA,in,NA,,,,,,,,,,
belmontNANAHRANAinsfd,120,1637,290.1350156,81,286,belmont,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
belmontNAtra2bHRADISNAinNA,121,3,17.6053965,81,287,belmont,NA,tra2b,HRADIS,NA,in,NA,,,,,,,,,,
belmontNAtra2bHRADISNAinsfd,122,16,4.595973967,81,287,belmont,NA,tra2b,HRADIS,NA,in,sfd,,,,,,,,,,
belmontNAtra2bHRANAinNA,123,89,18.95248651,81,275,belmont,NA,tra2b,HRA,NA,in,NA,,,,,,,,,,
belmontNAtra2bHRANAinsfd,124,168,25.83302058,81,275,belmont,NA,tra2b,HRA,NA,in,sfd,,,,,,,,,,
belmontNAtra3HRADISNAinNA,125,102,225.9522397,81,287,belmont,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
belmontNAtra3HRADISNAinsfd,126,784,200.0777706,81,288,belmont,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
belmontNAtra3HRANAinNA,127,280,105.5233134,81,289,belmont,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
belmontNAtra3HRANAinsfd,128,2053,363.0492288,81,289,belmont,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
belvedereGGNAHRANAinNA,129,1,0.776826095,41,1447,belvedere,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
belvedereGGNAHRANAinsfd,130,35,6.457792855,41,1447,belvedere,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
belvedereGGtra3HRANAinNA,131,46,20.91853056,41,1447,belvedere,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,,
belvedereGGtra3HRANAinsfd,132,215,35.03914419,41,1447,belvedere,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,,
belvedereGGtra3HRANAoutsfd,133,1,0.406929244,41,1447,belvedere,GG,tra3,HRA,NA,out,sfd,,,,,0,0,,,,
belvedereNANAHRANAinNA,134,18,8.907463228,41,1447,belvedere,NA,NA,HRA,NA,in,NA,,,,,,,,,,
belvedereNANAHRANAinsfd,135,212,83.24346703,41,1447,belvedere,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
belvedereNANANANAinsfd,136,1,0.424215511,41,1447,belvedere,NA,NA,NA,NA,in,sfd,,,,,,,,,,
belvedereNAtra3HRANAinNA,137,37,15.309556,41,1447,belvedere,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
belvedereNAtra3HRANAinsfd,138,390,157.8952677,41,1447,belvedere,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
beniciaGGNANANAinNA,139,393,95.57614001,95,1211,benicia,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
beniciaGGNANANAinsfd,140,192,31.65674024,95,1212,benicia,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
beniciaNANADISNAinNA,141,597,1654.519755,95,1214,benicia,NA,NA,DIS,NA,in,NA,,,,,,,,,,
beniciaNANADISNAinsfd,142,2302,517.1640185,95,1217,benicia,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
beniciaNANADISNAoutNA,143,1,0.468937378,95,1220,benicia,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
beniciaNANADISppainNA,144,26,81.54486595,95,1217,benicia,NA,NA,DIS,ppa,in,NA,,,,,,,,,,
beniciaNANAHRADISNAinNA,145,642,434.7652007,95,1216,benicia,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
beniciaNANAHRADISNAinsfd,146,695,145.9006848,95,1216,benicia,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
beniciaNANAHRANAinNA,147,2,0.18491361,95,1216,benicia,NA,NA,HRA,NA,in,NA,,,,,,,,,,
beniciaNANANANAinNA,148,1770,2299.911049,95,1211,benicia,NA,NA,NA,NA,in,NA,,,,,,,,,,
beniciaNANANANAinsfd,149,3451,663.2500281,95,1211,benicia,NA,NA,NA,NA,in,sfd,,,,,,,,,,
beniciaNANANANAoutNA,150,8,408.0221009,95,1211,benicia,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
beniciaNANANAppainNA,151,422,1279.320485,95,1211,benicia,NA,NA,NA,ppa,in,NA,,,,,,,,,,
beniciaNANANAppaoutNA,152,4,9.400025196,95,1211,benicia,NA,NA,NA,ppa,out,NA,,,,,0,0,,,,
berkeleyGGNAHRADISNAinNA,153,35,7.095291117,1,1029,berkeley,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
berkeleyGGNAHRADISNAinsfd,154,682,105.0350631,1,1031,berkeley,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
berkeleyGGNAHRANAinNA,155,152,21.94964122,1,1012,berkeley,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
berkeleyGGNAHRANAinsfd,156,506,66.4126862,1,1030,berkeley,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
berkeleyGGtra2aDISNAinNA,157,702,174.3203409,1,1009,berkeley,GG,tra2a,DIS,NA,in,NA,HM,,75,2,,,,,,
berkeleyGGtra2aDISNAinsfd,158,145,15.72827875,1,1015,berkeley,GG,tra2a,DIS,NA,in,sfd,HM,,35,1.5,,,,,,
berkeleyGGtra2aHRADISNAinNA,159,721,113.3286704,1,1022,berkeley,GG,tra2a,HRADIS,NA,in,NA,HM,,100,2.5,,,,,,
berkeleyGGtra2aHRADISNAinsfd,160,415,41.63036936,1,1022,berkeley,GG,tra2a,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
berkeleyGGtra2aHRANAinNA,161,2474,388.7301608,1,1016,berkeley,GG,tra2a,HRA,NA,in,NA,HM,,100,2.5,,,,,,
berkeleyGGtra2aHRANAinsfd,162,2363,231.4366986,1,1024,berkeley,GG,tra2a,HRA,NA,in,sfd,HM,,50,2,,,,,,
berkeleyGGtra2aNANAinNA,163,312,136.3842341,1,1014,berkeley,GG,tra2a,NA,NA,in,NA,HM,,75,2,,,,,,
berkeleyGGtra2aNANAinsfd,164,41,6.931819467,1,1014,berkeley,GG,tra2a,NA,NA,in,sfd,HM,,35,1.5,,,,,,
berkeleyGGtra3DISNAinNA,165,1075,201.8905106,1,1020,berkeley,GG,tra3,DIS,NA,in,NA,HM,,35,2,,,,,,
berkeleyGGtra3DISNAinsfd,166,262,31.01145288,1,1006,berkeley,GG,tra3,DIS,NA,in,sfd,HM,,35,2,,,,,,
berkeleyGGtra3HRADISNAinNA,167,761,132.5402989,1,1027,berkeley,GG,tra3,HRADIS,NA,in,NA,HM,,50,2.5,,,,,,
berkeleyGGtra3HRADISNAinsfd,168,1534,211.7867664,1,1027,berkeley,GG,tra3,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
berkeleyGGtra3HRANAinNA,169,2437,368.6166333,1,1026,berkeley,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,,
berkeleyGGtra3HRANAinsfd,170,5475,606.2293753,1,1004,berkeley,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,,
berkeleyGGtra3NANAinNA,171,1140,367.9731398,1,1010,berkeley,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,,
berkeleyGGtra3NANAinsfd,172,587,61.35737757,1,1010,berkeley,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,,
berkeleyNANADISNAinNA,173,5,1.811934292,1,1005,berkeley,NA,NA,DIS,NA,in,NA,,,,,,,,,,
berkeleyNANADISNAinsfd,174,18,4.255548162,1,1030,berkeley,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
berkeleyNANAHRADISNAinNA,175,251,74.76092333,1,1029,berkeley,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
berkeleyNANAHRADISNAinsfd,176,986,175.8752734,1,1029,berkeley,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
berkeleyNANAHRADISNAoutNA,177,1,16.73294572,13,1044,berkeley,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
berkeleyNANAHRANAinNA,178,74,28.72454307,1,1004,berkeley,NA,NA,HRA,NA,in,NA,,,,,,,,,,
berkeleyNANAHRANAinsfd,179,1892,336.0499111,1,1030,berkeley,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
berkeleyNANANANAinNA,180,14,76.0736382,1,1014,berkeley,NA,NA,NA,NA,in,NA,,,,,,,,,,
berkeleyNANANANAoutNA,181,10,4728.572902,1,1014,berkeley,NA,NA,NA,NA,out,NA,,,,,0,0,,,,
berkeleyNAtra2aDISNAinNA,182,1,0.494939026,1,1015,berkeley,NA,tra2a,DIS,NA,in,NA,,,,,,,,,,
berkeleyNAtra2aHRADISNAinNA,183,8,8.953321302,1,1022,berkeley,NA,tra2a,HRADIS,NA,in,NA,,,,,,,,,,
berkeleyNAtra2aHRADISNAinsfd,184,1,0.04933032,1,1022,berkeley,NA,tra2a,HRADIS,NA,in,sfd,,,,,,,,,,
berkeleyNAtra2aHRANAinNA,185,19,13.25189509,1,1024,berkeley,NA,tra2a,HRA,NA,in,NA,,,,,,,,,,
berkeleyNAtra2aNANAinNA,186,8,72.92261636,1,1014,berkeley,NA,tra2a,NA,NA,in,NA,,,,,,,,,,
berkeleyNAtra2aNANAoutNA,187,2,107.0394118,1,1014,berkeley,NA,tra2a,NA,NA,out,NA,,,,,0,0,,,,
berkeleyNAtra3DISNAinNA,188,455,129.7967638,1,1020,berkeley,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
berkeleyNAtra3DISNAinsfd,189,317,49.79769911,1,1007,berkeley,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
berkeleyNAtra3HRADISNAinNA,190,47,429.9042441,1,1006,berkeley,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
berkeleyNAtra3HRADISNAinsfd,191,38,7.24241932,1,1029,berkeley,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
berkeleyNAtra3HRANAinNA,192,27,21.20741163,1,1028,berkeley,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
berkeleyNAtra3HRANAinsfd,193,228,43.5579251,1,1028,berkeley,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
berkeleyNAtra3NANAinNA,194,62,150.4695562,1,1014,berkeley,NA,tra3,NA,NA,in,NA,,,,,,,,,,
berkeleyNAtra3NANAinsfd,195,1,0.092744546,1,993,berkeley,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
berkeleyNAtra3NANAoutNA,196,3,10.09348754,1,1014,berkeley,NA,tra3,NA,NA,out,NA,,,,,0,0,,,,
brentwoodGGNADISNAinNA,197,56,145.4879405,13,1179,brentwood,GG,NA,DIS,NA,in,NA,,,25,1.5,,,,,,
brentwoodGGNADISNAinsfd,198,28,37.02650437,13,1179,brentwood,GG,NA,DIS,NA,in,sfd,,,25,1.5,,,,,,
brentwoodGGNANANAinNA,199,42,89.00799255,13,1179,brentwood,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
brentwoodGGNANANAinsfd,200,21,7.542348983,13,1179,brentwood,GG,NA,NA,NA,in,sfd,,,25,1.5,,,,,,
brentwoodGGtra3DISNAinNA,201,68,337.380243,13,1178,brentwood,GG,tra3,DIS,NA,in,NA,HM,,35,2,,,,,,
brentwoodGGtra3DISNAinsfd,202,7,15.89759566,13,1178,brentwood,GG,tra3,DIS,NA,in,sfd,HM,,35,2,,,,,,
brentwoodGGtra3NANAinNA,203,135,40.23410064,13,1179,brentwood,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,,
brentwoodGGtra3NANAinsfd,204,46,7.203476975,13,1179,brentwood,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,,
brentwoodNANADISNAinNA,205,2424,3464.418191,13,1179,brentwood,NA,NA,DIS,NA,in,NA,,,,,,,,,,
brentwoodNANADISNAinsfd,206,11931,2377.18182,13,1179,brentwood,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
brentwoodNANADISNAoutNA,207,1,14.4170181,13,1179,brentwood,NA,NA,DIS,NA,out,NA,,,,,0,0,,,,
brentwoodNANANANAinNA,208,1108,652.6075364,13,1179,brentwood,NA,NA,NA,NA,in,NA,,,,,,,,,,
brentwoodNANANANAinsfd,209,1993,266.4217244,13,1179,brentwood,NA,NA,NA,NA,in,sfd,,,,,,,,,,
brentwoodNAtra3DISNAinNA,210,277,171.6093793,13,1178,brentwood,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
brentwoodNAtra3DISNAinsfd,211,728,107.5517713,13,1178,brentwood,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
brentwoodNAtra3NANAinNA,212,54,77.32569885,13,1179,brentwood,NA,tra3,NA,NA,in,NA,,,,,,,,,,
brentwoodNAtra3NANAinsfd,213,148,16.45928015,13,1179,brentwood,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
brisbaneGGNANANAinNA,214,83,475.4518531,81,208,brisbane,GG,NA,NA,NA,in,NA,,,25,1.5,,,,,,
brisbaneGGtra2bNANAinNA,215,22,81.68845801,81,208,brisbane,GG,tra2b,NA,NA,in,NA,HM,,40,2,,,,,,
brisbaneGGtra3NANAinNA,216,22,241.9152846,81,208,brisbane,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,,
brisbaneNANANANAinNA,217,915,833.4512018,81,208,brisbane,NA,NA,NA,NA,in,NA,,,,,,,,,,
brisbaneNANANANAinsfd,218,673,87.39600412,81,208,brisbane,NA,NA,NA,NA,in,sfd,,,,,,,,,,
brisbaneNAtra2bNANAinNA,219,1,0.401679666,81,149,brisbane,NA,tra2b,NA,NA,in,NA,,,,,,,,,,
brisbaneNAtra3NANAinNA,220,9,30.62206594,81,208,brisbane,NA,tra3,NA,NA,in,NA,,,,,,,,,,
burlingameGGNAHRADISNAinNA,221,219,185.8411935,81,248,burlingame,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
burlingameGGNAHRADISNAinsfd,222,226,29.05408904,81,249,burlingame,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
burlingameGGNAHRANAinNA,223,40,93.23849982,81,248,burlingame,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
burlingameGGNAHRANAinsfd,224,171,30.75265148,81,246,burlingame,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,,
burlingameGGtra1HRADISNAinNA,225,42,58.79259356,81,248,burlingame,GG,tra1,HRADIS,NA,in,NA,HM,,200,7.5,,,,,,
burlingameGGtra1HRANAinNA,226,59,55.30897144,81,246,burlingame,GG,tra1,HRA,NA,in,NA,HM,,200,7.5,,,,,,
burlingameGGtra2aHRADISNAinNA,227,822,211.1281324,81,251,burlingame,GG,tra2a,HRADIS,NA,in,NA,HM,,100,2.5,,,,,,
burlingameGGtra2aHRADISNAinsfd,228,748,103.2731689,81,249,burlingame,GG,tra2a,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
burlingameGGtra2aHRANAinNA,229,28,4.791364449,81,250,burlingame,GG,tra2a,HRA,NA,in,NA,HM,,100,2.5,,,,,,
burlingameGGtra2aHRANAinsfd,230,32,3.761440573,81,250,burlingame,GG,tra2a,HRA,NA,in,sfd,HM,,50,2,,,,,,
burlingameGGtra2bHRADISNAinNA,231,408,147.9141664,81,248,burlingame,GG,tra2b,HRADIS,NA,in,NA,HM,,65,2.5,,,,,,
burlingameGGtra2bHRADISNAinsfd,232,302,37.74563534,81,248,burlingame,GG,tra2b,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
burlingameGGtra2bHRANAinNA,233,265,56.19955442,81,250,burlingame,GG,tra2b,HRA,NA,in,NA,HM,,65,2.5,,,,,,
burlingameGGtra2bHRANAinsfd,234,429,59.50937735,81,250,burlingame,GG,tra2b,HRA,NA,in,sfd,HM,,50,2,,,,,,
burlingameGGtra3HRADISNAinNA,235,170,166.9368747,81,248,burlingame,GG,tra3,HRADIS,NA,in,NA,HM,,50,2.5,,,,,,
burlingameGGtra3HRADISNAinsfd,236,481,75.6959226,81,248,burlingame,GG,tra3,HRADIS,NA,in,sfd,HM,,50,2,,,,,,
burlingameGGtra3HRANAinNA,237,223,72.39706987,81,246,burlingame,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,,
burlingameGGtra3HRANAinsfd,238,1219,176.9430068,81,246,burlingame,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,,
burlingameNANADISNAinNA,239,1,0.743775096,81,261,burlingame,NA,NA,DIS,NA,in,NA,,,,,,,,,,
burlingameNANAHRADISNAinNA,240,60,118.3135889,81,259,burlingame,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
burlingameNANAHRADISNAinsfd,241,77,9.91791113,81,249,burlingame,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
burlingameNANAHRADISNAoutNA,242,1,10.05852152,81,249,burlingame,NA,NA,HRADIS,NA,out,NA,,,,,0,0,,,,
burlingameNANAHRANAinNA,243,81,87.12431661,81,246,burlingame,NA,NA,HRA,NA,in,NA,,,,,,,,,,
burlingameNANAHRANAinsfd,244,1274,306.950752,81,246,burlingame,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
burlingameNANAHRANAoutNA,245,2,2.023276374,81,246,burlingame,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
burlingameNANAHRANAoutsfd,246,1,0.659740347,81,246,burlingame,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,,
burlingameNANANANAinNA,247,3,6.032038846,81,248,burlingame,NA,NA,NA,NA,in,NA,,,,,,,,,,
burlingameNAtra2aHRADISNAinNA,248,1,16.52953867,81,249,burlingame,NA,tra2a,HRADIS,NA,in,NA,,,,,,,,,,
burlingameNAtra2bHRADISNAinNA,249,2,7.412978643,81,249,burlingame,NA,tra2b,HRADIS,NA,in,NA,,,,,,,,,,
burlingameNAtra3HRADISNAinNA,250,3,0.669037218,81,251,burlingame,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
burlingameNAtra3HRADISNAinsfd,251,12,2.816661961,81,247,burlingame,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
burlingameNAtra3HRANAinNA,252,67,23.83728428,81,246,burlingame,NA,tra3,HRA,NA,in,NA,,,,,,,,,,
burlingameNAtra3HRANAinsfd,253,325,51.16096298,81,250,burlingame,NA,tra3,HRA,NA,in,sfd,,,,,,,,,,
calistogaNANADISNAinNA,254,1,1.565062599,55,1317,calistoga,NA,NA,DIS,NA,in,NA,,,,,,,,,,
calistogaNANADISNAinsfd,255,2,1.8207363,55,1317,calistoga,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
calistogaNANAHRANAoutNA,256,1,4.674195758,55,1316,calistoga,NA,NA,HRA,NA,out,NA,,,,,0,0,,,,
calistogaNANAHRANAoutsfd,257,1,4.895931488,55,1316,calistoga,NA,NA,HRA,NA,out,sfd,,,,,0,0,,,,
calistogaNANANANAinNA,258,763,892.9190156,55,1316,calistoga,NA,NA,NA,NA,in,NA,,,,,,,,,,
calistogaNANANANAinsfd,259,883,613.6473789,55,1317,calistoga,NA,NA,NA,NA,in,sfd,,,,,,,,,,
campbellGGNAHRADISNAinNA,260,520,106.1722797,85,519,campbell,GG,NA,HRADIS,NA,in,NA,HM,,35,1,,,,,,
campbellGGNAHRADISNAinsfd,261,701,160.9953666,85,505,campbell,GG,NA,HRADIS,NA,in,sfd,HM,,35,1,,,,,,
campbellGGNAHRANAinNA,262,139,42.66788008,85,506,campbell,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,,
