fbpzoningm,modcat_id,FREQUENCY,SUM_ACRES,manual_county,zone,juris,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat,exp_on
unincorporated_sonomaNANADISNAexp0NA,2646,123,1035.14995,97,1324,unincorporated_sonoma,NA,NA,DIS,NA,exp0,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANADISNAexp0sfd,2647,200,87.10383918,97,1320,unincorporated_sonoma,NA,NA,DIS,NA,exp0,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANADISNAexp1_npNA,2648,657,9664.743028,97,1337,unincorporated_sonoma,NA,NA,DIS,NA,exp1_np,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANADISNAexp1_npsfd,2649,648,1498.327774,97,1370,unincorporated_sonoma,NA,NA,DIS,NA,exp1_np,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANADISNAexp1NA,2650,1760,18686.85475,97,1367,unincorporated_sonoma,NA,NA,DIS,NA,exp1,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANADISNAexp1sfd,2651,1712,3646.109302,97,1367,unincorporated_sonoma,NA,NA,DIS,NA,exp1,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANADISNAexp2_npNA,2652,199,4598.804008,97,1382,unincorporated_sonoma,NA,NA,DIS,NA,exp2_np,NA,,,,,,,,,,
unincorporated_sonomaNANADISNAexp2_npsfd,2653,201,457.821463,97,1370,unincorporated_sonoma,NA,NA,DIS,NA,exp2_np,sfd,,,,,,,,,,
unincorporated_sonomaNANADISNAexp3_auNA,2654,325,5696.661841,97,1393,unincorporated_sonoma,NA,NA,DIS,NA,exp3_au,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANADISNAexp3_ausfd,2655,440,1221.000247,97,1322,unincorporated_sonoma,NA,NA,DIS,NA,exp3_au,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANADISNAexpmax_npNA,2656,668,30336.07324,97,1325,unincorporated_sonoma,NA,NA,DIS,NA,expmax_np,NA,,,,,,,,,,
unincorporated_sonomaNANADISNAexpmax_npsfd,2657,518,1618.293687,97,1325,unincorporated_sonoma,NA,NA,DIS,NA,expmax_np,sfd,,,,,,,,,,
unincorporated_sonomaNANADISNAinunNA,2658,1230,4054.598069,97,1366,unincorporated_sonoma,NA,NA,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_sonomaNANADISNAinunsfd,2659,2024,2102.639786,97,1340,unincorporated_sonoma,NA,NA,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_sonomaNANADISNAoutNA,2660,9279,367142.7818,97,1403,unincorporated_sonoma,NA,NA,DIS,NA,out,NA,,,,,,,,,,
unincorporated_sonomaNANADISNAoutsfd,2661,10449,27787.38651,97,1354,unincorporated_sonoma,NA,NA,DIS,NA,out,sfd,,,,,,,,,,
unincorporated_sonomaNANAHRADISNAexp0NA,2662,1,3.770303644,97,1383,unincorporated_sonoma,NA,NA,HRADIS,NA,exp0,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRADISNAexp0sfd,2663,2,2.129792989,97,1383,unincorporated_sonoma,NA,NA,HRADIS,NA,exp0,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRADISNAexp1_npNA,2664,250,3227.439043,97,1383,unincorporated_sonoma,NA,NA,HRADIS,NA,exp1_np,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRADISNAexp1_npsfd,2665,236,671.1059885,97,1383,unincorporated_sonoma,NA,NA,HRADIS,NA,exp1_np,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRADISNAexp1NA,2666,734,6997.688085,97,1385,unincorporated_sonoma,NA,NA,HRADIS,NA,exp1,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRADISNAexp1sfd,2667,1139,2251.089424,97,1385,unincorporated_sonoma,NA,NA,HRADIS,NA,exp1,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRADISNAexp2_npNA,2668,15,297.1165693,97,1383,unincorporated_sonoma,NA,NA,HRADIS,NA,exp2_np,NA,,,,,,,,,,
unincorporated_sonomaNANAHRADISNAexp2_npsfd,2669,42,82.074905,97,1392,unincorporated_sonoma,NA,NA,HRADIS,NA,exp2_np,sfd,,,,,,,,,,
unincorporated_sonomaNANAHRADISNAexp3_auNA,2670,330,3916.222671,97,1383,unincorporated_sonoma,NA,NA,HRADIS,NA,exp3_au,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRADISNAexp3_ausfd,2671,417,1119.405135,97,1393,unincorporated_sonoma,NA,NA,HRADIS,NA,exp3_au,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRADISNAexpmax_npNA,2672,37,470.6688251,97,1393,unincorporated_sonoma,NA,NA,HRADIS,NA,expmax_np,NA,,,,,,,,,,
unincorporated_sonomaNANAHRADISNAexpmax_npsfd,2673,27,114.296577,97,1393,unincorporated_sonoma,NA,NA,HRADIS,NA,expmax_np,sfd,,,,,,,,,,
unincorporated_sonomaNANAHRADISNAinunNA,2674,27,35.83301384,97,1385,unincorporated_sonoma,NA,NA,HRADIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_sonomaNANAHRADISNAinunsfd,2675,56,53.72951015,97,1385,unincorporated_sonoma,NA,NA,HRADIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_sonomaNANAHRADISNAoutNA,2676,2947,140734.5508,97,1401,unincorporated_sonoma,NA,NA,HRADIS,NA,out,NA,,,,,,,,,,
unincorporated_sonomaNANAHRADISNAoutsfd,2677,3347,5337.903986,97,1393,unincorporated_sonoma,NA,NA,HRADIS,NA,out,sfd,,,,,,,,,,
unincorporated_sonomaNANAHRANAexp0_npNA,2678,5,1.268139557,97,1389,unincorporated_sonoma,NA,NA,HRA,NA,exp0_np,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexp0_npsfd,2679,6,5.600335879,97,1389,unincorporated_sonoma,NA,NA,HRA,NA,exp0_np,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexp0sfd,2680,1,5.087788875,97,1389,unincorporated_sonoma,NA,NA,HRA,NA,exp0,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexp1_npNA,2681,451,4236.948723,97,1387,unincorporated_sonoma,NA,NA,HRA,NA,exp1_np,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexp1_npsfd,2682,569,1442.015583,97,1386,unincorporated_sonoma,NA,NA,HRA,NA,exp1_np,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexp1NA,2683,580,3338.840529,97,1384,unincorporated_sonoma,NA,NA,HRA,NA,exp1,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexp1sfd,2684,918,1804.991561,97,1384,unincorporated_sonoma,NA,NA,HRA,NA,exp1,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexp2_npNA,2685,32,656.8756331,97,1328,unincorporated_sonoma,NA,NA,HRA,NA,exp2_np,NA,,,,,,,,,,
unincorporated_sonomaNANAHRANAexp2_npsfd,2686,23,69.28520339,97,1386,unincorporated_sonoma,NA,NA,HRA,NA,exp2_np,sfd,,,,,,,,,,
unincorporated_sonomaNANAHRANAexp3_auNA,2687,949,6170.875762,97,1387,unincorporated_sonoma,NA,NA,HRA,NA,exp3_au,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexp3_ausfd,2688,1093,3051.952355,97,1328,unincorporated_sonoma,NA,NA,HRA,NA,exp3_au,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANAHRANAexpmax_npNA,2689,336,18497.88972,97,1400,unincorporated_sonoma,NA,NA,HRA,NA,expmax_np,NA,,,,,,,,,,
unincorporated_sonomaNANAHRANAexpmax_npsfd,2690,90,418.2454776,97,1328,unincorporated_sonoma,NA,NA,HRA,NA,expmax_np,sfd,,,,,,,,,,
unincorporated_sonomaNANAHRANAinunNA,2691,78,227.5151854,97,1384,unincorporated_sonoma,NA,NA,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_sonomaNANAHRANAinunsfd,2692,255,273.548349,97,1326,unincorporated_sonoma,NA,NA,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_sonomaNANAHRANAoutNA,2693,1730,77800.24616,97,1389,unincorporated_sonoma,NA,NA,HRA,NA,out,NA,,,,,,,,,,
unincorporated_sonomaNANAHRANAoutsfd,2694,3337,8278.281274,97,1387,unincorporated_sonoma,NA,NA,HRA,NA,out,sfd,,,,,,,,,,
unincorporated_sonomaNANANANAexp0_npNA,2695,3,4.856180324,97,1391,unincorporated_sonoma,NA,NA,NA,NA,exp0_np,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp0_npsfd,2696,2,0.179250658,97,1391,unincorporated_sonoma,NA,NA,NA,NA,exp0_np,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp0NA,2697,151,148.8406676,97,1319,unincorporated_sonoma,NA,NA,NA,NA,exp0,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp0sfd,2698,328,190.2919622,97,1318,unincorporated_sonoma,NA,NA,NA,NA,exp0,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp1_npNA,2699,283,4022.325933,97,1381,unincorporated_sonoma,NA,NA,NA,NA,exp1_np,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp1_npsfd,2700,537,1759.765478,97,1327,unincorporated_sonoma,NA,NA,NA,NA,exp1_np,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp1NA,2701,779,5923.944003,97,1400,unincorporated_sonoma,NA,NA,NA,NA,exp1,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp1sfd,2702,813,1871.903849,97,1329,unincorporated_sonoma,NA,NA,NA,NA,exp1,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp2_npNA,2703,56,627.4557694,97,1381,unincorporated_sonoma,NA,NA,NA,NA,exp2_np,NA,,,,,,,,,,
unincorporated_sonomaNANANANAexp2_npsfd,2704,105,416.7187622,97,1381,unincorporated_sonoma,NA,NA,NA,NA,exp2_np,sfd,,,,,,,,,,
unincorporated_sonomaNANANANAexp3_auNA,2705,95,606.3921858,97,1400,unincorporated_sonoma,NA,NA,NA,NA,exp3_au,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexp3_ausfd,2706,130,407.1449294,97,1329,unincorporated_sonoma,NA,NA,NA,NA,exp3_au,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNANANANAexpmax_npNA,2707,28,643.0108247,97,1381,unincorporated_sonoma,NA,NA,NA,NA,expmax_np,NA,,,,,,,,,,
unincorporated_sonomaNANANANAexpmax_npsfd,2708,21,87.75487179,97,1381,unincorporated_sonoma,NA,NA,NA,NA,expmax_np,sfd,,,,,,,,,,
unincorporated_sonomaNANANANAinunNA,2709,397,1287.950649,97,1369,unincorporated_sonoma,NA,NA,NA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_sonomaNANANANAinunsfd,2710,781,601.9433695,97,1381,unincorporated_sonoma,NA,NA,NA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_sonomaNANANANAoutNA,2711,5457,144885.2338,97,1402,unincorporated_sonoma,NA,NA,NA,NA,out,NA,,,,,,,,,,
unincorporated_sonomaNANANANAoutsfd,2712,6792,10293.44941,97,1390,unincorporated_sonoma,NA,NA,NA,NA,out,sfd,,,,,,,,,,
unincorporated_sonomaNAtra3DISNAexp1NA,2713,7,76.93215148,97,1368,unincorporated_sonoma,NA,tra3,DIS,NA,exp1,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNAtra3DISNAexp1sfd,2714,7,26.83885386,97,1368,unincorporated_sonoma,NA,tra3,DIS,NA,exp1,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNAtra3DISNAinunNA,2715,45,144.3245626,97,1337,unincorporated_sonoma,NA,tra3,DIS,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_sonomaNAtra3DISNAinunsfd,2716,17,35.39738693,97,1338,unincorporated_sonoma,NA,tra3,DIS,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_sonomaNAtra3DISNAoutNA,2717,2,35.04161441,97,1337,unincorporated_sonoma,NA,tra3,DIS,NA,out,NA,,,,,,,,,,
unincorporated_sonomaNAtra3DISNAoutsfd,2718,6,4.046621461,97,1367,unincorporated_sonoma,NA,tra3,DIS,NA,out,sfd,,,,,,,,,,
unincorporated_sonomaNAtra3HRANAexp1_npNA,2719,1,79.79231527,97,1326,unincorporated_sonoma,NA,tra3,HRA,NA,exp1_np,NA,HS,,2.75,,,,,,,1
unincorporated_sonomaNAtra3HRANAexp1_npsfd,2720,1,6.385473275,97,1326,unincorporated_sonoma,NA,tra3,HRA,NA,exp1_np,sfd,HS,,2.75,,,,,,,1
unincorporated_sonomaNAtra3HRANAinunNA,2721,7,83.39541874,97,1326,unincorporated_sonoma,NA,tra3,HRA,NA,inun,NA,HS,,2.75,,,,,,,
unincorporated_sonomaNAtra3HRANAinunsfd,2722,7,3.791377128,97,1326,unincorporated_sonoma,NA,tra3,HRA,NA,inun,sfd,HS,,2.75,,,,,,,
unincorporated_sonomaNAtra3NANAinunNA,2723,5,10.45675839,97,1332,unincorporated_sonoma,NA,tra3,NA,NA,inun,NA,HS,,2.75,,,,,,,
union_cityGGNADISNAinNA,2724,176,200.9688406,1,801,union_city,GG,NA,DIS,NA,in,NA,,,,,,,,,,
union_cityGGNADISNAinsfd,2725,498,73.32098758,1,801,union_city,GG,NA,DIS,NA,in,sfd,,,,,,,,,,
union_cityGGNAHRADISNAinNA,2726,21,24.4199257,1,794,union_city,GG,NA,HRADIS,NA,in,NA,,,,,,,,,,
union_cityGGNAHRADISNAinsfd,2727,336,45.98726766,1,794,union_city,GG,NA,HRADIS,NA,in,sfd,,,,,,,,,,
union_cityGGNAHRANAinNA,2728,1,6.795682862,1,801,union_city,GG,NA,HRA,NA,in,NA,,,,,,,,,,
union_cityGGNANANAinNA,2729,118,24.67580965,1,802,union_city,GG,NA,NA,NA,in,NA,,,,,,,,,,
union_cityGGNANANAinsfd,2730,418,49.89367244,1,802,union_city,GG,NA,NA,NA,in,sfd,,,,,,,,,,
union_cityGGtra2aDISNAinNA,2731,341,278.5451771,1,801,union_city,GG,tra2a,DIS,NA,in,NA,,,,,,,,,,
union_cityGGtra2aDISNAinsfd,2732,244,26.24684571,1,801,union_city,GG,tra2a,DIS,NA,in,sfd,,,,,,,,,,
union_cityGGtra2aNANAinNA,2733,100,113.5526239,1,800,union_city,GG,tra2a,NA,NA,in,NA,,,,,,,,,,
union_cityGGtra2aNANAinsfd,2734,136,17.67139463,1,802,union_city,GG,tra2a,NA,NA,in,sfd,,,,,,,,,,
union_cityGGtra3DISNAinNA,2735,891,306.7918897,1,798,union_city,GG,tra3,DIS,NA,in,NA,,,,,,,,,,
union_cityGGtra3DISNAinsfd,2736,1754,245.4305691,1,796,union_city,GG,tra3,DIS,NA,in,sfd,,,,,,,,,,
union_cityGGtra3DISppainNA,2737,87,220.451892,1,795,union_city,GG,tra3,DIS,ppa,in,NA,,,,,,,,,,
union_cityGGtra3DISppainsfd,2738,2,0.391687131,1,797,union_city,GG,tra3,DIS,ppa,in,sfd,,,,,,,,,,
union_cityGGtra3HRADISNAinNA,2739,22,3.40919686,1,794,union_city,GG,tra3,HRADIS,NA,in,NA,,,,,,,,,,
union_cityGGtra3HRADISNAinsfd,2740,432,57.44889428,1,794,union_city,GG,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
union_cityGGtra3NANAinNA,2741,710,262.1171517,1,793,union_city,GG,tra3,NA,NA,in,NA,,,,,,,,,,
union_cityGGtra3NANAinsfd,2742,972,143.7144363,1,800,union_city,GG,tra3,NA,NA,in,sfd,,,,,,,,,,
union_cityGGtra3NAppainNA,2743,28,70.79960232,1,796,union_city,GG,tra3,NA,ppa,in,NA,,,,,,,,,,
union_cityNANADISNAinNA,2744,728,6218.224171,1,801,union_city,NA,NA,DIS,NA,in,NA,,,,,,,,,,
union_cityNANADISNAinsfd,2745,2346,349.5208365,1,801,union_city,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
union_cityNANADISNAoutNA,2746,4,8.812630774,1,794,union_city,NA,NA,DIS,NA,out,NA,,,,,,,,,,
union_cityNANADISppainNA,2747,80,340.3666536,1,797,union_city,NA,NA,DIS,ppa,in,NA,,,,,,,,,,
union_cityNANAHRADISNAinNA,2748,248,490.9175693,1,790,union_city,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
union_cityNANAHRADISNAinsfd,2749,1546,220.7145903,1,790,union_city,NA,NA,HRADIS,NA,in,sfd,,,,,,,,,,
union_cityNANAHRANAinNA,2750,3,11.35013054,1,801,union_city,NA,NA,HRA,NA,in,NA,,,,,,,,,,
union_cityNANAHRANAinsfd,2751,5,0.935398912,1,801,union_city,NA,NA,HRA,NA,in,sfd,,,,,,,,,,
union_cityNANANANAinNA,2752,248,87.3044635,1,796,union_city,NA,NA,NA,NA,in,NA,,,,,,,,,,
union_cityNANANANAinsfd,2753,697,88.76903852,1,802,union_city,NA,NA,NA,NA,in,sfd,,,,,,,,,,
union_cityNANANAppainNA,2754,33,85.96939512,1,796,union_city,NA,NA,NA,ppa,in,NA,,,,,,,,,,
union_cityNAtra2aDISNAinNA,2755,1,0.271525453,1,801,union_city,NA,tra2a,DIS,NA,in,NA,,,,,,,,,,
union_cityNAtra3DISNAinNA,2756,752,322.0224131,1,791,union_city,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
union_cityNAtra3DISNAinsfd,2757,906,133.5636772,1,797,union_city,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
union_cityNAtra3DISppainNA,2758,61,159.0532475,1,797,union_city,NA,tra3,DIS,ppa,in,NA,,,,,,,,,,
union_cityNAtra3DISppainsfd,2759,5,1.974054447,1,795,union_city,NA,tra3,DIS,ppa,in,sfd,,,,,,,,,,
union_cityNAtra3HRADISNAinNA,2760,8,92.78404443,1,794,union_city,NA,tra3,HRADIS,NA,in,NA,,,,,,,,,,
union_cityNAtra3HRADISNAinsfd,2761,34,4.280106692,1,794,union_city,NA,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
union_cityNAtra3NANAinNA,2762,516,147.6810655,1,796,union_city,NA,tra3,NA,NA,in,NA,,,,,,,,,,
union_cityNAtra3NANAinsfd,2763,585,85.87134162,1,793,union_city,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
union_cityNAtra3NAppainNA,2764,32,84.92026919,1,796,union_city,NA,tra3,NA,ppa,in,NA,,,,,,,,,,
vacavilleGGNADISNAinNA,2765,10,18.77999607,95,1284,vacaville,GG,NA,DIS,NA,in,NA,,,,,,,,,,
vacavilleGGNADISNAinsfd,2766,5,0.833622832,95,1284,vacaville,GG,NA,DIS,NA,in,sfd,,,,,,,,,,
vacavilleGGNANANAinNA,2767,45,58.6648078,95,1274,vacaville,GG,NA,NA,NA,in,NA,,,,,,,,,,
vacavilleGGtra3DISNAinNA,2768,203,60.75274407,95,1284,vacaville,GG,tra3,DIS,NA,in,NA,,,,,,,,,,
vacavilleGGtra3DISNAinsfd,2769,76,11.50849011,95,1284,vacaville,GG,tra3,DIS,NA,in,sfd,,,,,,,,,,
vacavilleGGtra3NANAinNA,2770,115,267.5808511,95,1283,vacaville,GG,tra3,NA,NA,in,NA,,,,,,,,,,
vacavilleGGtra3NANAinsfd,2771,8,3.048881013,95,1283,vacaville,GG,tra3,NA,NA,in,sfd,,,,,,,,,,
vacavilleNANADISNAinNA,2772,2800,7757.291861,95,1269,vacaville,NA,NA,DIS,NA,in,NA,,,,,,,,,,
vacavilleNANADISNAinsfd,2773,12784,2492.188163,95,1273,vacaville,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
vacavilleNANADISNAoutNA,2774,12,265.6584944,95,1278,vacaville,NA,NA,DIS,NA,out,NA,,,,,,,,,,
vacavilleNANADISNAoutsfd,2775,1,5.078170124,95,1278,vacaville,NA,NA,DIS,NA,out,sfd,,,,,,,,,,
vacavilleNANADISppainNA,2776,196,1214.026052,95,1279,vacaville,NA,NA,DIS,ppa,in,NA,,,,,,,,,,
vacavilleNANAHRADISNAinNA,2777,2,18.13090854,95,1282,vacaville,NA,NA,HRADIS,NA,in,NA,,,,,,,,,,
vacavilleNANANANAinNA,2778,1680,1821.055249,95,1274,vacaville,NA,NA,NA,NA,in,NA,,,,,,,,,,
vacavilleNANANANAinsfd,2779,8695,1609.492389,95,1281,vacaville,NA,NA,NA,NA,in,sfd,,,,,,,,,,
vacavilleNANANAppainNA,2780,28,100.9144035,95,1282,vacaville,NA,NA,NA,ppa,in,NA,,,,,,,,,,
vacavilleNAtra3DISNAinNA,2781,166,125.5506168,95,1282,vacaville,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
vacavilleNAtra3DISNAinsfd,2782,351,111.1124416,95,1284,vacaville,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
vacavilleNAtra3NANAinNA,2783,94,114.2425756,95,1283,vacaville,NA,tra3,NA,NA,in,NA,,,,,,,,,,
vacavilleNAtra3NANAinsfd,2784,651,107.9955773,95,1283,vacaville,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
vallejoGGNADISNAinNA,2785,1191,1111.775965,95,1238,vallejo,GG,NA,DIS,NA,in,NA,,,,,,,,,,
vallejoGGNADISNAinsfd,2786,1018,167.8665485,95,1243,vallejo,GG,NA,DIS,NA,in,sfd,,,,,,,,,,
vallejoGGNANANAinNA,2787,1464,450.4389884,95,1235,vallejo,GG,NA,NA,NA,in,NA,,,,,,,,,,
vallejoGGNANANAinsfd,2788,998,145.3032596,95,1235,vallejo,GG,NA,NA,NA,in,sfd,,,,,,,,,,
vallejoGGtra3DISNAinNA,2789,5,552.7119725,95,1238,vallejo,GG,tra3,DIS,NA,in,NA,,,,,,,,,,
vallejoGGtra3NANAinNA,2790,1201,352.4451886,95,1235,vallejo,GG,tra3,NA,NA,in,NA,,,,,,,,,,
vallejoGGtra3NANAinsfd,2791,265,35.70274426,95,1225,vallejo,GG,tra3,NA,NA,in,sfd,,,,,,,,,,
vallejoGGtra3NAppainNA,2792,3,5.730792601,95,1223,vallejo,GG,tra3,NA,ppa,in,NA,,,,,,,,,,
vallejoNANADISNAexp0NA,2793,12,10.90680179,95,1222,vallejo,NA,NA,DIS,NA,exp0,NA,HS,,2.75,,,,,,,1
vallejoNANADISNAexp0sfd,2794,19,1.769692838,95,1222,vallejo,NA,NA,DIS,NA,exp0,sfd,HS,,2.75,,,,,,,1
vallejoNANADISNAinNA,2795,5739,7952.173265,95,1222,vallejo,NA,NA,DIS,NA,in,NA,,,,,,,,,,
vallejoNANADISNAinsfd,2796,17571,3210.591713,95,1246,vallejo,NA,NA,DIS,NA,in,sfd,,,,,,,,,,
vallejoNANADISNAoutNA,2797,5,4.774248667,95,1222,vallejo,NA,NA,DIS,NA,out,NA,,,,,,,,,,
vallejoNANADISNAoutsfd,2798,2,0.241699092,95,1222,vallejo,NA,NA,DIS,NA,out,sfd,,,,,,,,,,
vallejoNANADISppainNA,2799,4,40.90358126,95,1238,vallejo,NA,NA,DIS,ppa,in,NA,,,,,,,,,,
vallejoNANANANAinNA,2800,2659,1060.813175,95,1237,vallejo,NA,NA,NA,NA,in,NA,,,,,,,,,,
vallejoNANANANAinsfd,2801,4767,738.548644,95,1233,vallejo,NA,NA,NA,NA,in,sfd,,,,,,,,,,
vallejoNANANANAoutNA,2802,1,2653.396625,95,1238,vallejo,NA,NA,NA,NA,out,NA,,,,,,,,,,
vallejoNANANAppainNA,2803,27,21.90103615,95,1223,vallejo,NA,NA,NA,ppa,in,NA,,,,,,,,,,
vallejoNAtra3DISNAinNA,2804,65,16.46341263,95,1238,vallejo,NA,tra3,DIS,NA,in,NA,,,,,,,,,,
vallejoNAtra3DISNAinsfd,2805,43,5.551278603,95,1238,vallejo,NA,tra3,DIS,NA,in,sfd,,,,,,,,,,
vallejoNAtra3NANAinNA,2806,515,202.8218829,95,1234,vallejo,NA,tra3,NA,NA,in,NA,,,,,,,,,,
vallejoNAtra3NANAinsfd,2807,482,61.55437649,95,1223,vallejo,NA,tra3,NA,NA,in,sfd,,,,,,,,,,
vallejoNAtra3NAppainNA,2808,106,118.0571184,95,1223,vallejo,NA,tra3,NA,ppa,in,NA,,,,,,,,,,
vallejoNAtra3NAppainsfd,2809,8,0.947848853,95,1223,vallejo,NA,tra3,NA,ppa,in,sfd,,,,,,,,,,
walnut_creekGGNADISNAinNA,2810,32,26.74960318,13,1138,walnut_creek,GG,NA,DIS,NA,in,NA,,,,,,,,,,
walnut_creekGGNADISNAinsfd,2811,169,38.81419192,13,1138,walnut_creek,GG,NA,DIS,NA,in,sfd,,,,,,,,,,
walnut_creekGGNAHRADISNAinNA,2812,188,392.7936442,13,1137,walnut_creek,GG,NA,HRADIS,NA,in,NA,,,,,,,,,,
walnut_creekGGNAHRADISNAinsfd,2813,932,256.0999182,13,1137,walnut_creek,GG,NA,HRADIS,NA,in,sfd,,,,,,,,,,
walnut_creekGGNAHRANAinNA,2814,152,135.6802847,13,1136,walnut_creek,GG,NA,HRA,NA,in,NA,,,,,,,,,,
walnut_creekGGNAHRANAinsfd,2815,290,83.56015689,13,1142,walnut_creek,GG,NA,HRA,NA,in,sfd,,,,,,,,,,
walnut_creekGGNANANAinNA,2816,1,1.024491815,13,1136,walnut_creek,GG,NA,NA,NA,in,NA,,,,,,,,,,
walnut_creekGGtra2aDISNAinNA,2817,100,61.0827617,13,1134,walnut_creek,GG,tra2a,DIS,NA,in,NA,,,,,,,,,,
walnut_creekGGtra2aDISNAinsfd,2818,69,15.32801681,13,1134,walnut_creek,GG,tra2a,DIS,NA,in,sfd,,,,,,,,,,
walnut_creekGGtra2aHRADISNAinNA,2819,323,202.2383497,13,1145,walnut_creek,GG,tra2a,HRADIS,NA,in,NA,,,,,,,,,,
walnut_creekGGtra2aHRADISNAinsfd,2820,116,17.43223156,13,1145,walnut_creek,GG,tra2a,HRADIS,NA,in,sfd,,,,,,,,,,
walnut_creekGGtra2aHRANAinNA,2821,80,30.40636859,13,1136,walnut_creek,GG,tra2a,HRA,NA,in,NA,,,,,,,,,,
walnut_creekGGtra2aHRANAinsfd,2822,188,46.06157011,13,1133,walnut_creek,GG,tra2a,HRA,NA,in,sfd,,,,,,,,,,
walnut_creekGGtra2aNANAinNA,2823,20,26.5149484,13,1136,walnut_creek,GG,tra2a,NA,NA,in,NA,,,,,,,,,,
walnut_creekGGtra2aNANAinsfd,2824,87,22.29350605,13,1136,walnut_creek,GG,tra2a,NA,NA,in,sfd,,,,,,,,,,
walnut_creekGGtra3HRADISNAinNA,2825,409,296.0475036,13,1146,walnut_creek,GG,tra3,HRADIS,NA,in,NA,,,,,,,,,,
walnut_creekGGtra3HRADISNAinsfd,2826,27,6.256832774,13,1145,walnut_creek,GG,tra3,HRADIS,NA,in,sfd,,,,,,,,,,
walnut_creekGGtra3HRANAinNA,2827,62,43.57756241,13,1147,walnut_creek,GG,tra3,HRA,NA,in,NA,,,,,,,,,,
walnut_creekGGtra3HRANAinsfd,2828,145,44.29783447,13,1144,walnut_creek,GG,tra3,HRA,NA,in,sfd,,,,,,,,,,
walnut_creekNANADISNAinNA,2829,279,416.6014035,13,1134,walnut_creek,NA,NA,DIS,NA,in,NA,,,,,,,,,,
