development_projects_id,raw_id,building_name,site_name,action,scen0,scen3,scen1,scen2,scen4,scen5,address,city,zip,county,x,y,geom_id,year_built,duration,building_type_id,building_type,building_sqft,non_residential_sqft,residential_units,unit_ave_sqft,tenure,rent_type,stories,parking_spaces,Average Weighted Rent,rent_ave_sqft,rent_ave_unit,last_sale_year,last_sale_price,source,apn
2134,10244,Wonder Years Preschool,,build,0,0,0,0,0,0,86 El Camino Real,Mountain View,,Santa Clara,-122.0718684,37.38076151,11329644595962,2015,,,OF,4800.0,4800.0,0.0,,,,,,,,,,,ABAG,Mountain View-16101009
2135,10245,EFL Development,,build,1,1,1,1,1,1,500 Ferguson Drive,Mountain View,,Santa Clara,-122.0566646,37.38971299,6834537861556,2015,,,MR,475800.0,3000.0,394.0,,,,,,,,,,,ABAG,Mountain View--385910
2136,10246,0,,build,1,1,1,1,1,1,Area between Alice  2nd  Harrison Streets and Embarcadero,Oakland,,Alameda,-122.2722273,37.79401397,13413298145683,2015,,,HM,798000.0,0.0,665.0,,,,,,,,,,,ABAG,Oakland-001 015100800
2137,10247,0,,build,1,1,1,1,1,1,70th Avenue and Snell Street,Oakland,,Alameda,-122.1969638,37.75508994,11288692872954,2015,,,HM,132000.0,0.0,110.0,,,,,,,,,,,ABAG,Oakland-041 416603102
2138,10248,0,,build,1,1,1,1,1,1,2300 Valdez St.,Oakland,,Alameda,-122.2638138,37.81198631,13534148926659,2015,,,HM,240000.0,0.0,200.0,,,,,,,,,,,ABAG,Oakland-008 066901200
2139,10249,0,,build,1,1,1,1,1,1,2435 Valdez St.,Oakland,,Alameda,-122.2639488,37.81394316,3961320131636,2015,,,HM,84000.0,0.0,70.0,,,,,,,,,,,ABAG,Oakland-008 067200500
2140,10250,0,,build,1,1,1,1,1,1,3927 Wattling St.,Oakland,,Alameda,-122.2210514,37.77102728,10456597648877,2015,,,HM,94800.0,0.0,79.0,,,,,,,,,,,ABAG,Oakland-033 217000300
2141,10251,0,,build,1,1,1,1,1,1,1396 5th St.,Oakland,,Alameda,-122.2933847,37.80393531,16939282571710,2015,,,HM,142800.0,0.0,119.0,,,,,,,,,,,ABAG,Oakland-004 006900400
2142,10252,0,,build,1,1,1,1,1,1,188 11th St.,Oakland,,Alameda,-122.2660415,37.79998807,12115840796470,2015,,,MR,136800.0,18000.0,99.0,,,,,,,,,,,ABAG,Oakland-002 008100700
2143,10253,0,,build,1,1,1,1,1,1,1100 Clay St.,Oakland,,Alameda,-122.2741304,37.80343747,14791983456985,2015,,,HM,240000.0,0.0,200.0,,,,,,,,,,,ABAG,Oakland-002 009900101
2144,10254,0,,build,1,1,1,1,1,1,2301 Valdez St.,Oakland,,Alameda,-122.2643958,37.81216527,10359044275928,2015,,,HM,282000.0,0.0,235.0,,,,,,,,,,,ABAG,Oakland-008 066800400
2145,10255,0,,build,1,1,1,1,1,1,7100 Mountain Blvd.,Oakland,,Alameda,-122.1623362,37.77670848,12252616902902,2015,,,HM,147600.0,0.0,123.0,,,,,,,,,,,ABAG,Oakland-037A316300900
2146,10256,0,,build,1,1,1,1,1,1,NW/c Hwy 237 & Gold,San Jose,,Santa Clara,-121.9751082,37.41879211,5600244407675,2013,,,HO,82000.0,82000.0,0.0,,,,,,,,,,,ABAG,San Jose-1534102
2147,10257,0,,build,1,1,1,1,1,1,2406 Fulton Rd,Santa Rosa,,Sonoma,-122.7565169,38.42400474,16821827446532,2015,,,HT,134400.0,0.0,112.0,,,,,,,,,,,ABAG,Santa Rosa-180-820-011-2
2148,10258,0,,build,1,1,1,1,1,1,1301 Ludwig Ave,Santa Rosa,,Sonoma,-122.7565169,38.42400474,16821827446532,2015,,,HS,159600.0,0.0,133.0,,,,,,,,,,,ABAG,Santa Rosa-180-820-011-2
2149,10259,0,,build,1,1,1,1,1,1,533 Bellevue Ave,Santa Rosa,,Sonoma,-122.7298806,38.40145958,11396368299529,2015,,,HS,57600.0,0.0,48.0,,,,,,,,,,,ABAG,Unincorporated Sonoma-134-272-006
2150,10260,0,,build,1,1,1,1,1,1,1549 Fulton Rd,Santa Rosa,,Sonoma,-122.7724356,38.46401965,6078778038024,2015,,,HS,68400.0,0.0,57.0,,,,,,,,,,,ABAG,Unincorporated Sonoma-034-091-022
2151,10261,0,,build,1,1,1,1,1,1,1835 Kawana Springs Rd,Santa Rosa,,Sonoma,-122.7001276,38.41755946,1407007785353,2015,,,HS,112800.0,0.0,94.0,,,,,,,,,,,ABAG,Santa Rosa-044-380-098
2152,10262,0,,build,1,1,1,1,1,1,2450 Brookwood Ave,Santa Rosa,,Sonoma,-122.698969,38.43231496,4466284808676,2015,,,HT,166800.0,0.0,139.0,,,,,,,,,,,ABAG,Santa Rosa-009-381-004-2
2153,10263,0,,build,1,1,1,1,1,1,2740 Dutton Meadow,Santa Rosa,,Sonoma,-122.728104,38.4102554,7059423845489,2015,,,HT,72000.0,0.0,60.0,,,,,,,,,,,ABAG,Santa Rosa-043-370-062
2154,10264,0,,build,1,1,1,1,1,1,3625 Sebastopol Rd,Santa Rosa,,Sonoma,-122.6875158,38.45274267,15142636028277,2015,,,HS,91200.0,0.0,76.0,,,,,,,,,,,ABAG,Santa Rosa-181-190-007-2
2155,10265,Urban Housing Group / Kelly Snider,,build,1,1,1,1,1,1,455 Mathilda Ave,Sunnyvale,,Santa Clara,-122.035717,37.37401388,189056159470,2013,,,HM,126000.0,0.0,105.0,,,,,,,,,,,ABAG,Sunnyvale-16513068
2156,10266,Mid-peninsula Housing Coalition & Charaties,,build,1,1,1,1,1,1,620 E. Maude,Sunnyvale,,Santa Clara,-122.0163359,37.38442077,6092185435039,2013,,,HM,145200.0,0.0,121.0,,,,,,,,,,,ABAG,Sunnyvale-20529014
2157,10267,0,,build,1,1,1,1,1,1,1501 Buena Vista Ave,Alameda,,Alameda,-122.2609674,37.77736284,342554924735,2014,,,MR,486000.0,30000.0,380.0,,,,,,,,,,,ABAG,Alameda-072 038300400
2158,10268,Alameda Point,,build,0,0,0,0,0,0,Alameda Point,Alameda,,Alameda,-122.3132759,37.78050837,14380282381951,2015,,,MR,1710000.0,0.0,1425.0,,,,,,,,,,,ABAG,Alameda-074 089000102
2159,10269,Apple 2 (main building),,build,0,0,0,0,0,0,N Tantau Ave,Cupertino,,Santa Clara,-122.0095328,37.33532059,14388951180974,2014,,,OF,2820000.0,2820000.0,0.0,,,,,,,,,,,ABAG,Cupertino-31607044-1
2160,10270,Apple 2 (phase 2),,build,0,0,0,0,0,0,N Tantau Ave,Cupertino,,Santa Clara,-122.0065577,37.32817012,1870237173499,2015,,,OF,600000.0,600000.0,0.0,,,,,,,,,,,ABAG,Cupertino-31606039
2161,10271,Edenbridge Homes,,build,1,1,1,1,1,1,2489 Pulgas Ave,East Palo Alto,,San Mateo,-122.1316776,37.47221096,9480707050367,2015,,,HS,61200.0,0.0,51.0,,,,,,,,,,,ABAG,East Palo Alto-63231210
2162,10272,0,,build,1,1,1,1,1,1,10848-10860 San Pablo Avenue,El Cerrito,,Contra Costa,-122.3107056,37.91531347,7131481753038,2014,,,MR,76756.0,1156.0,63.0,,,,,,,,,,,ABAG,El Cerrito-115063
2163,10273,0,,build,1,1,1,1,1,1,Southeastern Corner of the El Cerrito Plaza,El Cerrito,,Contra Costa,-122.2971482,37.89941808,7760468369295,2015,,,HM,153600.0,0.0,128.0,,,,,,,,,,,ABAG,El Cerrito-88265
2164,10274,San Ysidro Court,,build,1,1,1,1,1,1,10th and Alexander,Gilroy,,Santa Clara,-121.5635575,36.99976077,5345092302591,2104,,,HM,315600.0,0.0,263.0,,,,,,,,,,,ABAG,Gilroy-84116029
2165,10275,Netflix Expansion,,Build,0,0,0,0,0,0,Albright Way and Winchester Blvd,Los Gatos,,Santa Clara,-121.9652116,37.25513547,7400411025399,2013,,,OF,300000.0,300000.0,0.0,,,,,,,,,,,ABAG,Los Gatos-42431063
2166,10276,Willow Housing Verterans Apartments,,build,1,1,1,1,1,1,605 Willow Road,Menlo Park,,Santa Clara,-122.1601886,37.46629823,9668283250207,2015,,,HM,72000.0,0.0,60.0,,,,,,,,,,,ABAG,Menlo Park-62470050-1
2167,10277,Traverse Residential,,build,1,1,1,1,1,1,569-625 Trade Zone Blvd,Milpitas,,Santa Clara,-121.8941516,37.4048929,14222205254385,2013,,,HM,248400.0,0.0,207.0,,,,,,,,,,,ABAG,Milpitas-8636006
2168,10278,0,,build,1,1,1,1,1,1,519 Murphy Ranch Road,Milpitas,,Santa Clara,-121.9283879,37.41787844,15183333404835,2012,,,HM,448800.0,0.0,374.0,,,,,,,,,,,ABAG,Milpitas-8601041
2169,10279,landmark tower,,build,1,1,1,1,1,1,600 Barber Lane,Milpitas,,Santa Clara,-121.9161068,37.42028825,4552541625652,2016,,,MR,574000.0,34000.0,450.0,,,,,,,,,,,ABAG,Milpitas-8601034
2170,10280,California Circle Residential,,build,1,1,1,1,1,1,1494-1600 California Circle,Milpitas,,Santa Clara,-121.9199177,37.45262639,9715311737641,2013,,,HS,100800.0,0.0,84.0,,,,,,,,,,,ABAG,Milpitas-2237012
2171,10281,Lennar,,build,1,1,1,1,1,1,450 Montagues Expressway,Milpitas,,Santa Clara,-121.8941641,37.40890793,14821008375780,2015,,,HM,586800.0,0.0,489.0,,,,,,,,,,,ABAG,Milpitas-8637020
2172,10282,Walmart Expansion,,build,0,0,0,0,0,0,301 Ranch Drive,Milpitas,,Santa Clara,-121.9206765,37.43121761,13965324507265,2014,,,RS,18500.0,18500.0,0.0,,,,,,,,,,,ABAG,Milpitas-2229016
2173,10283,0,,build,1,1,1,1,1,1,750 E. Capitol Avenue,Milpitas,,Santa Clara,-121.8904924,37.40758907,3271307896677,2013,,,HM,552000.0,0.0,460.0,,,,,,,,,,,ABAG,Milpitas-8637027
2174,10284,0,,build,1,1,1,1,1,1,1200 Piper Drive,Milpitas,,Santa Clara,-121.8911729,37.4147099,11948282784996,2011,,,HM,878400.0,0.0,732.0,,,,,,,,,,,ABAG,Milpitas-8632037
2175,10285,the edge,,build,1,1,1,1,1,1,765 Montagues Expressway,Milpitas,,Santa Clara,-121.889985,37.41203196,2813284520925,2014,,,HM,457200.0,0.0,381.0,,,,,,,,,,,ABAG,Milpitas-8632029
2176,10286,Contour,,build,1,1,1,1,1,1,300  324-368 Montague Expressway,Milpitas,,Santa Clara,-121.8944278,37.40647012,3618820038318,2016,,,HM,160800.0,0.0,134.0,,,,,,,,,,,ABAG,Milpitas-8636036
2177,10287,0,,build,1,1,1,1,1,1,1201 S. Main St,Milpitas,,Santa Clara,-121.9024428,37.41229764,9195580738140,2016,,,HM,244800.0,0.0,204.0,,,,,,,,,,,ABAG,Milpitas-8616100
2178,10288,DR Horton Harmony,,build,1,1,1,1,1,1,1765 McCandless Dr,Milpitas,,Santa Clara,-121.8982001,37.4060915,7247570760515,2011,,,HM,331200.0,0.0,276.0,,,,,,,,,,,ABAG,Milpitas-8641016
2179,10289,Apex,,build,1,1,1,1,1,1,1102 Abel St,Milpitas,,Santa Clara,-121.903771,37.41424281,15118070807527,2015,,,HM,439200.0,0.0,366.0,,,,,,,,,,,ABAG,Milpitas-8612021
2180,10290,Robson Single Family,,build,1,1,1,1,1,1,905-980 Los Coches Street,Milpitas,,Santa Clara,-121.8896294,37.43314362,6337347161172,2016,,,HT,99600.0,0.0,83.0,,,,,,,,,,,ABAG,Milpitas-8629049
2181,10291,Los Coches,,build,1,1,1,1,1,1,Intersection of South Milpitas Boulevard and Los Coches Street,Milpitas,,Santa Clara,-121.89893,37.43013348,11422648555178,2016,,,HS,39600.0,0.0,33.0,,,,,,,,,,,ABAG,Milpitas-8639001
2182,10292,Pacific Mall & Hotel,,build,0,0,0,0,0,0,11 Ranch Drive,Milpitas,,Santa Clara,-121.922166,37.42849761,10455132445918,2014,,,HO,28587.0,28587.0,0.0,,,,,,,,,,,ABAG,Milpitas-2253007
2183,10293,Montague Housing,,build,1,1,1,1,1,1,1425 S Milpitas blvd,Milpitas,,Santa Clara,-121.8885258,37.41445898,10789253415324,2010,,,HM,363600.0,0.0,303.0,,,,,,,,,,,ABAG,Milpitas-8632039-2
2184,10294,0,,build,1,1,1,1,1,1,1315 McCandless Drive,Milpitas,,Santa Clara,-121.9001723,37.41215935,11346190169971,2015,,,MR,1484242.0,83842.0,1167.0,,,,,,,,,,,ABAG,Milpitas-8633092
2185,10295,Sherimar Ranch,,build,1,1,1,1,1,1,1610 Diana Ave  Morgan Hill  CA 95037,Morgan Hill,,Santa Clara,-121.6277263,37.14070278,9730174644106,2011,,,HS,140400.0,0.0,117.0,,,,,,,,,,,ABAG,Morgan Hill-72819003
2186,10296,0,,build,1,1,1,1,1,1,Edmunson/Piazza,Morgan Hill,,Santa Clara,-121.6498227,37.10781921,7565153604228,2015,,,HT,51600.0,0.0,43.0,,,,,,,,,,,ABAG,Unincorporated Santa Clara-76721004-1
2187,10297,Rose Garden,,build,1,1,1,1,1,1,683 San Gabriel Court,Morgan Hill,,Santa Clara,-121.635972,37.12417228,13644420463465,2013,,,HS,63600.0,0.0,53.0,,,,,,,,,,,ABAG,Morgan Hill-81759060
2188,10298,Cochrane Commons,,build,1,1,1,1,1,1,1035 Cochrane Rd,Morgan Hill,,Santa Clara,-121.6506617,37.1239732,5283797637173,2016,,,TS,393700.0,393700.0,0.0,,,,,,,,,,,ABAG,Morgan Hill-76709015
2189,10299,Downtown Mix,,build,0,0,0,0,0,0,605 Castro St,Mountain View,,Santa Clara,-122.0821174,37.38801326,930692931353,2014,,,ME,37600.0,28000.0,8.0,,,,,,,,,,,ABAG,Mountain View-15809011
2190,10300,Lennar,,build,1,1,1,1,1,1,865 El Camino Real East,Mountain View,,Santa Clara,-122.0595183,37.37471779,12249890678760,2013,,,HM,180000.0,0.0,150.0,,,,,,,,,,,ABAG,Mountain View-19807008
2191,10301,Robson Homes,,build,1,1,1,1,1,1,137 Easy St,Mountain View,,Santa Clara,-122.0672677,37.39354549,11213672107449,2015,,,HM,25200.0,0.0,21.0,,,,,,,,,,,ABAG,Mountain View-16044006
2192,10302,Dividend Homes,,build,1,1,1,1,1,1,1958 Rock St,Mountain View,,Santa Clara,-122.0900312,37.41292296,4544327303099,2014,,,HM,22800.0,0.0,19.0,,,,,,,,,,,ABAG,Mountain View-15304025
2193,10303,D.R. Horton,,build,1,1,1,1,1,1,827 N. Rengstorff Ave,Mountain View,,Santa Clara,-122.0923737,37.41554377,13829322617720,2015,,,HM,28800.0,0.0,24.0,,,,,,,,,,,ABAG,Mountain View-15304039
2194,10304,Medical Office Building,,build,0,0,0,0,0,0,412 El Camino Real W,Mountain View,,Santa Clara,-122.0795985,37.38396214,4316546756705,2015,,,OF,8582.0,8582.0,0.0,,,,,,,,,,,ABAG,Mountain View-15805117
2195,10305,First Community Housing,,build,1,1,1,1,1,1,1581 El Camino Real W.,Mountain View,,Santa Clara,-122.0926669,37.38957417,3963540508609,2014,,,HM,32400.0,0.0,27.0,,,,,,,,,,,ABAG,Mountain View-18932075
2196,10306,Northpark Apartments,,build,1,1,1,1,1,1,111 N. Rengstorff Ave,Mountain View,,Santa Clara,-122.0954658,37.40386076,306646477352,2013,,,HM,160800.0,0.0,134.0,,,,,,,,,,,ABAG,Mountain View-15001001
2197,10307,Mountain View Co-Housing Community,,build,1,1,1,1,1,1,445 Calderon Ave,Mountain View,,Santa Clara,-122.0729349,37.38823016,8382626687127,2015,,,HM,22800.0,0.0,19.0,,,,,,,,,,,ABAG,Mountain View-15831023
2198,10308,Tripointe Homes,,build,1,1,1,1,1,1,135 Ada Ave,Mountain View,,Santa Clara,-122.0650363,37.39197844,8300501534651,2015,,,HM,70800.0,0.0,59.0,,,,,,,,,,,ABAG,Mountain View-16045001
2199,10309,Sobrato Organization,,build,0,0,0,0,0,0,1255 Pear Ave,Mountain View,,Santa Clara,-122.0751837,37.41487528,16606654251930,2014,,,OF,156317.0,156317.0,0.0,,,,,,,,,,,ABAG,Mountain View-11614133
2200,10310,Eden,,build,1,1,1,1,1,1,819 N Rengstorff Ave,Mountain View,,Santa Clara,-122.0922886,37.41492527,2353804864001,2013,,,MR,60420.0,1620.0,49.0,,,,,,,,,,,ABAG,Mountain View-15304009
2201,10311,Classic Communities,,build,1,1,1,1,1,1,1946 San Luis Ave,Mountain View,,Santa Clara,-122.0911761,37.40815775,11771020962467,2015,,,HM,33600.0,0.0,28.0,,,,,,,,,,,ABAG,Mountain View-15003016
2202,10312,Bryant/Dana Office,,build,0,0,0,0,0,0,250 Bryant St.,Mountain View,,Santa Clara,-122.0807848,37.39373748,9021033688677,2015,,,OF,67772.0,67772.0,0.0,,,,,,,,,,,ABAG,Mountain View-15813024
2203,10313,0,,build,1,1,1,1,1,1,Timber St & Cedar Blvd,Newark,,Alameda,-122.0164444,37.53635697,6344506296947,2014,,,HS,196800.0,0.0,164.0,,,,,,,,,,,ABAG,Newark-092A212501600
2204,10314,0,,build,1,1,1,1,1,1,8375 Enterprise Drive,Newark,,Alameda,-122.0486852,37.52141345,7458962950632,2015,,,HS,292800.0,0.0,244.0,,,,,,,,,,,ABAG,Newark-092 011605800
2205,10315,0,,build,0,0,0,0,0,0,355 Alma / 101 Lytton Avenue,Palo alto,,San Mateo,-122.1653015,37.4446135,15299031036793,2016,,,ME,49024.0,49024.0,0.0,,,,,,,,,,,ABAG,Palo Alto-12025111
2206,10316,0,,build,1,1,1,1,1,1,4041 El Camino Way:,Palo alto,,San Mateo,-122.1271719,37.41561025,16748998618842,2013,,,MR,123800.0,71000.0,44.0,,,,,,,,,,,ABAG,Palo Alto-13243141
2207,10317,Homewwod Suites,,build,0,0,0,0,0,0,4329 El Camino Real,Palo alto,,San Mateo,-122.1187767,37.40602755,8688210692149,2013,,,HO,69000.0,69000.0,0.0,,,,,,,,,,,ABAG,Palo Alto-14809013
2208,10318,Greysater,,build,1,1,1,1,1,1,103 Wilson St,Redwood,,San Mateo,-122.228979,37.48328352,4451636457796,2015,,,HM,210000.0,0.0,175.0,,,,,,,,,,,ABAG,Redwood City-53171040
2209,10319,Mariner's Island Condominiums,,build,1,1,1,1,1,1,400 Mariner?s Island Blvd,San Mateo,,San Mateo,-122.285339,37.56977441,6858675577435,2016,,,HM,90000.0,0.0,75.0,,,,,,,,,,,ABAG,San Mateo-35503390
2210,10320,Midtown Village,,build,1,1,1,1,1,1,90 N Winchester Boulevard,Santa Clara,,Santa Clara,-121.9525817,37.32620258,14846411151876,2015,,,HS,132000.0,0.0,110.0,,,,,,,,,,,ABAG,Santa Clara-30317048
2211,10321,Alexis,,build,1,1,1,1,1,1,2585 El Camino Real,Santa Clara,,Santa Clara,-121.9727478,37.35291886,16264077318386,2015,,,HM,72000.0,0.0,60.0,,,,,,,,,,,ABAG,Santa Clara-21601008
2212,10322,Tuscany Apartments,,build,1,1,1,1,1,1,3229 El Camino Real,Santa Clara,,Santa Clara,-121.9854268,37.35296928,8152404874864,2014,,,HM,159600.0,0.0,133.0,,,,,,,,,,,ABAG,Santa Clara-22001056
2213,10323,Camino del Rey,,build,1,1,1,1,1,1,2525 El Camino Real,Santa Clara,,Santa Clara,-121.9721334,37.35291967,11341765117387,2013,,,HM,57600.0,0.0,48.0,,,,,,,,,,,ABAG,Santa Clara-21601052
2214,10324,Saratoga Avenue Residential,,build,1,1,1,1,1,1,166 Saratoga Avenue,Santa Clara,,Santa Clara,-121.967468,37.32684003,14694260924466,2016,,,HM,39600.0,0.0,33.0,,,,,,,,,,,ABAG,Santa Clara-29438001-2
2215,10325,Madison Place,,build,0,0,0,0,0,0,1460 Monroe Street,Santa Clara,,Santa Clara,-121.9508906,37.35269246,12336770336775,2016,,,ME,672558.0,638958.0,28.0,,,,,,,,,,,ABAG,Santa Clara-26903068
2216,10326,Scott Boulevard Office Campus,,build,0,0,0,0,0,0,3333 Scott Boulevard,Santa Clara,,Santa Clara,-121.982247,37.38146362,4789841579715,2016,,,OF,1350713.0,1350713.0,0.0,,,,,,,,,,,ABAG,Santa Clara-21631080
2217,10327,The Gallery at Central Park,,build,1,1,1,1,1,1,900 Kiely Boulevard,Santa Clara,,Santa Clara,-121.9789547,37.34224326,5422390564523,2015,,,HM,951600.0,0.0,793.0,,,,,,,,,,,ABAG,Santa Clara-29026022
2218,10328,Downtown Gateway,,build,1,1,1,1,1,1,1313 Franklin Street,Santa Clara,,Santa Clara,-121.9487256,37.34877444,3671452648449,2016,,,MR,67277.0,14477.0,44.0,,,,,,,,,,,ABAG,Santa Clara-26920078
2219,10329,Stevens Creek Boulevard Office Campus,,build,0,0,0,0,0,0,5409 Stevens Creek Boulevard,Santa Clara,,Santa Clara,-122.0032061,37.32401434,16510247247378,2014,,,OF,295000.0,295000.0,0.0,,,,,,,,,,,ABAG,Santa Clara-31619031
2220,10330,Santa Clara Gateway,,build,0,0,0,0,0,0,5451  5453  and 5455 Great America Parkway,Santa Clara,,Santa Clara,-121.9763128,37.41162082,1175188528499,2014,,,OF,911115.0,911115.0,0.0,,,,,,,,,,,ABAG,Santa Clara-10401100
2221,10331,Cobalt Apartments,,build,1,1,1,1,1,1,45 Buckingham Drive and 66 North Saratoga Avenue,Santa Clara,,Santa Clara,-121.9700186,37.32410042,13272685859049,2016,,,HM,266400.0,0.0,222.0,,,,,,,,,,,ABAG,Santa Clara-29439007
2222,10332,El Presidio Santa Clara,,build,1,1,1,1,1,1,1450 El Camino Real,Santa Clara,,Santa Clara,-121.9521901,37.35243016,8349168429591,2012,,,MR,51025.0,3025.0,40.0,,,,,,,,,,,ABAG,Santa Clara-26903117
2223,10333,Villas on the Boulevard,,build,1,1,1,1,1,1,2611-2655 El Camino Real,Santa Clara,,Santa Clara,-121.9750974,37.35299952,5015327999968,2016,,,HM,223200.0,0.0,186.0,,,,,,,,,,,ABAG,Santa Clara-21601033
2224,10334,NVIDIA,,build,0,0,0,0,0,0,2600  2800 San Tomas Expressway 2400 Condensa Street,Santa Clara,,Santa Clara,-121.9671215,37.37061948,3569251802203,2013,,,OF,1950000.0,1950000.0,0.0,,,,,,,,,,,ABAG,Santa Clara-22411065
2225,10335,Santa Clara Town Centre,,build,1,1,1,1,1,1,2082 El Camino Real,Santa Clara,,Santa Clara,-121.9613637,37.35040697,2221347774439,2014,,,RS,283917.0,283917.0,0.0,,,,,,,,,,,ABAG,Santa Clara-29010075
2226,10336,Monticello Village,,build,1,1,1,1,1,1,3515-3585 Monroe Street,Santa Clara,,Santa Clara,-121.9940299,37.36792633,11975528524085,2016,,,MR,1033849.0,43849.0,825.0,,,,,,,,,,,ABAG,Santa Clara-21625006
2227,10337,Gateway Village,,build,1,1,1,1,1,1,3610 and 3700 El Camino Real,Santa Clara,,Santa Clara,-121.9978987,37.35076292,3037235062861,2016,,,MR,679800.0,108600.0,476.0,,,,,,,,,,,ABAG,Santa Clara-31306002
2228,10338,Mission & McLellan,,build,1,1,1,1,1,1,1309 Mission Road,South San Francisco,,San Mateo,-122.4462885,37.66622297,4572013926845,2011,,,MR,30000.0,6000.0,20.0,,,,,,,,,,,ABAG,Colma-10460630
2229,10339,Juniper Networks,,build,0,0,0,0,0,0,1061 Innovation Way,Sunnyvale,,Santa Clara,-122.0300029,37.40810726,5821398374373,2015,,,OF,636000.0,636000.0,0.0,,,,,,,,,,,ABAG,Sunnyvale-11002068-4
2230,10340,Landbank Central/Wolfe Campus,,build,0,0,0,0,0,0,280 Santa Ana Ct,Sunnyvale,,Santa Clara,-122.0111228,37.37949087,9658109565143,2014,,,OF,77710.0,77710.0,0.0,,,,,,,,,,,ABAG,Sunnyvale-20533011
2231,10341,Mofferr Place Office Development,,build,0,0,0,0,0,0,1152 Bordeaux,Sunnyvale,,Santa Clara,-122.0212986,37.40604503,17251260263018,2013,,,OF,1900000.0,1900000.0,0.0,,,,,,,,,,,ABAG,Sunnyvale-11035008
2232,10342,Garden Village,,build,1,1,1,1,1,1,2201 Dwight Way at Fulton Street,Berkeley,,Alameda,-122.2649614,37.86461362,13003777007328,2015,,,HM,100800.0,0.0,84.0,,,,,,,,,,,ABAG,Berkeley-055 188901400
2233,10343,Telegraph Gardens,,build,1,1,1,1,1,1,3001 Telegraph Ave,Berkeley,,Alameda,-122.2593734,37.85592866,10534607686242,2013,,,HM,45600.0,0.0,38.0,,,,,,,,,,,ABAG,Berkeley-052 157307400
2234,10344,Acheson Commons?,,build,1,1,1,1,1,1,1979 - 1987 Shattuck Avenue; 2101 - 2113 University Avenue; 2125 - 2145 University Avenue  1922 & 1930 Walnut Street,Berkeley,,Alameda,-122.2671496,37.87261163,13371804580331,2013,,,MR,281000.0,35000.0,205.0,,,,,,,,,,,ABAG,Berkeley-057 204600802
2235,10345,The Residences at Berkeley Plaza,,build,1,1,1,1,1,1,2211 Harold Way,Berkeley,,Alameda,-122.2686437,37.86883792,5974690467017,2015,,,MR,439885.0,13885.0,355.0,,,,,,,,,,,ABAG,Berkeley-057 202700900
2236,10346,Berkeley central,,build,1,1,1,1,1,1,2055 Center Street,Berkeley,,Alameda,-122.2692867,37.87041717,6464299936240,2012,,,HM,171600.0,0.0,143.0,,,,,,,,,,,ABAG,Berkeley-057 202300701
2237,10347,Lion?s Hall?,,build,1,1,1,1,1,1,2300 Bancroft ave,Berkeley,,Alameda,-122.2632261,37.86776594,7659174290598,2011,,,HM,52800.0,0.0,44.0,,,,,,,,,,,ABAG,Berkeley-055 188500702
2238,10348,Parker Place,,build,1,1,1,1,1,1,2658-2660 Shattuck Ave,Berkeley,,Alameda,-122.2676346,37.86229164,422610499590,2012,,,MR,210200.0,23000.0,156.0,,,,,,,,,,,ABAG,Berkeley-055 182100600
2239,10349, ,,build,1,1,1,1,1,1,2441 Haste St,Berkeley,,Alameda,-122.2590293,37.86619237,10773821448900,2015,,,MR,56191.0,5791.0,42.0,,,,,,,,,,,ABAG,Berkeley-055 188000501
2240,10350,The Higby,,build,1,1,1,1,1,1,3015 San Pablo Ave,Berkeley,,Alameda,-122.2861367,37.85189001,15124692227158,2015,,,MR,124100.0,6500.0,98.0,,,,,,,,,,,ABAG,Berkeley-053 162703700
2241,10351, ,,build,1,1,1,1,1,1,burbank and Filbert Street,Hayward,,Alameda,-122.0941946,37.66450873,1962684943614,2015,,,HM,188400.0,0.0,157.0,,,,,,,,,,,ABAG,Hayward-431 010900304
2242,10352,The Durant,,build,1,1,1,1,1,1,2024 Durant and 2025 Channing Way,Berkeley,,Alameda,-122.2689867,37.86620814,2863825032102,2014,,,HM,115200.0,0.0,96.0,,,,,,,,,,,ABAG,Berkeley-055 189501804
2243,10353,The Aquatic,,build,1,1,1,1,1,1,800 University Ave,Berkeley,,Alameda,-122.2984158,37.86748709,11764068625830,2015,,,MR,70775.0,1175.0,58.0,,,,,,,,,,,ABAG,Berkeley-056 196100208
2244,10354, ,,build,1,1,1,1,1,1,1931 Addison,Berkeley,,Alameda,-122.2715567,37.87100842,6965532111033,2013,,,MR,90040.0,7240.0,69.0,,,,,,,,,,,ABAG,Berkeley-057 202400700
2245,10355,The Overture,,build,1,1,1,1,1,1,1808 - 1814 University Ave,Berkeley,,Alameda,-122.2715567,37.87100842,6965532111033,2015,,,MR,56951.0,4151.0,44.0,,,,,,,,,,,ABAG,Berkeley-057 202400700
2246,10356,StoneFire,,build,1,1,1,1,1,1,1974 University Ave,Berkeley,,Alameda,-122.2710379,37.87145828,8400556859107,2014,,,MR,151500.0,8700.0,119.0,,,,,,,,,,,ABAG,Berkeley-057 202400102
2247,10357,Fidelity Apartments,,build,1,1,1,1,1,1,2300 Shattuck Ave,Berkeley,,Alameda,-122.2682514,37.86712264,11022790491202,2014,,,MR,21780.0,2580.0,16.0,,,,,,,,,,,ABAG,Berkeley-055 189401704
