serialno,puma1,asian,black,hisp,white
5323199,153,0,0,0,1
5323870,153,0,0,0,1
5333953,153,0,0,0,1
5344665,153,0,0,1,0
5345138,153,0,0,0,1
5346551,153,0,0,0,1
5348331,153,0,0,0,1
5351146,153,0,0,0,1
5354982,153,0,0,0,1
5355522,153,0,0,1,1
5358363,153,0,0,0,1
5362317,153,0,0,0,1
5371021,153,0,0,0,1
5372240,153,0,0,1,0
5374241,153,0,0,0,1
5377413,153,0,0,0,1
5378500,153,0,0,0,1
5380174,153,0,0,0,1
5382844,153,0,0,0,1
5385705,153,0,0,0,1
5386067,153,0,0,0,1
5387224,153,0,0,0,1
5390016,153,0,0,0,1
5390585,153,0,0,0,1
5391097,153,0,1,0,0
5395171,153,0,0,0,1
5397703,153,0,0,0,1
5398382,153,0,0,0,1
5398863,153,0,0,0,1
5403384,153,0,0,0,1
5405906,153,0,0,0,1
5417337,153,0,0,0,1
5417808,153,0,0,0,1
5419087,153,0,0,0,1
5421352,153,0,0,0,1
5421573,153,1,0,0,0
5422196,153,0,0,0,1
5425993,153,1,0,0,0
5428778,153,0,0,0,1
5433213,153,0,0,0,1
5434063,153,0,0,0,1
5434715,153,0,0,0,1
5435555,153,0,0,0,1
5436112,153,0,0,0,1
5436235,153,0,0,0,1
5436447,153,0,0,0,1
5436668,153,0,0,0,1
5439486,153,0,0,0,1
5440417,153,0,0,0,1
5441917,153,0,0,0,1
5450512,153,0,0,0,1
5450797,153,0,0,0,1
5452937,153,0,0,0,1
5460628,153,0,0,0,1
5468769,153,0,0,0,1
5469149,153,0,0,0,1
5471950,153,0,0,0,1
5477357,153,0,0,0,1
5492015,153,0,1,0,0
5492991,153,0,0,0,1
5495315,153,0,0,0,1
5498892,153,0,0,0,1
5502417,153,0,0,0,1
5507328,153,0,0,0,1
5509925,153,0,0,0,1
5514465,153,1,0,0,0
5523000,153,0,0,0,1
5524345,153,0,0,0,1
5526659,153,0,0,0,1
5540871,153,0,0,0,1
5541051,153,0,0,0,1
5555799,153,1,0,0,0
5558045,153,0,0,0,1
5562460,153,0,0,1,1
5566493,153,0,0,0,1
5568282,153,0,0,0,1
5571199,153,0,0,1,1
5576065,153,0,0,0,1
5576461,153,0,0,0,1
5577645,153,1,0,0,0
5589552,153,0,0,0,1
5602689,153,0,0,0,1
5609264,153,0,0,0,1
5615139,153,0,0,0,1
5618907,153,0,0,0,1
5621354,153,0,0,0,1
5623651,153,0,0,0,1
5624900,153,1,0,0,0
5625180,153,0,0,0,1
5628935,153,0,0,0,1
5630432,153,0,0,0,1
5631341,153,0,0,0,1
5633096,153,0,0,0,1
5637871,153,0,0,0,1
5640855,153,0,0,0,1
5641909,153,0,0,0,1
5643129,153,0,0,0,1
5644662,153,0,0,0,1
5650044,153,0,0,0,1
5657865,153,0,0,0,1
5660471,153,0,0,0,1
5660623,153,0,0,0,1
5662665,153,0,0,0,1
5669563,153,0,0,0,1
5669772,153,0,0,0,1
5670507,153,0,0,0,1
5671080,153,0,0,0,1
5678954,153,0,0,0,1
5681677,153,0,0,0,1
5682203,153,0,0,0,1
5695640,153,0,0,0,1
5703236,153,0,0,0,0
5704443,153,0,0,0,1
5712107,153,0,0,0,1
5712889,153,0,0,0,1
5713910,153,0,0,0,1
5731894,153,0,0,0,1
5733744,153,0,0,0,1
5734069,153,0,0,0,0
5734532,153,0,0,0,1
5738593,153,0,0,1,0
5747950,153,0,0,0,1
5749141,153,1,0,0,0
5750674,153,0,0,0,1
5750776,153,0,0,0,1
5751822,153,0,0,0,1
5758994,153,0,0,0,1
5764121,153,0,0,0,1
5766573,153,0,0,0,1
5767300,153,0,0,0,1
5767994,153,0,0,0,1
5770544,153,0,0,0,1
5773434,153,0,0,0,1
5773960,153,0,0,1,1
5782389,153,0,0,0,1
5782731,153,0,0,0,1
5788442,153,0,0,1,0
5792945,153,0,0,0,1
5801529,153,0,0,0,1
5805973,153,0,0,0,1
5813169,153,0,0,0,1
5830889,153,0,0,0,1
5837189,153,0,0,1,1
5841030,153,0,0,0,1
5842105,153,0,0,0,1
5842221,153,0,1,0,0
5842265,153,0,0,0,1
5849848,153,0,0,0,1
5852904,153,0,0,0,1
5859781,153,1,0,0,1
5879907,153,0,0,0,1
5882618,153,0,0,0,1
5893342,153,0,0,0,1
5893418,153,0,0,0,0
5893471,153,0,0,0,1
5894031,153,0,0,0,1
5895536,153,0,0,0,1
5896652,153,0,0,0,1
5899661,153,0,0,0,1
5900680,153,0,0,0,1
5900728,153,0,0,0,1
5901162,153,0,0,0,1
5901173,153,0,0,0,1
5901368,153,0,0,0,1
5903234,153,0,0,0,1
5903887,153,0,0,0,1
5906604,153,0,0,0,1
5909050,153,0,0,0,1
5912308,153,0,0,1,1
5917138,153,0,0,0,1
5918631,153,0,0,0,1
5920316,153,0,0,0,1
5921430,153,0,0,0,1
5923995,153,0,0,0,1
5927972,153,0,0,0,1
5931165,153,0,0,0,1
5932414,153,0,0,0,1
5933757,153,0,0,0,1
5935791,153,0,0,0,1
5936553,153,0,0,0,1
5937389,153,0,0,0,1
5939230,153,0,0,1,0
5956014,153,1,0,0,0
5959193,153,0,0,0,1
5962418,153,0,0,0,1
5963008,153,0,0,0,1
5963306,153,0,0,0,1
5963652,153,0,0,0,1
5965045,153,0,0,1,1
5969550,153,0,0,0,1
5971539,153,0,0,0,1
5980378,153,0,0,0,1
5982091,153,1,0,0,0
5984643,153,0,0,0,1
5984899,153,0,0,0,1
5987548,153,0,0,0,1
5991328,153,0,0,0,1
5991896,153,0,0,0,1
5994138,153,0,0,0,1
5997882,153,0,0,0,1
6000293,153,0,0,0,1
6004898,153,0,0,0,1
6007353,153,0,0,0,1
6009021,153,0,0,0,1
6011138,153,1,0,0,0
6018842,153,0,0,0,1
6021923,153,0,0,0,1
6024680,153,0,1,1,0
6024806,153,0,0,0,1
6026322,153,0,0,0,1
6035418,153,0,0,0,1
6037717,153,0,0,0,1
6040626,153,0,0,0,1
6045665,153,0,0,0,1
6046914,153,0,0,0,1
6054210,153,0,0,0,1
6059203,153,0,0,0,1
6059829,153,0,0,0,1
6063072,153,0,0,0,1
6067844,153,0,0,0,1
6075651,153,1,0,0,0
6076644,153,0,0,1,0
6079655,153,0,0,0,1
6081294,153,1,0,0,0
6085772,153,0,0,0,1
6090987,153,0,0,0,1
6091982,153,0,0,0,1
6095811,153,0,0,0,1
6097173,153,0,0,0,1
6099964,153,0,0,0,1
6100133,153,1,0,0,0
6110407,153,0,0,0,1
6114756,153,0,0,0,1
6115508,153,0,0,0,1
6116435,153,0,0,0,1
6120562,153,0,0,0,1
6122291,153,0,0,0,1
6124325,153,0,0,0,1
6125949,153,0,0,0,1
6127602,153,0,0,0,1
6139336,153,0,0,0,1
6139511,153,0,0,0,1
6141954,153,0,0,1,0
6146131,153,0,0,0,1
6153237,153,0,0,0,1
6162318,153,0,0,0,1
6165737,153,0,0,0,1
6165867,153,0,0,0,1
6168782,153,0,0,0,1
6180518,153,0,0,0,1
6180519,153,0,0,1,1
6182105,153,0,0,0,1
6184564,153,0,0,0,1
6188750,153,0,0,0,1
6189578,153,0,0,0,1
6189702,153,0,0,0,1
6193164,153,0,0,0,1
6203493,153,0,0,0,1
6206017,153,0,0,0,1
6207076,153,0,0,0,1
6212700,153,1,0,0,0
6213408,153,0,0,0,1
6214915,153,0,0,1,1
6223416,153,0,0,0,1
6227292,153,0,0,0,1
6230899,153,0,0,0,1
6232038,153,0,0,0,1
6232502,153,0,0,0,1
6232797,153,0,0,0,1
6240589,153,0,0,0,1
6240695,153,0,0,0,1
6244585,153,0,0,0,1
6246960,153,0,1,0,0
6249886,153,0,0,1,1
6250282,153,0,0,0,1
6252379,153,0,0,0,1
6257912,153,0,0,0,1
6262716,153,0,0,0,1
6269216,153,0,0,0,1
6275659,153,0,0,0,1
6275693,153,0,0,0,1
6283980,153,0,0,0,1
6287303,153,0,0,0,1
6290343,153,0,0,0,1
6290348,153,0,0,0,1
6292199,153,0,0,0,1
6292993,153,0,0,0,1
6295913,153,0,0,0,1
6296439,153,0,0,0,1
6306523,153,0,0,0,1
6307876,153,0,0,0,1
6314970,153,0,0,0,1
6316523,153,0,0,0,1
6317002,153,0,0,0,1
6318501,153,0,0,0,1
6320473,153,0,0,0,1
6321904,153,0,0,0,1
6326993,153,0,0,0,1
6327949,153,0,0,0,1
6333752,153,0,0,1,1
6334907,153,1,0,0,0
6340871,153,0,0,0,1
6343862,153,0,0,1,1
6346107,153,0,0,0,1
6349717,153,0,0,0,1
6350614,153,0,0,0,1
6357004,153,0,0,0,1
6359419,153,0,0,0,1
6361980,153,0,0,0,1
6367060,153,0,0,0,1
6369478,153,0,0,0,1
6372331,153,0,0,0,1
6374561,153,0,1,0,0
6381131,153,0,0,1,0
6391225,153,0,0,0,1
6394018,153,0,0,1,1
6394155,153,1,0,0,0
6398296,153,0,0,1,1
6398415,153,0,0,0,1
6399828,153,0,0,0,1
6402219,153,0,0,0,1
6404024,153,0,0,0,1
6406396,153,0,0,0,1
6407196,153,0,0,0,1
6409054,153,0,0,0,1
6411196,153,1,0,1,0
6415734,153,0,0,0,1
6417312,153,0,0,0,1
6418872,153,0,0,0,1
6419470,153,1,0,0,0
6421556,153,0,0,0,1
6421902,153,0,0,0,1
6422910,153,0,0,0,1
6425485,153,0,0,0,1
6427327,153,0,0,0,1
6427333,153,0,0,0,1
6427998,153,0,0,1,1
6446501,153,0,0,0,1
6451301,153,0,0,0,1
6455412,153,0,0,0,1
6459776,153,0,0,1,1
6463197,153,0,0,0,1
6463834,153,0,0,0,1
6465739,153,0,0,0,1
6465966,153,0,0,0,1
6466638,153,0,0,1,1
6471430,153,0,0,0,1
6472361,153,0,0,1,1
6472629,153,0,0,0,1
6474417,153,0,0,0,0
6478690,153,1,0,0,0
6479427,153,0,0,0,1
6495620,153,0,0,0,1
6506679,153,0,0,0,1
6507132,153,0,0,0,1
6512404,153,0,0,0,1
6513080,153,0,0,0,1
6515219,153,0,0,0,1
6518174,153,0,0,0,1
6520919,153,0,0,0,1
6523850,153,0,0,0,1
6534933,153,0,0,0,1
6537924,153,0,0,0,1
6537983,153,0,0,0,1
6541086,153,1,0,0,0
6551780,153,0,0,0,0
6552142,153,0,0,0,1
6552657,153,0,0,0,1
6554884,153,0,0,0,1
6561717,153,0,0,0,1
6568539,153,0,0,0,1
6572138,153,0,0,0,1
6577856,153,0,0,0,1
6582161,153,0,0,0,1
6583133,153,0,0,0,1
6586463,153,0,0,0,1
6587394,153,0,0,0,1
6592396,153,0,0,0,1
6593253,153,0,0,0,1
6599589,153,0,0,0,1
6600406,153,0,0,0,1
6606165,153,0,0,0,1
6607532,153,1,0,0,0
6614883,153,0,0,0,1
6615505,153,0,0,0,1
6617128,153,0,0,0,1
6622057,153,0,0,0,1
6623442,153,0,0,0,1
6631887,153,0,0,1,0
6642531,153,0,0,0,1
6643592,153,0,0,0,1
6643834,153,0,0,0,1
6645608,153,0,0,0,1
6646456,153,0,0,0,1
6647915,153,0,0,1,1
6653807,153,0,0,0,1
6661937,153,0,0,0,1
6668004,153,0,0,0,1
6671312,153,0,0,0,1
6675746,153,0,0,0,1
6677993,153,0,0,0,1
6680085,153,0,0,1,0
6684082,153,0,0,0,1
6700014,153,0,0,0,1
6701317,153,1,0,0,0
6703053,153,0,1,0,0
6703168,153,0,0,0,1
6712382,153,1,0,0,0
6713541,153,0,0,0,1
6719467,153,0,0,0,1
6721030,153,0,0,0,1
6725853,153,0,0,0,1
6726764,153,0,0,0,1
6735531,153,0,0,0,1
6741779,153,0,0,0,1
6749108,153,0,0,1,1
6755391,153,0,0,0,1
6755448,153,0,0,0,1
6756577,153,0,0,0,1
6756723,153,0,0,0,1
6757279,153,0,0,0,1
6761399,153,0,0,0,1
6770861,153,0,0,0,1
6771971,153,1,0,0,0
6772582,153,0,0,0,1
6781947,153,1,0,0,0
6782294,153,0,1,0,0
6789388,153,0,0,1,1
6794281,153,0,0,0,1
6794333,153,0,1,0,0
6795892,153,0,0,0,1
6803497,153,0,0,0,1
6804595,153,0,0,0,1
6808673,153,0,0,0,1
6817423,153,0,0,0,1
6818257,153,1,0,0,0
6819136,153,0,0,0,1
6819453,153,0,0,0,1
6819527,153,0,0,0,1
6824205,153,0,0,0,1
6825006,153,0,0,0,1
6830352,153,0,0,0,1
6833323,153,0,0,0,1
6837777,153,0,0,0,1
6838977,153,0,0,0,1
6846652,153,0,0,0,1
6847054,153,0,0,0,1
6848369,153,0,0,0,1
6851177,153,0,0,1,1
6852632,153,0,0,0,1
6860186,153,0,0,0,1
6863002,153,0,0,0,1
6864604,153,0,0,0,1
6865062,153,0,0,0,1
6867377,153,0,0,0,1
6868627,153,0,0,0,1
6869092,153,0,0,0,1
6875100,153,0,0,0,1
6876177,153,0,0,0,1
6889181,153,0,0,0,1
6889721,153,0,0,0,1
6890198,153,0,0,0,1
6890722,153,0,0,0,1
6891133,153,0,0,0,1
6896453,153,0,0,0,1
6901658,153,0,0,0,1
6907734,153,0,0,0,1
6911398,153,0,0,0,1
6913364,153,0,0,0,1
6914343,153,0,0,0,1
6915692,153,0,0,0,1
6917541,153,1,0,0,0
6918886,153,0,0,0,1
6921356,153,0,0,0,1
6937409,153,0,0,0,1
6943624,153,0,0,0,1
6944041,153,0,0,0,1
6951000,153,0,0,0,1
6951395,153,0,0,0,1
6951553,153,0,0,0,1
6952045,153,1,0,0,0
6959256,153,0,0,0,1
6961655,153,0,0,0,1
6963415,153,0,0,0,1
6971675,153,0,0,0,1
6974167,153,0,0,0,1
6982404,153,0,0,0,1
6987240,153,0,0,0,1
6987302,153,0,0,0,1
6990778,153,0,0,0,1
7002981,153,0,0,0,1
7005338,153,0,0,0,1
7019325,153,0,0,0,1
7019869,153,0,0,0,1
7021516,153,0,0,0,1
7022496,153,0,0,0,1
7026842,153,0,0,0,1
7039255,153,1,0,0,0
7041394,153,0,0,0,1
7041739,153,0,0,1,1
7051167,153,0,0,0,1
7052065,153,1,0,0,0
7055778,153,0,0,0,1
7056753,153,1,0,0,0
7071581,153,0,0,0,1
7073696,153,0,0,0,1
7080953,153,0,0,0,1
7082905,153,0,0,0,1
7085387,153,0,0,0,1
7085461,153,0,0,1,0
7086735,153,0,0,0,1
7086923,153,0,0,0,1
7090559,153,0,0,0,1
7091276,153,0,0,0,1
7091770,153,0,0,0,1
7093153,153,0,0,0,1
7096701,153,0,0,0,1
7097113,153,0,0,0,1
7104221,153,0,0,0,1
7107014,153,0,0,0,1
7108708,153,0,0,0,1
7110967,153,0,0,0,1
7115934,153,0,0,0,1
7117008,153,0,0,0,1
7117215,153,0,0,0,1
7119078,153,0,0,0,1
7120352,153,0,0,0,1
7120537,153,0,0,0,1
7121221,153,0,0,0,1
7124059,153,0,0,0,1
7124905,153,0,0,0,1
7127034,153,0,0,0,1
7131722,153,0,0,0,1
7135636,153,0,0,0,1
7139756,153,0,0,0,1
7140762,153,0,0,0,1
7145404,153,0,0,0,1
7146827,153,0,0,0,1
7147455,153,0,0,0,1
7148251,153,0,0,0,1
7148703,153,0,0,1,1
7156987,153,0,0,0,1
7158953,153,0,0,0,1
7161413,153,0,0,0,1
7171597,153,0,0,0,1
7175829,153,1,0,0,0
7176118,153,1,0,0,0
7179865,153,0,0,0,1
7181406,153,0,0,0,0
7181714,153,0,0,0,1
7185681,153,0,0,0,1
7189782,153,0,0,0,1
7197582,153,0,0,0,1
7202032,153,0,0,1,0
7206885,153,0,0,0,1
7207138,153,1,0,0,0
7209256,153,0,0,0,1
7213433,153,0,0,0,1
7214526,153,0,0,0,1
7235563,153,0,0,0,1
7236824,153,0,0,0,1
7239986,153,0,0,0,1
7244113,153,1,0,0,0
7245833,153,0,0,0,1
7247074,153,0,0,0,1
7248044,153,0,0,0,1
7250465,153,0,0,0,1
7258908,153,0,0,0,1
7260803,153,0,0,0,1
7261337,153,1,0,0,0
7268756,153,0,0,0,1
7279096,153,0,0,0,1
7280641,153,0,1,0,0
7280859,153,0,0,0,1
7285495,153,0,0,0,1
7287800,153,1,0,0,0
7299744,153,0,0,0,1
7311346,153,0,0,0,1
7314890,153,0,0,0,1
7316896,153,0,0,0,1
7318069,153,0,0,0,1
7319473,153,0,0,0,1
7320482,153,0,0,0,1
7321979,153,1,0,0,0
7322281,153,0,0,0,1
7323361,153,0,0,1,1
7325654,153,0,0,0,1
7326927,153,0,0,0,1
7328238,153,0,0,0,1
7329639,153,0,1,1,1
7330554,153,0,0,0,1
7332797,153,0,0,0,1
7333044,153,0,0,0,1
7339922,153,0,0,1,0
7340644,153,0,0,0,1
7342321,153,0,0,0,1
7347782,153,1,0,0,0
7352145,153,0,0,0,1
7360223,153,0,0,0,1
7361076,153,0,0,1,1
7363717,153,0,0,0,1
7378272,153,0,0,0,1
7378681,153,0,0,0,1
7379892,153,0,0,1,0
7381806,153,0,0,0,1
7383182,153,0,0,0,1
7383546,153,0,0,0,1
7384237,153,0,0,0,1
7385515,153,0,0,0,1
7386265,153,0,0,1,1
7388891,153,0,0,0,1
7390135,153,0,0,0,1
7395883,153,0,0,0,1
7407459,153,0,0,0,1
7409408,153,1,0,0,0
7409565,153,0,0,0,1
7414909,153,0,0,0,1
7416417,153,0,0,0,1
7417036,153,0,0,0,1
7419662,153,0,0,0,1
7436148,153,0,0,0,1
7436422,153,1,0,0,0
7440799,153,0,0,0,1
7442116,153,0,0,0,1
7442601,153,0,0,0,1
7450103,153,0,0,0,1
7451019,153,0,0,0,1
7453218,153,0,0,0,1
7453250,153,0,0,0,1
7459197,153,1,0,0,0
7462489,153,0,0,0,1
7467678,153,0,0,0,1
7470164,153,0,1,0,0
7472655,153,0,0,0,1
7477678,153,0,0,0,1
7478609,153,0,0,0,1
7483979,153,0,0,0,1
7489233,153,0,0,0,1
7493472,153,0,0,0,1
7495981,153,0,1,0,0
7497206,153,0,0,0,1
7500735,153,0,0,0,1
7501721,153,0,0,1,1
7504547,153,0,0,0,1
7509959,153,0,0,0,1
7510680,153,0,0,0,1
7510825,153,0,0,0,1
7510970,153,0,0,0,1
7514746,153,0,0,0,1
7515839,153,0,0,0,1
7516694,153,0,0,0,1
7519158,153,0,0,0,1
7530042,153,0,0,0,1
7536253,153,0,0,0,1
7539131,153,0,0,1,1
7541221,153,0,0,1,1
7549457,153,1,0,0,0
7550174,153,0,0,0,1
7552017,153,0,0,0,1
7554122,153,1,0,0,0
7557578,153,0,0,0,1
7557858,153,0,0,0,1
7560075,153,0,0,0,1
7566456,153,0,0,0,1
7570235,153,0,0,0,1
7572776,153,0,0,0,1
7575400,153,0,0,0,1
7580378,153,0,0,0,1
7580711,153,0,1,0,0
7586897,153,0,0,0,1
7590379,153,1,0,0,0
7590673,153,1,0,0,1
7595479,153,0,0,0,1
7599434,153,0,0,0,1
7607114,153,0,0,0,1
7620802,153,1,0,0,0
7627989,153,0,0,0,1
7635500,153,0,0,0,1
7644772,153,0,0,0,1
7645844,153,1,0,0,0
7647535,153,0,0,0,1
7648075,153,0,0,0,1
7648181,153,0,0,0,1
7648187,153,0,0,0,1
7654422,153,0,0,0,1
7658220,153,0,0,0,1
7658664,153,0,0,0,1
7659735,153,0,0,0,1
7661130,153,0,0,0,1
7663177,153,1,0,0,0
7663254,153,0,0,0,1
7667576,153,0,0,0,1
7673069,153,0,0,0,1
7674042,153,0,0,0,1
7675069,153,0,0,0,1
7675177,153,0,0,0,1
7678516,153,1,0,0,1
7680112,153,0,0,0,1
7684266,153,0,0,1,0
7687381,153,0,0,0,1
7688621,153,1,0,0,0
7691925,153,0,1,0,0
7692596,153,0,0,0,1
7695695,153,0,0,0,1
7700258,153,0,0,0,1
7700976,153,0,0,0,1
7709516,153,0,0,0,1
7710689,153,1,0,0,0
7713143,153,1,0,0,0
7713445,153,0,0,1,1
7715678,153,0,0,0,1
7717700,153,0,0,0,1
7723090,153,0,0,0,1
7725393,153,0,0,0,1
7727876,153,0,0,0,1
7730286,153,0,0,0,1
7731720,153,1,0,0,0
7734097,153,0,0,0,1
7734416,153,0,0,0,1
7739709,153,0,0,0,1
7746937,153,0,0,0,1
7748572,153,0,0,0,1
7756980,153,0,0,0,1
7761683,153,1,0,0,0
7771669,153,0,0,0,1
7772120,153,1,0,0,0
7784857,153,0,0,0,1
7789949,153,0,0,0,1
7793687,153,0,0,0,1
7800541,153,0,0,0,1
7805816,153,0,0,0,1
7807780,153,0,0,0,1
7808777,153,1,0,0,0
7809220,153,0,0,0,1
7809794,153,0,0,0,1
7812978,153,0,0,0,1
7814691,153,0,0,0,1
7820881,153,0,0,0,1
7826950,153,0,0,0,1
7827011,153,0,0,0,1
7828676,153,0,0,0,1
7836193,153,0,0,0,1
7838792,153,0,0,0,1
7844290,153,0,0,0,1
7846071,153,0,0,0,1
7847466,153,0,0,0,1
7847911,153,0,0,1,0
7849102,153,0,0,0,1
7850264,153,0,0,0,1
7854725,153,0,0,0,1
7855763,153,0,0,0,1
7857054,153,0,0,0,1
7858663,153,0,0,0,1
7864558,153,0,0,0,1
7866635,153,0,0,0,1
7873865,153,0,0,1,1
7875661,153,0,0,0,1
7877055,153,0,0,0,1
7885377,153,0,0,0,1
7894723,153,0,0,0,1
7896726,153,0,0,0,1
7896921,153,0,0,0,1
7903306,153,1,0,0,0
7903517,153,0,0,0,1
7905667,153,0,0,1,1
7908225,153,0,0,0,0
7909345,153,0,0,0,1
7914218,153,0,0,0,1
7916685,153,0,0,0,1
7923717,153,0,0,1,1
7925843,153,0,0,0,1
7927923,153,0,0,0,1
7931878,153,0,0,0,1
7934055,153,0,0,0,1
7934316,153,0,0,0,1
7935003,153,1,0,0,0
7940711,153,0,0,0,1
7940976,153,0,0,0,1
7942737,153,0,0,0,1
7955009,153,0,0,0,1
7959762,153,0,0,0,0
7964680,153,0,1,0,0
7967712,153,0,0,0,1
7968071,153,0,0,0,1
7968831,153,0,0,0,1
7969635,153,0,0,0,1
7970537,153,0,0,0,1
7973496,153,0,0,0,1
7974202,153,0,0,0,1
7974689,153,0,0,0,1
7978458,153,0,0,0,1
7978987,153,0,0,0,1
7987307,153,0,0,0,1
7999206,153,0,0,0,1
7999354,153,0,0,0,1
7999841,153,0,0,0,1
8007039,153,0,0,0,1
8009238,153,1,0,0,0
8014842,153,0,0,0,1
8017246,153,0,0,0,1
8019456,153,0,0,0,1
8022701,153,0,0,0,1
8025266,153,0,0,0,0
8027126,153,0,0,0,1
8030208,153,0,0,0,1
8033345,153,0,0,1,1
8033512,153,0,0,0,1
8034939,153,0,0,0,1
8038366,153,0,0,0,1
8042708,153,0,0,0,1
8049122,153,0,0,0,1
8056710,153,0,0,0,1
8062936,153,0,0,0,1
8063089,153,0,0,0,1
8063142,153,0,0,0,1
8064121,153,0,0,0,1
8068886,153,0,0,0,1
8079801,153,0,0,0,1
8080857,153,0,0,0,1
8083043,153,0,0,0,1
8087845,153,1,0,0,0
8091564,153,0,0,1,1
8095732,153,0,0,0,1
8098226,153,0,0,0,1
8099706,153,0,0,0,1
8101550,153,0,0,0,1
8108339,153,0,0,1,1
8111173,153,0,0,0,1
8113312,153,0,0,1,1
8115013,153,0,0,0,1
8118726,153,1,0,0,0
8119191,153,0,0,0,1
8122605,153,0,0,0,1
8123119,153,0,0,0,1
8131217,153,0,0,0,1
8134601,153,0,0,0,1
8136799,153,1,0,0,1
8144260,153,0,0,0,1
8151866,153,0,0,0,1
8154734,153,0,0,0,1
8156108,153,0,0,0,1
8160558,153,0,0,0,1
8162452,153,1,0,0,0
8167814,153,0,0,0,1
8179961,153,0,0,0,1
8185780,153,0,0,0,1
8186121,153,0,0,0,1
8188865,153,0,0,0,1
8193579,153,1,0,0,0
8196880,153,0,0,0,1
8204961,153,0,0,0,1
8205505,153,0,0,0,1
8213008,153,0,0,0,1
8213585,153,0,0,0,1
8216328,153,0,0,1,1
8226122,153,0,0,0,1
8227082,153,0,0,0,1
8230367,153,0,0,0,1
8242076,153,0,0,0,1
8245570,153,0,1,0,1
8250417,153,0,0,0,1
8250927,153,0,0,1,0
8259106,153,0,0,0,1
8261374,153,0,0,0,1
8266267,153,0,0,0,1
8266640,153,0,0,0,1
8269226,153,0,0,0,1
8274089,153,0,0,0,1
8274225,153,0,0,0,1
8279566,153,0,0,0,1
8283493,153,0,0,0,1
8283909,153,0,0,0,1
8285922,153,0,0,0,1
8288292,153,0,0,0,1
8289065,153,0,0,0,1
8290039,153,0,0,0,1
8291548,153,0,0,0,1
8293811,153,0,0,0,1
8307063,153,0,0,0,1
8320476,153,0,0,0,1
8320727,153,0,0,0,1
8331022,153,0,0,0,1
8332495,153,0,0,0,1
8332501,153,0,0,0,1
8334836,153,0,0,0,1
8335774,153,0,0,0,1
8337045,153,0,0,1,0
8340281,153,0,0,0,1
8340726,153,0,0,0,1
8342460,153,0,0,0,1
8346588,153,0,0,0,1
8364853,153,1,0,0,0
8367161,153,0,0,0,1
8367267,153,0,0,0,1
8375207,153,0,0,0,1
8377186,153,0,0,0,1
8378688,153,0,0,0,1
8380125,153,0,0,1,0
8380657,153,0,0,0,1
8381999,153,0,0,0,1
8403001,153,0,0,0,1
8417570,153,0,0,0,1
8423151,153,0,0,0,1
8424695,153,0,0,1,1
8428966,153,0,0,0,1
8429909,153,0,0,0,1
8432690,153,0,0,0,1
8438720,153,1,0,0,0
8442734,153,0,0,0,1
8449827,153,0,0,0,1
8458784,153,0,0,1,1
8459373,153,0,0,0,1
8461658,153,0,0,0,1
8461942,153,0,0,0,1
8462609,153,0,0,0,1
8462981,153,0,0,0,1
8472559,153,0,0,0,1
8477182,153,0,0,0,1
8487599,153,0,0,0,1
8487616,153,0,0,0,1
8490402,153,0,0,0,1
8490446,153,0,0,0,1
8493204,153,0,0,1,0
8501327,153,0,0,0,1
8503027,153,0,0,0,1
8503591,153,1,0,0,0
8503622,153,0,0,0,1
8506505,153,0,0,0,1
8516763,153,0,0,0,1
8518964,153,0,0,0,1
8531391,153,0,0,0,1
8534163,153,0,0,0,1
8538092,153,0,0,0,1
8538630,153,0,0,1,1
8561089,153,0,0,1,1
8562529,153,0,0,0,1
8566547,153,0,0,0,1
8575383,153,0,0,0,1
8581449,153,0,0,1,0
8589129,153,0,0,0,1
8591214,153,0,0,0,1
8593595,153,0,0,1,0
8595195,153,0,0,0,1
8597969,153,0,0,0,1
8600462,153,0,0,0,1
8601765,153,0,0,0,1
8604939,153,0,0,0,1
8608403,153,0,0,0,1
8608913,153,0,0,0,1
8609176,153,0,0,1,1
8616124,153,0,0,0,1
8620225,153,0,0,0,1
8621534,153,0,0,0,1
8632658,153,1,0,0,0
8633149,153,0,0,1,1
8633294,153,0,0,0,1
8633730,153,0,0,0,1
8637045,153,0,0,0,1
8644049,153,1,0,0,0
8647234,153,0,0,0,1
8649721,153,0,0,0,1
8654729,153,0,0,0,1
8662038,153,0,0,0,1
8664915,153,0,0,0,1
8669973,153,0,0,0,1
8670460,153,0,0,0,1
8672046,153,0,0,0,1
8680763,153,0,0,0,1
8681324,153,1,0,0,0
8685810,153,1,0,0,1
8686632,153,0,0,0,1
8693909,153,0,0,0,1
8697424,153,0,1,0,0
8698206,153,1,0,1,0
8699695,153,0,0,0,1
8699816,153,0,0,0,0
8701983,153,1,0,0,0
8702471,153,0,0,0,1
8705799,153,0,0,0,1
8710401,153,0,0,0,1
8714231,153,0,0,0,1
8715561,153,0,0,0,1
8722759,153,0,0,0,1
8724493,153,0,0,0,1
8729678,153,0,0,0,1
8730288,153,0,0,0,1
8732801,153,0,0,0,1
8735668,153,0,0,0,1
8735949,153,0,0,0,1
8736605,153,1,0,0,0
8736865,153,1,0,0,0
8738610,153,0,0,0,1
8745681,153,0,0,0,1
8745885,153,0,0,0,1
8753569,153,0,0,0,1
8757386,153,0,0,0,1
8766527,153,0,0,0,1
8774612,153,0,0,0,1
