pba50zoningmodcat,FREQUENCY,SUM_ACRES,manual_county,ZONE_ID,juris_id,gg_id,tra_id,sesit_id,ppa_id,exp2020_id,exsfd_id,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,notes,res_rent_cat
scarNAtra3DRNAinNA,168,110.6273669,81,310,scar,NA,tra3,DR,NA,in,NA,,,,,,,,,
scarNAtra3DRNAinsfd,471,57.10535709,81,310,scar,NA,tra3,DR,NA,in,sfd,,,,,,,,,
smatNANADRNAinNA,557,683.6667551,81,279,smat,NA,NA,DR,NA,in,NA,,,,,,,,,
smatNANADRNAinsfd,3054,394.7620493,81,279,smat,NA,NA,DR,NA,in,sfd,,,,,,,,,
smatNANAHRANAinNA,932,743.2635971,81,274,smat,NA,NA,HRA,NA,in,NA,,,,,,,,,
smatNANAHRANAinsfd,5334,951.3542201,81,253,smat,NA,NA,HRA,NA,in,sfd,,,,,,,,,
smatNANAHRADRNAinNA,514,168.8438791,81,258,smat,NA,NA,HRADR,NA,in,NA,,,,,,,,,
smatNANAHRADRNAinsfd,1831,274.7005708,81,277,smat,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
smatNANANANAinNA,1407,1321.372509,81,265,smat,NA,NA,NA,NA,in,NA,,,,,,,,,
smatNANANANAinsfd,1945,264.6318754,81,262,smat,NA,NA,NA,NA,in,sfd,,,,,,,,,
smatNAtra2HRANAinNA,1,2.029840577,81,283,smat,NA,tra2,HRA,NA,in,NA,,,,,,,,,
smatNAtra2HRADRNAinsfd,1,0.150399276,81,277,smat,NA,tra2,HRADR,NA,in,sfd,,,,,,,,,
smatNAtra3DRNAinNA,78,16.42915013,81,279,smat,NA,tra3,DR,NA,in,NA,,,,,,,,,
smatNAtra3DRNAinsfd,368,44.54066246,81,279,smat,NA,tra3,DR,NA,in,sfd,,,,,,,,,
smatNAtra3HRANAinNA,190,34.7968654,81,257,smat,NA,tra3,HRA,NA,in,NA,,,,,,,,,
smatNAtra3HRANAinsfd,48,5.829495009,81,257,smat,NA,tra3,HRA,NA,in,sfd,,,,,,,,,
smatNAtra3HRADRNAinNA,43,7.171066805,81,258,smat,NA,tra3,HRADR,NA,in,NA,,,,,,,,,
smatNAtra3HRADRNAinsfd,18,2.152346485,81,258,smat,NA,tra3,HRADR,NA,in,sfd,,,,,,,,,
smatNAtra3NANAinNA,691,119.8924467,81,260,smat,NA,tra3,NA,NA,in,NA,,,,,,,,,
smatNAtra3NANAinsfd,251,33.27140591,81,260,smat,NA,tra3,NA,NA,in,sfd,,,,,,,,,
ssfrNANADRNAinNA,258,270.2557077,81,209,ssfr,NA,NA,DR,NA,in,NA,,,,,,,,,
ssfrNANADRNAinsfd,1895,219.6389185,81,209,ssfr,NA,NA,DR,NA,in,sfd,,,,,,,,,
ssfrNANAHRANAinNA,348,85.01691061,81,215,ssfr,NA,NA,HRA,NA,in,NA,,,,,,,,,
ssfrNANAHRANAinsfd,1043,120.7865795,81,215,ssfr,NA,NA,HRA,NA,in,sfd,,,,,,,,,
ssfrNANAHRADRNAinNA,63,64.44745494,81,217,ssfr,NA,NA,HRADR,NA,in,NA,,,,,,,,,
ssfrNANAHRADRNAinsfd,976,116.343731,81,217,ssfr,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
ssfrNANANANAinNA,1480,1629.660312,81,208,ssfr,NA,NA,NA,NA,in,NA,,,,,,,,,
ssfrNANANANAinsfd,1916,228.4836404,81,213,ssfr,NA,NA,NA,NA,in,sfd,,,,,,,,,
ssfrNAtra3DRNAinNA,13,1.55860824,81,209,ssfr,NA,tra3,DR,NA,in,NA,,,,,,,,,
ssfrNAtra3DRNAinsfd,56,6.296568905,81,209,ssfr,NA,tra3,DR,NA,in,sfd,,,,,,,,,
ssfrNAtra3HRADRNAinNA,1,0.114785508,81,217,ssfr,NA,tra3,HRADR,NA,in,NA,,,,,,,,,
ssfrNAtra3HRADRNAinsfd,76,8.833848823,81,217,ssfr,NA,tra3,HRADR,NA,in,sfd,,,,,,,,,
ssfrNAtra3NANAinNA,304,509.6902628,81,212,ssfr,NA,tra3,NA,NA,in,NA,,,,,,,,,
ssfrNAtra3NANAinsfd,35,3.07365179,81,211,ssfr,NA,tra3,NA,NA,in,sfd,,,,,,,,,
woodNANADRNAinNA,1,2.218906991,81,300,wood,NA,NA,DR,NA,in,NA,,,,,,,,,
woodNANAHRANAinNA,230,393.6475834,81,299,wood,NA,NA,HRA,NA,in,NA,,,,,,,,,
woodNANAHRANAinsfd,919,933.5374417,81,300,wood,NA,NA,HRA,NA,in,sfd,,,,,,,,,
woodNANAHRADRNAinNA,2,1.008222,81,300,wood,NA,NA,HRADR,NA,in,NA,,,,,,,,,
woodNANAHRADRNAinsfd,4,2.044056083,81,300,wood,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
woodNANANANAinNA,333,2019.211456,81,299,wood,NA,NA,NA,NA,in,NA,,,,,,,,,
woodNANANANAinsfd,837,3164.234819,81,299,wood,NA,NA,NA,NA,in,sfd,,,,,,,,,
campGGNAHRANAinNA,47,7.685112778,85,506,camp,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,2
campGGNAHRANAinsfd,29,7.622717637,85,506,camp,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,2
campGGNAHRADRNAinNA,82,33.66013992,85,505,camp,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,2
campGGNAHRADRNAinsfd,30,3.438415533,85,505,camp,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,2
campGGtra3DRNAinNA,61,31.3160372,85,468,camp,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,2
campGGtra3DRNAinsfd,66,13.30185293,85,468,camp,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,2
campGGtra3HRANAinNA,123,48.92839696,85,499,camp,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,2
campGGtra3HRANAinsfd,93,9.815886707,85,499,camp,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,2
campGGtra3HRADRNAinNA,599,325.5257399,85,530,camp,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,2
campGGtra3HRADRNAinsfd,670,126.3447853,85,530,camp,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,2
campGGtra3NANAinNA,831,302.3074195,85,504,camp,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,2
campGGtra3NANAinsfd,140,21.87917864,85,503,camp,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,2
cupeGGNAHRANAinNA,357,242.0279345,85,491,cupe,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,2
cupeGGNAHRANAinsfd,1445,230.355632,85,479,cupe,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,2
cupeGGNAHRADRNAinsfd,2,0.478781344,85,492,cupe,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,2
cupeGGtra3HRANAinNA,1088,754.4829132,85,456,cupe,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,2
cupeGGtra3HRANAinsfd,1467,269.5858294,85,484,cupe,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,2
gilrGGNANANAinNA,49,136.6213363,85,707,gilr,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,
gilrGGNANANAinsfd,2,2.255369499,85,707,gilr,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,
gilrGGtra3DRNAinNA,29,24.87280989,85,709,gilr,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
gilrGGtra3DRNAinsfd,5,0.977152549,85,709,gilr,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
gilrGGtra3NANAinNA,459,193.6284865,85,707,gilr,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,
gilrGGtra3NANAinsfd,118,24.72424184,85,707,gilr,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,
lahlGGNAHRADRNAinNA,7,15.90105391,85,368,lahl,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,2
lahlGGNAHRADRNAinsfd,49,57.15412728,85,368,lahl,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,2
laltGGtra3HRANAinNA,215,98.70887311,85,371,lalt,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,2
laltGGtra3HRANAinsfd,393,86.75249689,85,369,lalt,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,2
milpGGNAHRADRNAinNA,14,22.18357399,85,619,milp,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,
milpGGNAHRADRNAinsfd,456,37.77642649,85,619,milp,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,
milpGGNANANAinNA,1,0.627070554,85,406,milp,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,
milpGGtra2DRNAinNA,60,238.1393497,85,608,milp,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,
milpGGtra2DRNAinsfd,3,5.213637129,85,608,milp,GG,tra2,DR,NA,in,sfd,HM,,35,1.5,,,,,
milpGGtra2HRANAinNA,78,156.9430766,85,606,milp,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,
milpGGtra3DRNAinNA,687,374.0866536,85,607,milp,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
milpGGtra3DRNAinsfd,174,8.033678059,85,607,milp,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
milpGGtra3HRANAinNA,216,97.30453337,85,606,milp,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,
milpGGtra3HRANAinsfd,627,76.23442602,85,606,milp,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,
milpGGtra3HRADRNAinNA,895,385.1003769,85,613,milp,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,
milpGGtra3HRADRNAinsfd,2503,333.2096367,85,614,milp,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,
milpGGtra3NANAinNA,7,18.31703713,85,406,milp,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,
mrghGGtra3DRNAinNA,16,37.18935667,85,700,mrgh,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,
mrghGGtra3DRNAinsfd,1,0.868943629,85,700,mrgh,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,
mrghGGtra3NANAinNA,346,183.3952187,85,702,mrgh,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,
mrghGGtra3NANAinsfd,107,20.31671282,85,702,mrgh,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,
mtvwGGNADRNAinNA,144,578.2301793,85,401,mtvw,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,2
mtvwGGNAHRANAinNA,1,3.837578865,85,397,mtvw,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,2
mtvwGGNAHRADRNAinNA,2,27.70771515,85,397,mtvw,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,2
mtvwGGtra2HRANAinNA,891,288.3450073,85,377,mtvw,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,2
mtvwGGtra2HRANAinsfd,357,48.25187229,85,377,mtvw,GG,tra2,HRA,NA,in,sfd,HM,,50,2,,,,,2
mtvwGGtra2HRADRNAinNA,89,17.6068301,85,376,mtvw,GG,tra2,HRADR,NA,in,NA,HM,,100,2.5,,,,,2
mtvwGGtra2HRADRNAinsfd,2,1.572258845,85,398,mtvw,GG,tra2,HRADR,NA,in,sfd,HM,,50,2,,,,,2
mtvwGGtra3DRNAinNA,3,21.86299674,85,397,mtvw,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,2
mtvwGGtra3HRANAinNA,446,389.0982119,85,390,mtvw,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,2
mtvwGGtra3HRANAinsfd,10,2.031400924,85,371,mtvw,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,2
mtvwGGtra3HRADRNAinNA,601,248.1671397,85,397,mtvw,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,2
mtvwGGtra3HRADRNAinsfd,216,16.74225872,85,397,mtvw,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,2
mtvwGGtra3NANAinNA,118,126.3253947,85,372,mtvw,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,2
mtvwGGtra3NANAinsfd,1,0.285086896,85,372,mtvw,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,2
palaGGNAHRANAinNA,139,743.2340979,85,348,pala,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,2
palaGGNAHRANAinsfd,116,38.00182534,85,351,pala,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,1
palaGGNAHRADRNAinNA,362,63.49982962,85,357,pala,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,1
palaGGNAHRADRNAinsfd,766,185.4572667,85,356,pala,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,1
palaGGtra2DRNAinNA,4,10.19713475,85,355,pala,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,1
palaGGtra2HRANAinNA,45,92.00693541,85,356,pala,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,1
palaGGtra2HRADRNAinNA,762,151.4770888,85,356,pala,GG,tra2,HRADR,NA,in,NA,HM,,100,2.5,,,,,1
palaGGtra2HRADRNAinsfd,159,19.2989034,85,356,pala,GG,tra2,HRADR,NA,in,sfd,HM,,50,2,,,,,1
palaGGtra3HRANAinNA,1582,704.9738811,85,351,pala,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,1
palaGGtra3HRANAinsfd,2488,424.5810896,85,351,pala,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,1
palaGGtra3HRADRNAinNA,93,27.51984209,85,365,pala,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,1
palaGGtra3HRADRNAinsfd,77,16.66589427,85,365,pala,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,1
saraGGNAHRADRNAinNA,5,20.56753949,85,493,sara,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,3
saraGGNAHRADRNAinsfd,406,112.156709,85,493,sara,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,3
saraGGtra3HRANAinNA,15,54.94963423,85,498,sara,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,3
saraGGtra3HRANAinsfd,759,182.0335525,85,498,sara,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,3
saraGGtra3HRADRNAinNA,108,110.8976866,85,497,sara,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,3
saraGGtra3HRADRNAinsfd,507,205.0694049,85,497,sara,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,3
sclaGGNANANAinNA,4,88.47235679,85,416,scla,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,2
sclaGGtra1DRNAinNA,132,174.8234852,85,543,scla,GG,tra1,DR,NA,in,NA,HM,,150,5,,,,,2
sclaGGtra1DRNAinsfd,100,14.77466981,85,545,scla,GG,tra1,DR,NA,in,sfd,HM,,50,2,,,,,2
sclaGGtra1NANAinNA,55,145.6579541,85,543,scla,GG,tra1,NA,NA,in,NA,HM,,150,5,,,,,2
sclaGGtra1NANAinsfd,1,0.371691051,85,545,scla,GG,tra1,NA,NA,in,sfd,HM,,50,2,,,,,2
sclaGGtra3DRNAinNA,221,176.8639517,85,414,scla,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,2
sclaGGtra3DRNAinsfd,142,24.07601788,85,414,scla,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,2
sclaGGtra3HRANAinNA,920,481.2906018,85,439,scla,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,2
sclaGGtra3HRANAinsfd,1300,206.1744449,85,462,scla,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,2
sclaGGtra3HRADRNAinNA,292,152.4715625,85,465,scla,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,2
sclaGGtra3HRADRNAinsfd,558,107.1115899,85,465,scla,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,2
sclaGGtra3NANAinNA,570,642.5749895,85,416,scla,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,2
sclaGGtra3NANAinsfd,226,28.72974963,85,416,scla,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,2
sjosGGNADRNAinNA,703,408.8051496,85,468,sjos,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,3
sjosGGNADRNAinsfd,112,13.92742365,85,468,sjos,GG,NA,DR,NA,in,sfd,HM,,25,1.5,,,,,3
sjosGGNAHRANAinNA,255,96.55342688,85,483,sjos,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,3
sjosGGNAHRANAinsfd,2,0.673215194,85,521,sjos,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,3
sjosGGNAHRADRNAinNA,92,82.43549089,85,519,sjos,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,3
sjosGGNAHRADRNAinsfd,94,1.988654552,85,519,sjos,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,3
sjosGGNANANAinNA,1868,1584.049185,85,566,sjos,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,3
sjosGGNANANAinsfd,374,33.49607873,85,680,sjos,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,3
sjosGGtra1DRNAinNA,587,165.3633367,85,538,sjos,GG,tra1,DR,NA,in,NA,HM,,150,5,,,,,2
sjosGGtra1DRNAinsfd,290,34.59250295,85,538,sjos,GG,tra1,DR,NA,in,sfd,HM,,50,2,,,,,2
sjosGGtra1NANAinNA,666,233.1521374,85,558,sjos,GG,tra1,NA,NA,in,NA,HM,,150,5,,,,,2
sjosGGtra1NANAinsfd,52,6.677083968,85,558,sjos,GG,tra1,NA,NA,in,sfd,HM,,50,2,,,,,2
sjosGGtra2DRNAinNA,490,315.0762065,85,601,sjos,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,3
sjosGGtra2DRNAinsfd,929,112.3758581,85,601,sjos,GG,tra2,DR,NA,in,sfd,HM,,35,1.5,,,,,3
sjosGGtra2HRANAinNA,1,0.577395251,85,606,sjos,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,3
sjosGGtra2NANAinNA,2079,623.8188507,85,558,sjos,GG,tra2,NA,NA,in,NA,HM,,75,2,,,,,3
sjosGGtra2NANAinsfd,674,94.40656828,85,551,sjos,GG,tra2,NA,NA,in,sfd,HM,,35,1.5,,,,,3
sjosGGtra3DRNAinNA,2629,1665.55611,85,582,sjos,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,3
sjosGGtra3DRNAinsfd,2881,446.2948338,85,534,sjos,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,3
sjosGGtra3HRANAinNA,778,418.4952583,85,531,sjos,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,3
sjosGGtra3HRANAinsfd,66,11.44666685,85,521,sjos,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,3
sjosGGtra3HRADRNAinNA,242,451.4052767,85,522,sjos,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,3
sjosGGtra3HRADRNAinsfd,95,15.8977741,85,528,sjos,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,3
sjosGGtra3NANAinNA,11734,6754.477548,85,533,sjos,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,3
sjosGGtra3NANAinsfd,6638,1011.861267,85,555,sjos,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,3
sunnGGNADRNAinNA,108,318.8238094,85,428,sunn,GG,NA,DR,NA,in,NA,HM,,25,1.5,,,,,2
sunnGGNAHRANAinNA,16,4.304470072,85,458,sunn,GG,NA,HRA,NA,in,NA,HM,,35,1,,,,,2
sunnGGNAHRANAinsfd,491,77.13394063,85,458,sunn,GG,NA,HRA,NA,in,sfd,HM,,35,1,,,,,2
sunnGGNAHRADRNAinNA,245,58.03974662,85,459,sunn,GG,NA,HRADR,NA,in,NA,HM,,35,1,,,,,2
sunnGGNAHRADRNAinsfd,601,91.00706719,85,459,sunn,GG,NA,HRADR,NA,in,sfd,HM,,35,1,,,,,2
sunnGGNANANAinNA,59,368.1702164,85,404,sunn,GG,NA,NA,NA,in,NA,HM,,35,1,,,,,2
sunnGGNANANAinsfd,257,34.03604206,85,423,sunn,GG,NA,NA,NA,in,sfd,HM,,35,1,,,,,2
sunnGGtra2DRNAinNA,175,120.3910972,85,426,sunn,GG,tra2,DR,NA,in,NA,HM,,75,2,,,,,2
sunnGGtra2DRNAinsfd,258,38.22726373,85,426,sunn,GG,tra2,DR,NA,in,sfd,HM,,35,1.5,,,,,2
sunnGGtra2HRANAinNA,86,64.1621377,85,394,sunn,GG,tra2,HRA,NA,in,NA,HM,,100,2.5,,,,,2
sunnGGtra2HRANAinsfd,318,43.57267061,85,394,sunn,GG,tra2,HRA,NA,in,sfd,HM,,50,2,,,,,2
sunnGGtra2HRADRNAinNA,295,120.0231883,85,450,sunn,GG,tra2,HRADR,NA,in,NA,HM,,100,2.5,,,,,2
sunnGGtra2HRADRNAinsfd,132,17.01518458,85,450,sunn,GG,tra2,HRADR,NA,in,sfd,HM,,50,2,,,,,2
sunnGGtra3DRNAinNA,745,437.7734141,85,422,sunn,GG,tra3,DR,NA,in,NA,HM,,35,2,,,,,2
sunnGGtra3DRNAinsfd,269,44.76147704,85,421,sunn,GG,tra3,DR,NA,in,sfd,HM,,35,2,,,,,2
sunnGGtra3HRANAinNA,560,388.5759069,85,393,sunn,GG,tra3,HRA,NA,in,NA,HM,,50,2.5,,,,,2
sunnGGtra3HRANAinsfd,871,134.7936487,85,394,sunn,GG,tra3,HRA,NA,in,sfd,HM,,50,2,,,,,2
sunnGGtra3HRADRNAinNA,1993,710.8613436,85,449,sunn,GG,tra3,HRADR,NA,in,NA,HM,,50,2.5,,,,,2
sunnGGtra3HRADRNAinsfd,1126,186.1485444,85,459,sunn,GG,tra3,HRADR,NA,in,sfd,HM,,50,2,,,,,2
sunnGGtra3NANAinNA,373,911.9152229,85,429,sunn,GG,tra3,NA,NA,in,NA,HM,,35,2,,,,,2
sunnGGtra3NANAinsfd,258,36.51924406,85,419,sunn,GG,tra3,NA,NA,in,sfd,HM,,35,2,,,,,2
milpGGtra2DRppainNA,41,32.70231507,85,608,milp,GG,tra2,DR,ppa,in,NA,IW,,,2,,,,,
mrghGGtra3NAppainNA,4,4.212125468,85,702,mrgh,GG,tra3,NA,ppa,in,NA,IW,,,2,,,,,
milpNANADRppainNA,123,302.8584119,85,608,milp,NA,NA,DR,ppa,in,NA,IW,,,2,,,,,
milpNANANAppainNA,41,332.3541038,85,405,milp,NA,NA,NA,ppa,in,NA,IW,,,2,,,,,
milpNAtra3DRppainNA,33,171.9542219,85,608,milp,NA,tra3,DR,ppa,in,NA,IW,,,2,,,,,
milpNAtra3NAppainNA,57,357.3472988,85,406,milp,NA,tra3,NA,ppa,in,NA,IW,,,2,,,,,
mrghNANADRppainNA,8,70.48609484,85,698,mrgh,NA,NA,DR,ppa,in,NA,IW,,,2,,,,,
mrghNANANAppainNA,182,429.5216874,85,700,mrgh,NA,NA,NA,ppa,in,NA,IW,,,2,,,,,
mrghNANANAppainsfd,2,10.69194445,85,700,mrgh,NA,NA,NA,ppa,in,sfd,IW,,,2,,,,,
mrghNAtra3DRppainNA,1,1.902541021,85,703,mrgh,NA,tra3,DR,ppa,in,NA,IW,,,2,,,,,
mrghNAtra3NAppainNA,151,304.9250632,85,700,mrgh,NA,tra3,NA,ppa,in,NA,IW,,,2,,,,,
mrghNAtra3NAppainsfd,1,1.717745635,85,700,mrgh,NA,tra3,NA,ppa,in,sfd,IW,,,2,,,,,
sjosNAtra3DRppainNA,288,496.3616478,85,563,sjos,NA,tra3,DR,ppa,in,NA,IW,,,2,,,,,
sjosNAtra3NAppainNA,14,18.14887542,85,561,sjos,NA,tra3,NA,ppa,in,NA,IW,,,2,,,,,
campNANADRNAinNA,219,46.19392598,85,468,camp,NA,NA,DR,NA,in,NA,,,,,,,,,
campNANADRNAinsfd,246,45.27725712,85,468,camp,NA,NA,DR,NA,in,sfd,,,,,,,,,
campNANAHRANAinNA,206,85.95363719,85,506,camp,NA,NA,HRA,NA,in,NA,,,,,,,,,
campNANAHRANAinsfd,688,150.0244318,85,506,camp,NA,NA,HRA,NA,in,sfd,,,,,,,,,
campNANAHRADRNAinNA,1118,244.4625173,85,505,camp,NA,NA,HRADR,NA,in,NA,,,,,,,,,
campNANAHRADRNAinsfd,2076,425.2167449,85,505,camp,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
campNANANANAinNA,136,232.2028405,85,504,camp,NA,NA,NA,NA,in,NA,,,,,,,,,
campNAtra3DRNAinNA,293,112.3901212,85,534,camp,NA,tra3,DR,NA,in,NA,,,,,,,,,
campNAtra3DRNAinsfd,595,93.16322741,85,502,camp,NA,tra3,DR,NA,in,sfd,,,,,,,,,
campNAtra3HRANAinNA,46,9.344870177,85,521,camp,NA,tra3,HRA,NA,in,NA,,,,,,,,,
campNAtra3HRANAinsfd,39,6.258663023,85,521,camp,NA,tra3,HRA,NA,in,sfd,,,,,,,,,
campNAtra3HRADRNAinNA,226,89.75514334,85,507,camp,NA,tra3,HRADR,NA,in,NA,,,,,,,,,
campNAtra3HRADRNAinsfd,658,125.1167209,85,530,camp,NA,tra3,HRADR,NA,in,sfd,,,,,,,,,
campNAtra3NANAinNA,1025,335.3578931,85,503,camp,NA,tra3,NA,NA,in,NA,,,,,,,,,
campNAtra3NANAinsfd,445,82.93939473,85,504,camp,NA,tra3,NA,NA,in,sfd,,,,,,,,,
cupeNANADRNAinNA,67,1021.876717,85,495,cupe,NA,NA,DR,NA,in,NA,,,,,,,,,
cupeNANADRNAinsfd,32,142.9420034,85,489,cupe,NA,NA,DR,NA,in,sfd,,,,,,,,,
cupeNANAHRANAinNA,623,324.6560686,85,487,cupe,NA,NA,HRA,NA,in,NA,,,,,,,,,
cupeNANAHRANAinsfd,1800,339.1772914,85,490,cupe,NA,NA,HRA,NA,in,sfd,,,,,,,,,
cupeNANAHRADRNAinNA,1094,844.9912014,85,489,cupe,NA,NA,HRADR,NA,in,NA,,,,,,,,,
cupeNANAHRADRNAinsfd,4801,1096.639483,85,488,cupe,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
cupeNAtra3HRANAinNA,1084,558.9304054,85,486,cupe,NA,tra3,HRA,NA,in,NA,,,,,,,,,
cupeNAtra3HRANAinsfd,1629,291.4612689,85,485,cupe,NA,tra3,HRA,NA,in,sfd,,,,,,,,,
gilrNANADRNAinNA,925,3268.106814,85,710,gilr,NA,NA,DR,NA,in,NA,,,,,,,,,
gilrNANADRNAinsfd,2726,594.3140271,85,710,gilr,NA,NA,DR,NA,in,sfd,,,,,,,,,
gilrNANAHRADRNAinNA,351,456.0428765,85,704,gilr,NA,NA,HRADR,NA,in,NA,,,,,,,,,
gilrNANAHRADRNAinsfd,2504,558.0231611,85,705,gilr,NA,NA,HRADR,NA,in,sfd,,,,,,,,,
gilrNANANANAinNA,772,2438.714865,85,706,gilr,NA,NA,NA,NA,in,NA,,,,,,,,,
gilrNANANANAinsfd,1760,304.0845894,85,708,gilr,NA,NA,NA,NA,in,sfd,,,,,,,,,
gilrNAtra3DRNAinNA,229,190.9592367,85,709,gilr,NA,tra3,DR,NA,in,NA,,,,,,,,,
gilrNAtra3DRNAinsfd,942,139.8495633,85,709,gilr,NA,tra3,DR,NA,in,sfd,,,,,,,,,
