TAZ,shrq1_2010,shrq2_2010,shrq3_2010,shrq4_2010,shrw0_2010,shrw1_2010,shrw2_2010,shrw3_2010,shra1_2010,shra2_2010,shra3_2010,shra4_2010,shrn_2010,shry_2010,qmn,qsd,wmn,wsd,amn,asd
300549,0.098572985,0.123518519,0.10332244,0.674586057,0.247973856,0.306688453,0.374760349,0.070577342,0.303827751,0.086807929,0.47163363,0.13773069,0.472973856,0.527026144," 99,626 "," 31,569,333 ", 1.28911 , 249 , 49 ," 19,732 "
300550,0.276302521,0.365798319,0.115798319,0.24210084,0.218431373,0.392885154,0.270056022,0.118627451,0.251872659,0.189138577,0.416666667,0.142322097,0.582521008,0.417478992," 60,132 "," 3,506,157 ", 1.32447 , 72 , 46 ," 5,890 "
300551,0.102683264,0.287524205,0.211687414,0.398105118,0.338363231,0.384227051,0.207493672,0.069916045,0.246651786,0.284598214,0.384486607,0.084263393,0.635435685,0.364564315," 81,177 "," 12,961,267 ", 1.02994 , 119 , 42 ," 8,536 "
300552,0.345018246,0.326566721,0.204799292,0.123615741,0.338372828,0.384233807,0.207488152,0.069905213,0.279384615,0.255384615,0.340307692,0.124923077,0.635434439,0.364565561," 51,707 "," 2,858,073 ", 1.02990 , 104 , 45 ," 6,533 "
300553,0.319697491,0.263945748,0.074346073,0.342010688,0.162838661,0.381581826,0.321802444,0.133777069,0.153532609,0.086956522,0.39673913,0.362771739,0.49915625,0.50084375," 65,372 "," 4,954,032 ", 1.46665 , 75 , 55 ," 7,822 "
300554,0.177638108,0.253492455,0.149698466,0.419170971,0.224732824,0.331272265,0.337455471,0.10653944,0.266864344,0.19199407,0.410674574,0.130467013,0.58735369,0.41264631," 78,444 "," 7,578,851 ", 1.35776 , 94 , 46 ," 7,159 "
300555,0.145377532,0.314346225,0.345782689,0.194493554,0.273756906,0.386372007,0.30732965,0.032541436,0.153899241,0.233954451,0.264320221,0.347826087,0.609723757,0.390276243," 68,301 "," 5,395,205 ", 1.10842 , 131 , 52 ," 13,401 "
300556,0.18969914,0.363065903,0.207292264,0.239942693,0.200143266,0.525200573,0.233022923,0.041633238,0.285714286,0.269047619,0.361428571,0.083809524,0.565401146,0.434598854," 65,760 "," 6,699,720 ", 1.12864 , 154 , 43 ," 9,041 "
300557,0.222817109,0.206769912,0.249557522,0.320855457,0.200144541,0.525198743,0.233020162,0.041636554,0.264646465,0.38989899,0.307575758,0.037878788,0.565412979,0.434587021," 72,718 "," 9,485,373 ", 1.12864 , 149 , 38 ," 8,810 "
300558,0.157167115,0.090410113,0.215570916,0.536851855,0.219180432,0.410555927,0.333333333,0.036930308,0.318611987,0.109884332,0.48002103,0.09148265,0.453979417,0.546020583," 90,778 "," 15,321,733 ", 1.19909 , 151 , 47 ," 12,703 "
300559,0.041810811,0.243891892,0.177702703,0.536594595,0.219195113,0.410551637,0.333333333,0.036919917,0.292035398,0.111021722,0.453740949,0.143201931,0.453972973,0.546027027," 92,893 "," 9,549,733 ", 1.19905 , 96 , 49 ," 7,930 "
300560,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!, -   ,#DIV/0!, -   ,#DIV/0!, -   
300561,0.276203704,0.435944444,0.133111111,0.154740741,0.240296296,0.582962963,0.157666667,0.019074074,0.141143911,0.323800738,0.451107011,0.083948339,0.747481481,0.252518519," 53,752 "," 3,491,525 ", 0.96124 , 124 , 40 ," 6,599 "
300562,0.415685279,0.156979695,0.337208122,0.090126904,0.242988757,0.505596305,0.155148346,0.096266592,0.306206897,0.232413793,0.353103448,0.108275862,0.497969543,0.502030457," 51,542 "," 3,292,306 ", 1.13357 , 71 , 45 ," 5,973 "
300563,0.171762625,0.106880505,0.11068805,0.61066882,0.207038462,0.404807692,0.292269231,0.095884615,0.217325228,0.200607903,0.468085106,0.113981763,0.693423077,0.306576923," 92,575 "," 8,006,115 ", 1.30577 , 55 , 44 ," 4,119 "
300564,0.2296691,0.294905596,0.266311437,0.209113868,0.239833488,0.460730805,0.299435708,0,0.208368555,0.24556213,0.42476754,0.121301775,0.740740056,0.259259944," 64,160 "," 9,299,274 ", 1.05960 , 291 , 44 ," 12,945 "
300565,0.134558824,0.126647059,0.153029412,0.585764706,0.198264706,0.455647059,0.3155,0.030588235,0.204030227,0.210327456,0.457178841,0.128463476,0.718382353,0.281617647," 93,180 "," 9,879,084 ", 1.18759 , 87 , 45 ," 4,845 "
300566,0.345170068,0.091360544,0.421326531,0.142142857,0.198265306,0.455646259,0.315510204,0.030578231,0.243606999,0.158815612,0.477792732,0.119784657,0.718367347,0.281632653," 60,763 "," 3,517,205 ", 1.18757 , 75 , 46 ," 4,848 "
300567,0.036752294,0.112183486,0.110256881,0.740807339,0.215940992,0.385277334,0.365644667,0.033137007,0.202463433,0.080831409,0.464973056,0.251732102,0.744055046,0.255944954," 107,021 "," 20,780,062 ", 1.22592 , 154 , 52 ," 10,873 "
300568,0.122096872,0.163617414,0.365079365,0.349206349,0.181338028,0.411732394,0.338661972,0.068267606,0.145672062,0.311048557,0.434201267,0.109078114,0.796521127,0.203478873," 82,051 "," 11,948,754 ", 1.31434 , 176 , 41 ," 8,102 "
300569,0.099200481,0.33243941,0.155492619,0.41286749,0.226065163,0.35754386,0.373709273,0.042681704,0.177824268,0.268828452,0.415271967,0.138075314,0.775689223,0.224310777," 80,496 "," 7,528,900 ", 1.24581 , 113 , 44 ," 5,182 "
300570,0.051657941,0.258272251,0.198342059,0.491727749,0.316771379,0.376544503,0.292705061,0.013979058,0.173396675,0.197941409,0.439429929,0.189231987,0.76521815,0.23478185," 89,730 "," 13,292,572 ", 1.00809 , 138 , 47 ," 8,172 "
300571,0.297904708,0.227054218,0.251211943,0.223829131,0.163978985,0.395423842,0.365098684,0.075498489,0.287637699,0.264381885,0.389840881,0.058139535,0.601622718,0.398377282," 62,762 "," 4,452,820 ", 1.37477 , 130 , 42 ," 8,153 "
300572,0.859840256,0.104600639,0,0.035559105,0.433879677,0.435381322,0.091376721,0.03936228,0.589845578,0.379503978,0.027374825,0.00327562,0.983354633,0.016645367," 22,050 "," 1,457,350 ", 0.74803 , 49 , 41 ," 16,971 "
300573,0.085656371,0.141332046,0.216274131,0.556737452,0.167007722,0.429903475,0.378938224,0.024150579,0.219360568,0.113676732,0.526642984,0.140319716,0.729073359,0.270926641," 94,539 "," 14,067,604 ", 1.26748 , 156 , 47 ," 8,582 "
300574,0.023033912,0.165073186,0.078700788,0.733192115,0.187003817,0.371832061,0.409389313,0.031774809,0.190766551,0.155923345,0.457317073,0.195993031,0.70230916,0.29769084," 105,719 "," 19,781,570 ", 1.29547 , 166 , 48 ," 7,968 "
300575,0.228106509,0.31035503,0.172426036,0.289112426,0.263550296,0.472248521,0.175443787,0.088757396,0.127536232,0.379710145,0.443478261,0.049275362,0.631301775,0.368698225," 67,321 "," 2,017,488 ", 1.11604 , 29 , 38 ," 2,217 "
300576,0.156998578,0.063655761,0.304096728,0.475248933,0.143911807,0.482759602,0.321379801,0.051948791,0.21101993,0.097303634,0.575029308,0.116647128,0.712588905,0.287411095," 88,953 "," 16,323,013 ", 1.29695 , 178 , 46 ," 14,454 "
300577,0.121203704,0.175759259,0.264648148,0.438388889,0.231462963,0.282388889,0.311611111,0.174537037,0.298256164,0.17979555,0.404690319,0.117257968,0.598185185,0.401814815," 85,698 "," 11,069,908 ", 1.48158 , 135 , 46 ," 8,551 "
300578,0.124142483,0.068961379,0.070681414,0.736214724,0.1439,0.48276,0.32138,0.05196,0.242694805,0.116071429,0.528409091,0.112824675,0.7126,0.2874," 102,647 "," 19,169,778 ", 1.29699 , 126 , 46 ," 9,305 "
300579,0.112366412,0.151679389,0.162919847,0.573034351,0.262734022,0.348651692,0.241760339,0.146853948,0.209128065,0.146457766,0.46866485,0.175749319,0.744465649,0.255534351," 93,174 "," 14,773,904 ", 1.31679 , 104 , 48 ," 10,059 "
300580,0,0.046503856,0.153496144,0.8,0.189100257,0.310899743,0.39596401,0.10403599,0.305853256,0.079142622,0.523495466,0.091508656,0.580231362,0.419768638," 114,372 "," 16,138,708 ", 1.44615 , 110 , 47 ," 9,208 "
300581,0.127120143,0.122039839,0.203389013,0.547451006,0.224565916,0.368456592,0.282958199,0.124019293,0.246632124,0.150777202,0.500518135,0.102072539,0.569662379,0.430337621," 92,101 "," 16,634,394 ", 1.34364 , 129 , 45 ," 13,389 "
300582,0.124539007,0.147163121,0.279255319,0.449042553,0.170177305,0.332092199,0.349397163,0.148333333,0.261131167,0.21179302,0.469314079,0.057761733,0.611950355,0.388049645," 86,961 "," 5,992,900 ", 1.52039 , 72 , 42 ," 5,361 "
300583,0.101261062,0.125530973,0.34704646,0.426161504,0.179679204,0.394048673,0.361006637,0.065265487,0.268681094,0.200898326,0.453654553,0.076766027,0.608185841,0.391814159," 88,202 "," 18,624,750 ", 1.33144 , 239 , 43 ," 14,783 "
300584,0.037198647,0.185956874,0.545434711,0.231409767,0.180211629,0.16861205,0.483364241,0.16781208,0.28980322,0.245080501,0.376565295,0.088550984,0.554690909,0.445309091," 81,487 "," 4,665,092 ", 1.68912 , 103 , 44 ," 5,075 "
300586,0.280822584,0.16438063,0.172941108,0.381855678,0.20842818,0.142862702,0.471507228,0.177201891,0.251520177,0.210060807,0.405196241,0.133222775,0.551828794,0.448171206," 73,177 "," 8,915,573 ", 1.67064 , 191 , 46 ," 9,423 "
300587,0.373765324,0.08525394,0.122942207,0.418038529,0.382598644,0.190248516,0.31342055,0.11373229,0.222083593,0.160948222,0.384279476,0.232688709,0.653502627,0.346497373," 71,533 "," 11,399,301 ", 1.19241 , 132 , 50 ," 10,759 "
300588,0.043264646,0.101788966,0.193375914,0.661570475,0.253179191,0.251184971,0.426647399,0.068988439,0.26097973,0.143581081,0.44847973,0.146959459,0.53982659,0.46017341," 103,396 "," 11,510,657 ", 1.33214 , 109 , 48 ," 7,354 "
300589,0.25236412,0.318619898,0.372246896,0.056769087,0.238791541,0.338459215,0.28429003,0.138459215,0.320588235,0.274264706,0.328676471,0.076470588,0.430966767,0.569033233," 54,999 "," 3,313,475 ", 1.36395 , 71 , 43 ," 5,095 "
300590,0.049665653,0.105957447,0.32449848,0.519878419,0.209057751,0.266322188,0.33668693,0.187933131,0.255302435,0.229379419,0.40769835,0.107619796,0.468085106,0.531914894," 96,458 "," 8,378,534 ", 1.55988 , 90 , 44 ," 6,510 "
300591,0.139831731,0.366514423,0.228822115,0.264831731,0.338365385,0.384230769,0.2075,0.069903846,0.263591433,0.292421746,0.390444811,0.05354201,0.635432692,0.364567308," 70,000 "," 4,568,357 ", 1.02991 , 68 , 41 ," 6,205 "
300592,0.172111369,0.354269142,0.255023202,0.218596288,0.299570766,0.364025522,0.290359629,0.046044084,0.305627069,0.258183156,0.372931225,0.063258551,0.569617169,0.430382831," 66,250 "," 7,786,806 ", 1.09669 , 189 , 42 ," 12,560 "
300593,0.040381232,0.375777126,0.239120235,0.344721408,0.221319648,0.319853372,0.289853372,0.168973607,0.287254902,0.194117647,0.45,0.068627451,0.569266862,0.430733138," 79,735 "," 5,170,348 ", 1.45717 , 80 , 43 ," 6,137 "
300594,0,0.024764045,0.114382022,0.860853933,0.164101124,0.4,0.383764045,0.052134831,0.254231663,0.133753734,0.514769333,0.09724527,0.505146067,0.494853933," 117,872 "," 40,273,734 ", 1.33957 , 256 , 45 ," 21,837 "
300595,0.174157895,0.123605263,0.191,0.511236842,0.189473684,0.362842105,0.369052632,0.078631579,0.342785655,0.115095913,0.480400334,0.061718098,0.398842105,0.601157895," 87,359 "," 9,399,014 ", 1.36043 , 101 , 46 ," 8,138 "
300596,0.087882939,0.12117061,0.171768369,0.619178082,0.189474602,0.362847287,0.3690365,0.078641611,0.326434986,0.098399063,0.458805154,0.116360797,0.39882939,0.60117061," 97,910 "," 24,795,862 ", 1.36044 , 213 , 49 ," 16,286 "
300597,0,0.027787356,0.052471264,0.919741379,0.225258621,0.368362069,0.312729885,0.093649425,0.278674596,0.10960068,0.524214104,0.08751062,0.592643678,0.407356322," 120,416 "," 17,058,886 ", 1.30286 , 77 , 46 ," 8,839 "
300598,0.266118986,0.258072119,0.254031851,0.221777045,0.179185886,0.511969294,0.26507525,0.04376957,0.268678161,0.255747126,0.41954023,0.056034483,0.548047138,0.451952862," 63,650 "," 2,654,474 ", 1.18656 , 68 , 41 ," 3,862 "
300599,0.179166667,0.166666667,0.247916667,0.40625,0.21842803,0.392878788,0.270056818,0.118636364,0.277945619,0.15347432,0.466465257,0.102114804,0.582518939,0.417481061," 80,802 "," 9,889,698 ", 1.32449 , 106 , 46 ," 10,421 "
300600,0.07065666,0.307973734,0.273545966,0.34782364,0.218424015,0.392889306,0.270056285,0.118630394,0.287087087,0.18978979,0.464264264,0.058858859,0.582514071,0.417485929," 80,280 "," 8,219,209 ", 1.32448 , 107 , 43 ," 10,589 "
300601,0.220538922,0.176806387,0.169201597,0.433453094,0.373620232,0.300944131,0.26461606,0.060819577,0.251308901,0.167539267,0.446335079,0.134816754,0.598582834,0.401417166," 78,982 "," 10,124,595 ", 1.03088 , 95 , 46 ," 9,189 "
300602,0.213884514,0.237493438,0.111115486,0.437506562,0.373617144,0.300940933,0.26461595,0.060825973,0.256476684,0.190414508,0.420120898,0.13298791,0.598569554,0.401430446," 77,473 "," 15,680,465 ", 1.03090 , 145 , 46 ," 12,725 "
300603,0.022909441,0.10416185,0.160423892,0.712504817,0.189479769,0.362851638,0.369036609,0.078631985,0.321085359,0.089881289,0.512153759,0.076879593,0.398824663,0.601175337," 106,928 "," 18,821,602 ", 1.36041 , 138 , 46 ," 13,060 "
300604,0.039875037,0.020675364,0.180206911,0.759242688,0.197488226,0.375086342,0.37288854,0.054536892,0.274390244,0.080284553,0.520833333,0.12449187,0.46288854,0.53711146," 110,850 "," 24,965,072 ", 1.30084 , 176 , 48 ," 14,894 "
300605,0.205382222,0.219344763,0.218342444,0.356930572,0.179195804,0.511969697,0.26506993,0.043764569,0.283728536,0.21954211,0.440310711,0.056418643,0.548053613,0.451946387," 75,035 "," 13,532,932 ", 1.18653 , 198 , 42 ," 14,463 "
300606,0.435080214,0.109607843,0.107932264,0.347379679,0.336530063,0.190573807,0.369899642,0.102996488,0.2,0.114909091,0.322909091,0.362181818,0.650160428,0.349839572," 63,516 "," 8,951,544 ", 1.27026 , 153 , 56 ," 13,950 "
300607,0.266445276,0.233928906,0.240888681,0.258737138,0.305481759,0.378428438,0.259354537,0.056735267,0.221767594,0.198036007,0.445171849,0.13502455,0.719925164,0.280074836," 66,137 "," 11,346,768 ", 1.08436 , 209 , 45 ," 14,516 "
300609,0.427038627,0.072961373,0.229742489,0.270257511,0.301815529,0.363706597,0.240611185,0.09386669,0.250398724,0.331738437,0.355661882,0.062200957,0.715493562,0.284506438," 61,850 "," 2,792,311 ", 1.15469 , 41 , 40 ," 2,855 "
300610,0.133469388,0.033897959,0.21822449,0.614408163,0.221281198,0.348850023,0.402053019,0.027815759,0.213691027,0.112858464,0.500462535,0.172987974,0.73444898,0.26555102," 97,786 "," 15,140,456 ", 1.24475 , 153 , 48 ," 8,049 "
300611,0.09036299,0.138566353,0.204827662,0.566242995,0.188461538,0.502857143,0.272124542,0.036556777,0.288235294,0.092647059,0.494117647,0.125,0.618864469,0.381135531," 94,758 "," 7,568,757 ", 1.16774 , 64 , 48 ," 4,790 "
300612,0.302074942,0.42187717,0.179689453,0.096358434,0.301805556,0.363694444,0.240611111,0.093888889,0.269191402,0.2814739,0.373592631,0.075742068,0.7155,0.2845," 49,936 "," 1,881,666 ", 1.15475 , 64 , 42 ," 4,488 "
300613,0.221512346,0.218364198,0.24367284,0.316450617,0.223302469,0.432685185,0.306234568,0.037777778,0.260927152,0.128476821,0.486092715,0.124503311,0.626944444,0.373055556," 72,199 "," 4,433,974 ", 1.16982 , 79 , 47 ," 5,114 "
300614,0.142850985,0.10901332,0.345876977,0.402258718,0.234310345,0.354224138,0.369655172,0.041810345,0.263772955,0.081803005,0.507512521,0.146911519,0.569827586,0.430172414," 85,001 "," 4,516,842 ", 1.23151 , 65 , 49 ," 4,460 "
300615,0.133994845,0.19935567,0.218943299,0.447706186,0.210592784,0.379664948,0.371829897,0.037912371,0.188794153,0.183922046,0.514007308,0.113276492,0.74007732,0.25992268," 84,460 "," 8,092,008 ", 1.24844 , 110 , 44 ," 5,855 "
300616,0.067268519,0.188333333,0.275787037,0.468611111,0.210578704,0.379652778,0.371851852,0.037916667,0.214214214,0.216216216,0.472472472,0.097097097,0.740092593,0.259907407," 90,123 "," 9,563,351 ", 1.24848 , 123 , 43 ," 6,316 "
300617,0.221905526,0.272901187,0.306891854,0.198301433,0.252144928,0.533130435,0.211043478,0.003681159,0.089982004,0.353329334,0.470905819,0.085782843,0.887188406,0.112811594," 64,948 "," 9,322,428 ", 0.96737 , 247 , 39 ," 10,889 "
300618,0.24378821,0.155829694,0.349901747,0.250480349,0.253752688,0.483662842,0.230805341,0.031779129,0.113388853,0.311338885,0.450992953,0.124279308,0.882128821,0.117871179," 69,971 "," 11,241,327 ", 1.05014 , 196 , 41 ," 9,421 "
300619,0.116696231,0.285720621,0.285720621,0.311862528,0.172616408,0.465898004,0.300332594,0.061152993,0.105067985,0.342398022,0.478368356,0.074165637,0.844456763,0.155543237," 76,448 "," 6,173,194 ", 1.26837 , 105 , 39 ," 5,414 "
300620,0.239301363,0.304813814,0.323531657,0.132353166,0.17044535,0.560176491,0.256965755,0.012412403,0.13998391,0.253419147,0.487530169,0.119066774,0.851129771,0.148870229," 59,733 "," 5,205,442 ", 1.11507 , 170 , 42 ," 8,216 "
300621,0.539815789,0.297947368,0.061947368,0.100289474,0.240309466,0.582958343,0.157653746,0.019078445,0.243737958,0.287090559,0.39017341,0.078998073,0.747473684,0.252526316," 38,997 "," 1,300,594 ", 0.96122 , 88 , 42 ," 5,082 "
300622,0.270143266,0.13269341,0.241719198,0.355444126,0.240315186,0.582951289,0.15765043,0.019083095,0.158256881,0.29587156,0.436926606,0.108944954,0.74747851,0.25252149," 73,791 "," 5,624,190 ", 0.96123 , 80 , 42 ," 4,985 "
300623,0.082104019,0.052624113,0,0.865271868,0.196382979,0.372742317,0.385933806,0.044940898,0.284511785,0.0496633,0.467171717,0.198653199,0.610118203,0.389881797," 111,759 "," 19,594,299 ", 1.29291 , 123 , 52 ," 8,973 "
300624,0.407413793,0.421310345,0.041655172,0.12962069,0.26295645,0.433502293,0.271232026,0.032309231,0.330927835,0.219587629,0.364948454,0.084536082,0.555206897,0.444793103," 44,605 "," 1,907,247 ", 1.08259 , 65 , 45 ," 4,190 "
300625,0.040438356,0.107808219,0,0.851753425,0.214843429,0.375003425,0.380208761,0.029944385,0.254527163,0.101609658,0.49195171,0.151911469,0.631424658,0.368575342," 111,927 "," 16,553,936 ", 1.23424 , 108 , 48 ," 7,097 "
300626,0.061521001,0.043619311,0.189038427,0.705821261,0.195171306,0.439475375,0.290792291,0.074561028,0.236242138,0.114779874,0.514937107,0.134040881,0.678190578,0.321809422," 106,236 "," 33,662,493 ", 1.26711 , 204 , 47 ," 18,767 "
300627,0.330066934,0.336184739,0.163815261,0.169933066,0.267242303,0.316666667,0.366666667,0.049424364,0.25554259,0.232205368,0.338973162,0.17327888,0.647255689,0.352744311," 54,426 "," 4,352,198 ", 1.21310 , 203 , 47 ," 8,081 "
300628,0.147669173,0.130864662,0.211390977,0.510075188,0.207323033,0.373031089,0.367993684,0.051652194,0.253910951,0.196149218,0.413959085,0.135980746,0.585225564,0.414774436," 88,775 "," 6,543,552 ", 1.27947 , 73 , 46 ," 4,488 "
300629,0.160714286,0.331638655,0.410714286,0.096932773,0.154198441,0.516417722,0.200731077,0.128652759,0.382588235,0.268705882,0.281882353,0.066823529,0.386533613,0.613466387," 62,308 "," 5,237,923 ", 1.34243 , 94 , 44 ," 6,258 "
300630,0.325588972,0.219874687,0.226215539,0.228320802,0.223308271,0.432681704,0.306240602,0.037769424,0.260823654,0.175290391,0.472016895,0.09186906,0.626942356,0.373057644," 61,416 "," 3,573,393 ", 1.16980 , 97 , 44 ," 6,028 "
300631,0.179692737,0.169273743,0.419273743,0.231759777,0.295251397,0.36650838,0.329189944,0.009050279,0.26286966,0.152245345,0.47645126,0.108433735,0.619106145,0.380893855," 72,825 "," 4,748,570 ", 1.05475 , 96 , 46 ," 5,925 "
300632,0.165445205,0.132808219,0.184811644,0.516934932,0.188458904,0.502842466,0.272140411,0.036558219,0.264516129,0.09483871,0.499354839,0.141290323,0.618869863,0.381130137," 87,860 "," 14,617,426 ", 1.16777 , 138 , 48 ," 11,183 "
300633,0.119274265,0.233224085,0.222575197,0.424926453,0.327781568,0.311126274,0.277144551,0.083947607,0.207343413,0.149028078,0.422462203,0.221166307,0.705805369,0.294194631," 83,206 "," 17,432,119 ", 1.14244 , 176 , 50 ," 16,071 "
300634,0.101775362,0.04423913,0,0.853985507,0.164094203,0.4,0.383768116,0.052137681,0.270669291,0.109251969,0.482283465,0.137795276,0.505144928,0.494855072," 110,266 "," 12,619,151 ", 1.33959 , 79 , 48 ," 6,949 "
300635,0.239468085,0.363164894,0.205265957,0.192101064,0.173138298,0.417898936,0.273138298,0.135824468,0.28807947,0.298013245,0.350993377,0.062913907,0.525531915,0.474468085," 60,368 "," 2,757,632 ", 1.41240 , 79 , 41 ," 5,224 "
300637,0.105406836,0.136744756,0.316248363,0.441600045,0.208495822,0.313760446,0.346155989,0.131587744,0.235294118,0.229055258,0.419786096,0.115864528,0.63454039,0.36545961," 88,234 "," 7,575,366 ", 1.44031 , 89 , 44 ," 6,013 "
300638,0,0.176724138,0.349267241,0.474008621,0.180344828,0.491508621,0.279375,0.048771552,0.267411866,0.097162511,0.472914875,0.162510748,0.598081897,0.401918103," 95,145 "," 10,610,062 ", 1.21120 , 107 , 49 ," 8,071 "
300639,0,0.228891051,0.162217899,0.608891051,0.193540856,0.34651751,0.417276265,0.04266537,0.280548628,0.13840399,0.475685786,0.105361596,0.526536965,0.473463035," 99,389 "," 15,415,522 ", 1.32187 , 162 , 46 ," 10,439 "
