id,juris,city,name,min_far,max_far,max_height,min_front_setback,max_front_setback,side_setback,rear_setback,min_dua,max_dua,coverage,max_du_per_parcel,min_lot_size,HS,HT,HM,OF_,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME
7103,51,East Palo Alto,621 - High Density Residential,,,,,,,,18,40,,,,x,x,x,,,,,,,,,,,
7104,51,East Palo Alto,621 - General Commercial,,2,,,,,,,,,,,x,x,x,x,,,,,,x,x,x,x,
7105,51,East Palo Alto,621 - Neighborhood Commercial,,1,,,,,,,,,,,x,x,x,x,,,,,,x,x,x,x,
7106,51,East Palo Alto,621 - Office,,2,,,,,,,,,,,x,x,x,x,,,,,,,,,,
7107,51,East Palo Alto,621 - General Industrial,,2,,,,,,,,,,,,,,x,,,x,x,,x,x,x,x,
7108,51,East Palo Alto,621 - Heavy Industrial,,0.6,,,,,,,,,,,,,,,,,,,x,,,,,
7109,51,East Palo Alto,621 - Industrial Buffer,,0.5,,,,,,,,,,,x,x,x,x,,,x,x,,x,x,x,x,
7110,51,East Palo Alto,621 - Community Open Space Conservation,,0.4,,,,,,,,,,,,,,,,x,,,,,,,,
7111,51,East Palo Alto,621 - Resource Management,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
7201,52,Yountville,404 - Master-Planned Residential,,0.35,28,,,,,,10,,,,x,x,x,,,,,,,,,,,
7202,52,Yountville,404 - Mixed Residential,,0.4,28,,,,,8,10,,,,x,x,x,,,,,,,,,,,
7203,52,Yountville,404 - Mobile Home Park,,0.35,28,,,,,,10,,,,x,,,,,,,,,,,,,
7204,52,Yountville,404 - Single Family Residential,,0.35,28,,,,,,7,,,,x,,,,,,,,,,,,,
7205,52,Yountville,404 - Old Town Historic,,0.35,30,,,,,,8,,,,x,,,,,,,,,,,,,
7206,52,Yountville,404 - Old Town Commercial,,0.35,30,,,,,,8,,,,,,,x,,,,,,x,,x,x,x
7207,52,Yountville,404 - Primary Commercial,,0.35,30,,,,,,10,,,,,,,x,x,,,,,x,x,x,x,x
7208,52,Yountville,404 - Residential Scaled Commercial,,0.35,30,,,,,,,,,,,,,x,,,,,,x,,,,
7209,52,Yountville,404 - Agricultural,,,,,,,,,,,,,,,,,,,,,,,,,,
7210,52,Yountville,404 - Parks & Playfields,,,,,,,,,,,,,,,,,,,,,,,,,,
7211,52,Yountville,404 - Public Facilities,,0.35,30,,,,,,,,,,,,,x,,x,,,,,,,,
7301,53,American Canyon,RE,,,35,,,,,,2,,,,x,x,,,,x,,,,,,,,
7302,53,American Canyon,RL,,,35,,,,,,5,,,,x,x,,,,x,,,,,,,,
7303,53,American Canyon,RL-1,,1.75,35,,,,,,5,,,,x,x,x,,,x,,,,x,,,,
7304,53,American Canyon,RL-2,,1.75,35,,,,,,16,,,,x,x,x,,,x,,,,x,,,,
7305,53,American Canyon,RM,,,42,,,,,,12,,,,,,x,,,x,,,,,,,,
7306,53,American Canyon,RH-1,,,42,,,,,,16,,,,,,x,,,x,,,,,,,,
7307,53,American Canyon,RH-2,,,42,,,,,,20,,,,,,x,,,x,,,,,,,,
7308,53,American Canyon,CN,,1.5,42,40,,,,,20,,,,,,x,x,,,,,,x,,x,x,x
7309,53,American Canyon,CC,,1.5,42,40,,,,,35,,,,,,x,x,x,,,,,x,x,x,x,x
7310,53,American Canyon,CS,,0.5,28,,,,,,,,,,,,,,x,,,,,x,,,,
7311,53,American Canyon,CR,,,35,,,,,,0.025,,,,,,,,,,,,,,,,,
7312,53,American Canyon,CR-1,,,35,,,,,,2,,,,x,x,x,,x,,,,,,,,,
7313,53,American Canyon,I,,0.7,40,30,,,,,,,,,,,,x,,,x,x,,x,x,,,
7314,53,American Canyon,A,,,,,,,,,0.025,,,,x,,,,,,,,,,,,,
7315,53,American Canyon,OS,,,35,,,,,,0.025,,,,,,,,,,,,,,,,,
7316,53,American Canyon,P,,1,,,,,,,,,,,,,,x,,x,,,,,,,,
7317,53,American Canyon,SS,,,,,,,,,0.025,,,,x,,,,,,,,,,,,,
7318,53,American Canyon,TC,,1.75,,,,,,,,,,,x,x,x,x,x,x,,,,x,x,x,x,x
7319,53,American Canyon,SP-1:CR,,,42,,,,,,16,,,,,,x,,,x,,,,,,,,
7320,53,American Canyon,SP-1:NC,,1.5,42,40,,,,,20,,,,,,x,x,,,,,,x,,x,x,x
7321,53,American Canyon,SP-1:OS,,,,,,,,,,,,,,,,,,,,,,,,,,
7322,53,American Canyon,SP-1:SF,,,35,,,,,,5,,,,x,,,,,x,,,,,,,,
7401,54,Calistoga,401 - Rural Residential,,,30,,,,,0,0.5,,,,x,,,,,,,,,,,,,
7402,54,Calistoga,401 - Rural Residential - Hillside,,,30,,,,,0,0.5,,,,x,,,,,,,,,,,,,
7403,54,Calistoga,401 - Low Density Residential (1 - 4 dwelling units per acre),,,30,,,,,1,4,,,,x,,,,,x,,,,,,,,
7404,54,Calistoga,401 - Medium Density Residential (4 - 10 dwelling units per acre),,,30,,,,,4,10,,,,x,x,,,,x,,,,,,,,
7405,54,Calistoga,401 - High Density Residential/Office (10 - 20 dwelling units per acre),,0.8,30,,,,,10,20,,,,,,x,x,x,x,,,,,,,,
7406,54,Calistoga,401 - Downtown Commercial,,2,30,,,,,4,20,,,,,x,x,x,x,,,,,x,x,x,x,x
7407,54,Calistoga,401 - Community Commercial,,0.8,30,,,,,4,20,,,,,x,x,x,x,,,,,x,x,x,x,x
7408,54,Calistoga,401 - Airport Commercial,,0.1,30,,,,,,,,,,,,,x,,,,x,,x,x,,,
7409,54,Calistoga,401 - Light Industrial,,0.6,30,,,,,,,,,,,,,x,,,x,x,x,x,x,,,
7410,54,Calistoga,401 - Public/Quasi-Public,,0.8,30,20,,,,,,,,,,,,,,x,,,,,,,,
7501,55,Napa,RS-40,,0.3,30,30,,30,30,,1.08,20,,40000,x,,,,,x,,,,,,,,
7502,55,Napa,RS-20,,0.3,30,30,,30,30,,2.17,25,,20000,x,,,,,x,,,,,,,,
7503,55,Napa,RS-10,,0.3,30,20,,20,30,,4.35,30,,10000,x,,,,,x,,,,,,,,
7504,55,Napa,RS-7,,0.3,30,20,,15,20,,6.22,35,,7000,x,,,,,x,,,,,,,,
7505,55,Napa,RS-5,,0.3,30,20,,15,20,,8.71,45,,5000,x,,,,,x,,,,,,,,
7506,55,Napa,RS-4,,0.3,30,20,,15,15,,10.89,50,,4000,x,,,,,x,,,,,,,,
7507,55,Napa,RI-20,,0.3,30,30,,30,30,,6.53,25,3,20000,x,x,x,,,x,,,,,,,,
7508,55,Napa,RI-10,,0.3,30,20,,20,30,,13.06,30,3,10000,x,x,x,,,x,,,,,,,,
7509,55,Napa,RI-7,,0.3,30,20,,15,20,,18.66,35,3,7000,x,x,x,,,x,,,,,,,,
7510,55,Napa,RI-5,,0.3,30,20,,15,20,,26.13,45,3,5000,x,x,x,,,x,,,,,,,,
7511,55,Napa,RI-4,,0.3,30,20,,15,15,,32.67,50,3,4000,x,x,x,,,x,,,,,,,,
7513,55,Napa,RT-5,,0.3,30,20,,15,20,,26.13,45,3,5000,x,x,,,,x,,,,,,,,
7515,55,Napa,RM,,0.3,35,,,,,,40,,,,x,x,x,,,x,,,,,,,,
7516,55,Napa,CT,,1,40,15,,,,,,,,,,,,,x,x,,,,x,x,,,
7517,55,Napa,CL,,0.35,30,15,,,,,25,,,,,,x,x,,,,,,x,x,,x,x
7518,55,Napa,CC,,0.4,40,15,,,,,40,,,5000,,,x,x,,,,,,x,x,,x,
7519,55,Napa,OC,,0.4,40,20,,15,,,40,,,5000,,,x,x,,,,,,x,,,,x
7520,55,Napa,OM,,0.4,40,20,,15,,,,,,,,,,x,,,,,,,,,,
7521,55,Napa,IP-A,,0.4,50,,,,,,,,,,,,,x,,,,x,,,,,,
7522,55,Napa,IP-B,,0.4,30,,,,,,,,,,,,,x,,,,x,,,,,,
7523,55,Napa,IP-C,,0.4,30,,,,,,,,,,,,,x,,,x,x,x,,,,,
7524,55,Napa,IL,,0.5,40,,,,,,,,,,,,,,,,x,,,,,,,
7525,55,Napa,CD,,1.25,40,15,,,,,40,,,,,,x,x,x,,,,,x,x,x,x,x
7526,55,Napa,CDP,,4,40,15,,,,,45,,,,,,,,,,,,,x,,,x,x
7528,55,Napa,MU-T,,2,50,15,,,,,40,,,,,,x,x,,,x,,,,,x,x,x
7529,55,Napa,MU-G,,2,40,15,,,,,40,,,10000,,,x,x,,,x,,,,,x,x,x
7530,55,Napa,RO,,0.4,35,20,,15,,,15,,,5000,,,x,x,,,,,,,,,,x
7531,55,Napa,MP-G,,0.4,50,,,,,,40,,,,,,x,x,,,,,,x,,x,x,x
7532,55,Napa,MP-S,,,,,,,,,,,,,x,x,,,x,,,,,,,,,
7533,55,Napa,PQ,,0.4,,,,,,,,,,,,,,,,x,,,,,,,,
7535,55,Napa,AR,,,,,,,,,0.05,,1,,x,,,,,,,,,,,,,
7536,55,Napa,POS,,,,,,,,,,,,,,,,,,,,,,,,,,
7601,56,St. Helena,403 - Low Density Residential,,,30,20,,20,20,1,5,35,,,x,,,,,,,,,,,,,
7602,56,St. Helena,403 - Medium Density Residential,,,30,20,,20,20,5.1,16,45,,,x,x,,,,,,,,,,,,
7603,56,St. Helena,403 - Higher Density Residential,,,35,20,,20,20,16.1,28,45,,,x,x,x,,,,,,,,,,,
7604,56,St. Helena,403 - Mixed Use,,1,,,,,,,20,,,,,,,,,,,,,,,x,x,x
7605,56,St. Helena,403 - Central Business,,2,35,0,,0,0,,,,,5000,,,,x,x,,,,,x,,,,
7606,56,St. Helena,403 - Service Commercial,,0.5,35,0,,25,15,,,,,10000,,,,x,,,,,,x,x,,,
7607,56,St. Helena,403 - Office,,0.5,30,20,,10,15,,,,,7000,,,,x,,,,,,,,,,
7608,56,St. Helena,403 - Industrial,,0.5,45,,,,,,,,,20000,,,,,,,x,x,,,,,,
7609,56,St. Helena,403 - Railroad,,,,,,,,,,,,,,,,,,,,,,,,,,
7610,56,St. Helena,403 - Agriculture,,,30,,,,,,0.2,,,217800,x,,,,,x,,,,,,,,
7611,56,St. Helena,403 - Woodlands & Watershed,,,35,,,,,,0.2,10,,217800,x,,,,,,,,,,,,,
7612,56,St. Helena,403 - Public & Semi-Public,,0.5,,,,,,,,,,,,,,x,,x,,,,,,,,
7613,56,St. Helena,403 - Park,,,,,,,,,,,,,,,,,,,,,,,,,,
7614,56,St. Helena,403 - Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
7701,57,Belvedere,MD SFR,,0.5,26,,15,5,20,3.1,6,0.5,,7500,x,,,,,,,,,,,,,
7702,57,Belvedere,LD SFR,,0.33,28,,15,10,20,1,3,0.3,,15000,x,,,,,,,,,,,,,
7703,57,Belvedere,HD SFR,,0.5,28,0,,5,20,6,,0.5,,7500,x,x,,,,,,,,,,,,
7704,57,Belvedere,MD MFR,,,28,,15,5,20,5,20,0.6,,6000,x,x,x,,,,,,,,,,,
7705,57,Belvedere,HD MFR,,,36,,15,15,20,5,35,0.6,,6000,x,x,x,x,,x,,,,,,,,
7706,57,Belvedere,Commercial,,1,36,,,,,,,0.5,,5000,,,x,x,x,x,,,,,,,x,
7707,57,Belvedere,Private Recreation,,,,,,,,,,,,,,,,,,,,,,,,,,
7708,57,Belvedere,Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
7709,57,Belvedere,Church/School,,,,,,,,,,,,,,,,,,x,,,,,,,,
7710,57,Belvedere,Park/Public Facility,,,,,,,,,,,,,,,,x,,,x,,,,,,,
7801,58,Corte Madera,OR,,,30,35,,25,100,0,0.2,,1,217800,x,,,,,,,,,,,,,
7802,58,Corte Madera,HR,,,30,25,,10,35,0.2,2.2,25,,20000,x,,,,,,,,,,,,,
7803,58,Corte Madera,LDR,,,30,20,,6,25,0.2,6,30,,7500,x,,,,,x,,,,,,,,
7804,58,Corte Madera,MDR,,,30,20,,6,25,6,11,35,,8000,,x,x,,,,,,,,,,,
7805,58,Corte Madera,HDMFR,,,30,20,,6,25,11,31.5,35,,8000,,,x,,,,,,,,,,,
7806,58,Corte Madera,RSC,,0.34,35,60,,0,0,,,,,10000,,,,x,,,,,,x,,,x,
7807,58,Corte Madera,Com,,0.34,30,15,,0,0,,,,,,,,,,,,,,,,,,x,
7808,58,Corte Madera,Off,,0.34,,,,,,,,,,8000,,,,x,,,,,,,,,,
7809,58,Corte Madera,MUC,,0.34,35,15,,0,0,15.1,25,,,6000,,,x,x,,,x,,,x,,,x,
7810,58,Corte Madera,MU,,1,30,15,,0,0,15.1,31,,,8000,,,x,,,,,,,,,,x,
7811,58,Corte Madera,MUG,,0.34,35,30,,25,30,25.1,40,,,20000,,,x,x,,,x,x,,,,,x,x
7812,58,Corte Madera,MURSC,,0.47,35,60,,0,0,5,9.4,,,10000,,,x,x,,,,,,x,x,x,x,
7813,58,Corte Madera,POS,,,35,,,,,,,,,,,,,,,,,,,,,,,
7814,58,Corte Madera,HOS,,,,,,,,,,,,,,,,,,,,,,,,,,
7815,58,Corte Madera,WM,,,,,,,,,,,,,,,,,,,,,,,,,,
7816,58,Corte Madera,PF,,0.35,35,,,,,,,,,,,,,,,x,x,,,,,,,
7817,58,Corte Madera,Water,,,,,,,,,,,,,,,,,,,,,,,,,,
7901,59,Fairfax,Residential .25,,,28,6,19,5,6,,0.25,,,6000,x,,,,,x,,,,,,,,
7902,59,Fairfax,Residential 1 - 6,,,28,6,19,5,6,1,6,,,5500,x,x,,,,x,,,,,,,,
7903,59,Fairfax,Residential 7 - 12,,,28,10,30,10,10,7,12,,,7500,,,x,,,x,,,,,,,,
7904,59,Fairfax,UR - 10,,,28,6,19,5,6,7,10,,1,6222,x,,,,,x,,,,,,,,
7905,59,Fairfax,Central Commercial,,,28,,0,0,0,,,,,,,,,x,,,,,,x,x,x,x,x
7906,59,Fairfax,Highway Commercial,,,28,,0,0,0,,,,,7500,,,,x,x,,,,,x,x,,,x
7907,59,Fairfax,Light Commercial,,,28,,0,0,0,,,,,20000,,,,x,x,x,,,,,,,,
7908,59,Fairfax,Service Commercial,,,15,,0,0,0,,,,,20000,,,,,,,x,x,,,,,,
7909,59,Fairfax,Recreational Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,
7910,59,Fairfax,COMMERCIAL - CL,,,28,,0,0,0,,,,,20000,,,,x,x,x,,,,,,,,
7911,59,Fairfax,Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,59,Fairfax,Parks,,,,,,,,,,,,,,,,,,,,,,,,,,
7913,59,Fairfax,TownLand,,,35,6,19,5,6,,,,,,,,,x,,x,,,,,,,,
7914,59,Fairfax,SchoolBnd,,,,,,,,,,,,,,,,,,x,,,,,,,,
7915,59,Fairfax,ParksBnd,,,,,,,,,,,,,,,,,,,,,,,,,,
8001,60,Larkspur,304 - Low Density Residential,,0.4,30,20,,6,15,,5,40,,43500,x,,,,,x,,,,,,,,
8002,60,Larkspur,304 - Medium Density Residential,,0.5,35,20,,6,3,,12,50,,7500,x,x,,,,x,,,,,,,,
8003,60,Larkspur,304 - High Density Residential,,0.6,35,15,,6,15,,21,50,,7500,x,x,x,,,x,,,,,,,,
8004,60,Larkspur,304 - Mobile Home Park,,,,,,,,,14,,,,x,,,,,,,,,,,,,
8005,60,Larkspur,304 - Restricted Commercial,,0.4,25,10,,0,0,,,,,,,,,,,x,,,,x,,x,x,
8006,60,Larkspur,304 - Commercial,,0.4,25,0,,0,0,,,,,,,,,x,,x,,,,x,,x,x,x
8007,60,Larkspur,304 - Downtown,,0.8,25,20,,6,10,,,,,,,,x,x,x,x,,,,x,,x,x,x
8008,60,Larkspur,304 - Administrative and Professional Offices,,0.35,25,15,,10,20,,,40,,7500,,,,x,,x,,,,,,,,
8009,60,Larkspur,304 - Industrial/Service Commercial,,0.4,25,0,,0,0,,,,,,,,,,,,x,x,,x,,,,
8010,60,Larkspur,304 - Schools,,0.25,,,,,,,,,,,,,,,,x,,,,,,,,
8011,60,Larkspur,304 - Public Facilities,,0.25,,,,,,,,,,,,,,x,,,,,,,,,,
8012,60,Larkspur,304 - Parkland,,,,,,,,,,,,,,,,,,,,,,,,,,
8013,60,Larkspur,304 - Open Space,,0.1,15,,,,,,,,,,,,,,,,,,,,,,,
8014,60,Larkspur,304 - Open Space - Private,,,,,,,,,,,,,,,,,,,,,,,,,,
8015,60,Larkspur,304 - Shoreline/Marsh Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,
8016,60,Larkspur,304 - Educational/Environmental Resources Area,,,,,,,,,,,,,,,,,,,,,,,,,,
8017,60,Larkspur,304 - Open Residential,,,,,,,,,0.2,,,217800,,,,,,,,,,,,,,
8018,60,Larkspur,304 - Water Area,,,,,,,,,,,,,,,,,,,,,,,,,,
8101,61,Mill Valley,R-P,,,,,,,,,11.616,,,7500,x,x,,,,x,,,,,,,,
8102,61,Mill Valley,RS-6,,,25,6,,6,6,,7.26,40,,6000,x,,,,,x,,,,,,,,
8103,61,Mill Valley,RS-7.5,,,25,7.5,,7.5,7.5,,5.808,40,,7500,x,,,,,x,,,,,,,,
8104,61,Mill Valley,RS-10,,,25,10,,10,10,,4.356,40,,10000,x,,,,,x,,,,,,,,
8105,61,Mill Valley,RS-10A,,,25,435.6,,435.6,435.6,,0.1,4,,435600,x,,,,,x,,,,,,,,
8106,61,Mill Valley,RS-15,,,25,15,,15,15,,2.904,35,,15000,x,,,,,x,,,,,,,,
8107,61,Mill Valley,RS-20,,,25,20,,20,20,,2.178,35,,20000,x,,,,,x,,,,,,,,
8108,61,Mill Valley,RS-30,,,25,30,,30,30,,1.452,30,,30000,x,,,,,x,,,,,,,,
8109,61,Mill Valley,RS-43,,,25,43,,43,43,,1.013023255,25,,43000,x,,,,,x,,,,,,,,
8110,61,Mill Valley,RSP-1A,,,35,,,,,,,,,43560,x,,,,,,,,,,,,,
8111,61,Mill Valley,RSP-1.5A,,,35,,,,,,,,,65340,x,,,,,,,,,,,,,
8112,61,Mill Valley,RSP-2A,,,35,,,,,,,,,87120,x,,,,,,,,,,,,,
8113,61,Mill Valley,RSP-2.5A,,,35,,,,,,,,,108900,x,,,,,,,,,,,,,
8114,61,Mill Valley,RSP-3A,,,35,,,,,,,,,130680,x,,,,,,,,,,,,,
8115,61,Mill Valley,RSP-4A,,,35,,,,,,,,,174240,x,,,,,,,,,,,,,
8116,61,Mill Valley,RSP-5,,,35,,,,,,,,,5000,x,,,,,,,,,,,,,
8117,61,Mill Valley,RSP-5A,,,35,,,,,,,,,217800,x,,,,,,,,,,,,,
8118,61,Mill Valley,RSP-10A,,,35,,,,,,,,,435600,x,,,,,,,,,,,,,
8119,61,Mill Valley,RSP-30,,,35,,,,,,,,,30000,x,,,,,,,,,,,,,
8120,61,Mill Valley,RM-1.5,,,35,,,,,,29.04,50,,,x,x,x,,,,,,,,,x,x,x
8121,61,Mill Valley,RM-2.0,,,35,,,,,,21.78,50,,,x,x,x,,,,,,,,,x,x,x
8122,61,Mill Valley,RM-2.5,,,35,,,,,,17.424,50,,,x,x,x,,,,,,,,,x,x,x
8123,61,Mill Valley,RM-3.0,,,35,,,,,,14.52,50,,,x,x,x,,,,,,,,,x,x,x
8124,61,Mill Valley,RM-3.5,,,35,,,,,,12.44571429,50,,,x,x,x,,,,,,,,,x,x,x
8125,61,Mill Valley,RM-4.0,,,35,,,,,,10.89,45,,,x,x,x,,,,,,,,,x,x,x
8126,61,Mill Valley,RM-5.5,,,35,,,,,,7.92,40,,,x,x,x,,,,,,,,,x,x,x
8127,61,Mill Valley,RMP-5,,,35,,,,,,5,,,,x,x,,,,,,,,,,,,
8128,61,Mill Valley,C-R,,,,,,,,,,,,,,,x,,x,,,,,,,,,
8129,61,Mill Valley,C-N,,,,,,,,,,,,,,,x,x,,,,,,x,,,,x
8130,61,Mill Valley,C-G,,,35,,,,,,,,,,,,x,x,,,,,,x,,,,x
8131,61,Mill Valley,P-A,,,35,,,,,,,,,,,,,x,,,x,,,,,,,x
8132,61,Mill Valley,O-A,,,,,,,,,,,,,,,,,,,,,,,,,,
8133,61,Mill Valley,C-F,,,,,,,,,,,,,,,,x,,x,,,,,,,,
8201,62,Novato,306 - Rural Residential,,,30,30,,25,30,,0.49,20,,80000,x,,,,,,,,,,,,,
8202,62,Novato,306 - Very Low Density Residential,,,30,30,,20,25,,1,20,,40000,x,,,,,x,,,,,,,,
8203,62,Novato,306 - Low Density Residential,,,30,25,,6,20,,5,40,,7500,x,x,,,,x,,,,,,,,
8204,62,Novato,306 - Medium Density Detached Residential,,,30,25,,5,20,,7,40,,6000,x,x,x,,,x,,,,,,,,
8205,62,Novato,306 - Medium Density Multiple Family Residential,,,30,20,,5,20,,10,40,,4500,x,x,x,,,x,,,,,,,,
8206,62,Novato,306 - Medium Density Residential,,,35,20,,10,20,,20,40,,6000,x,x,x,,,x,,,,,,,,
8207,62,Novato,306 - High Density Multiple Family Residential,,,35,20,,10,20,,30,40,,6000,,,,,,,,,,,,,,
8208,62,Novato,306 - Mixed Use,,0.8,45,20,,0,0,,,40,,,x,x,x,x,,x,,,,x,x,x,x,x
8209,62,Novato,306 - Neighborhood Commercial,,0.6,35,0,,0,0,,,40,,,,,,,,,,,,x,,x,,x
8210,62,Novato,306 - General Commercial,,0.4,35,0,,0,0,,,40,,,,,,x,x,,,,,x,x,,,
8211,62,Novato,306 - Downtown Core,,2,45,0,,0,0,,,100,,,,,,x,,,,,,x,x,x,x,x
8212,62,Novato,306 - Commercial/Industrial,,1,35,0,,0,0,,,40,,,,,,,,,x,x,x,x,x,,,
8213,62,Novato,306 - Business and Professional Office,,0.4,35,25,,0,0,,,40,,,,,,x,x,,,,,x,,,,
8214,62,Novato,306 - Research/Educational Institution,,0.2,30,30,,20,30,,130,,,43560,,,x,x,,x,x,,,x,,x,,
8215,62,Novato,306 - Light Industrial/Office,,0.4,35,0,,0,0,,,60,,,,,,x,,,x,x,,,,,,
8216,62,Novato,306 - Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
8217,62,Novato,306 - Agriculture,,,,,,,,,0.016666666,,,,x,,,,,,,,,,,,,
8218,62,Novato,306 - Conservation,,,,,,,,,0.1,,,,x,,,,,,,,,,,,,
8219,62,Novato,306 - Parkland,,,,,,,,,,,,,,,,,,,,,,,,,,
8220,62,Novato,306 - Community Facilities,,0.8,45,20,,0,0,,,,,,,,x,x,,x,,,,,,,,
8301,63,Ross,VL,,,,,,,,,1,,,,x,,,,,,,,,,,,,
8302,63,Ross,L,,,,,,,,,3,,,,x,,,,,,,,,,,,,
8303,63,Ross,ML,,,,,,,,,6,,,,x,,,,,,,,,,,,,
8304,63,Ross,M,,,,,,,,,10,,,,x,,,,,,,,,,,,,
8305,63,Ross,H,,,,,,,,,,,,,x,x,x,,,,,,,,,,,
8306,63,Ross,C,,1.3,,,,,,,,,,,x,x,x,x,,,,,,x,,x,x,x
8307,63,Ross,OS,,,,,,,,,,,,,,,,,,,,,,,,,,
8308,63,Ross,PS,,0.5,,,,,,,,,,,,,,x,,x,,,,,,,,
8309,63,Ross,QP,,,,,,,,,,,,,,,,,,c,,,,,,,,
8310,63,Ross,RC,,0.1,,,,,,,,,,,x,,,,,,,,,,,,,
8401,64,San Anselmo,Very Low Density Residential,,,,,,,,,1,,,,x,,,,,,,,,,,,,
8402,64,San Anselmo,Single Family-Conservation,,,,,,,,,1,,,,,,,,,,,,,,,,,
8403,64,San Anselmo,Single Family,,,,,,,,,6,,,,x,,,,,x,,,,,,,,
8404,64,San Anselmo,Medium Density Residential,,,,,,,,,12,,,,x,x,,,,x,,,,,,,,
8405,64,San Anselmo,High Density Residential,,,,,,,,,20,,,,x,x,x,,,x,,,,,,,,
8406,64,San Anselmo,Downtown Mixed Residential,,,,,,,,,20,,,,x,x,x,x,,,,,,,,,,
8407,64,San Anselmo,Central Commercial,,2,30,,,,,,,,,,,,x,x,,,,,,x,,x,x,x
8408,64,San Anselmo,General Commercial,,1.5,30,,,,,,,,,,,,,x,,,,,,x,,,,
8409,64,San Anselmo,Limited Commercial,,1,30,,,,,,,,,,,,,,,,,,,x,x,,,
8410,64,San Anselmo,Neighborhood Commercial,,0.65,30,,,,,,,,,,,,,,,,,,,x,,,,
8411,64,San Anselmo,Parks/Open Space,,,,,,,,,,,,,,,,,,,,,,,,,,
8412,64,San Anselmo,Public Facility,,,,,,,,,,,,,,,,x,,x,,,,,,,,
8501,65,San Rafael,HRR,,,30,20,,15,25,,0.5,,,87120,x,,,,,x,,,,,,,,
8502,65,San Rafael,HR,,,30,20,,12.5,10,,2,,,20000,x,,,,,x,,,,,,,,
8503,65,San Rafael,LDR,,,30,15,,6,10,,6.5,,,6000,x,,,,,x,,,,,,,,
8504,65,San Rafael,MDR,,,36,15,,10,5,,15,,,6000,x,,,,,x,,,,,,,,
8505,65,San Rafael,HDR,,,36,15,,10,5,,32,,,6000,,x,x,,,x,,,,,,,,
8506,65,San Rafael,RO,,0.4,36,0,,0,0,,32,,,,,,,,,x,,,,,,,,
8507,65,San Rafael,NC,,0.32,36,0,,0,0,,15,,,,x,x,x,,,x,,,,x,,,x,
8508,65,San Rafael,GC,,0.21,36,0,,0,0,,32,,,,,,,,x,x,,,,x,x,,,
8509,65,San Rafael,RET/O,,0.4,36,0,,0,0,,32,,,,x,x,x,x,,x,,,,x,x,,x,x
8510,65,San Rafael,O,,0.38,36,20,,6,20,,32,,,,x,x,x,x,,x,,,,,,x,,
8511,65,San Rafael,2/3MU,,1.5,54,5,,0,0,,62,,,,,,x,,,x,,,,x,,x,x,x
8512,65,San Rafael,4SRC,,2,54,0,,0,0,,62,,,,,,x,,,x,,,,x,,,x,
8513,65,San Rafael,5MR/O,,0.5,42,0,,0,0,,32,,,,,,x,x,,x,,,,x,,x,x,x
8514,65,San Rafael,HO,,1.5,66,0,,0,0,,62,,,,,,x,x,,x,,,,,,x,x,x
8515,65,San Rafael,LMU,,0.32,36,0,,0,0,,15,,,,,,,,,x,x,x,,x,,,,
8516,65,San Rafael,LO,,0.75,54,20,,6,20,,32,,,,,,x,x,x,x,,,,,,,,
8517,65,San Rafael,WEV,,0.7,36,0,,0,0,,32,,,,,,x,,,x,,,,,,x,x,
8518,65,San Rafael,MIN,,0.02,36,20,,10,10,,0,,,6000,,,,,,,,,,,,,,
8519,65,San Rafael,MAR,,0.32,36,0,,0,0,,15,,,6000,,,,,x,,x,x,,x,,,x,x
8520,65,San Rafael,AR,,0.3,36,20,,10,10,,0,,,6000,,,,,,,x,x,,,,,,
8521,65,San Rafael,LI/O,,0.38,36,20,,10,10,,0,,,6000,,,,,,,x,x,x,x,,,,
8522,65,San Rafael,I,,0.38,36,0,,0,0,,0,,,6000,,,,x,,,x,x,,,,,,
8523,65,San Rafael,OS,,0,,,,,,,0,,,,,,,,,,,,,,,,,
8524,65,San Rafael,C,,0,,,,,,,0,,,,,,,,,,,,,,,,,
8525,65,San Rafael,P,,0,,,,,,,0,,,,,,,,,,,,,,,,,
8526,65,San Rafael,P/QP,,1,36,0,,0,0,,32,,,,x,x,x,x,,x,,,,,,,,
8527,65,San Rafael,median,,0,,,,,,,0,,,,,,,,,,,,,,,,,
8528,65,San Rafael,ROW,,0,,,,,,,0,,,,,,,,,,,,,,,,,
8529,65,San Rafael,W,,0,,,,,,,0,,,,,,,,,,,,,,,,,
8601,66,Sausalito,Very Low Density Residential,,0.35,,,,,,,2.2,30,,,x,,,,,,,,,,,,,
8602,66,Sausalito,Low Density Residential,,0.4,,,,,,,5.4,30,,8000,x,,,,,,,,,,,,,
8603,66,Sausalito,Medium Low Density Residential,,0.45,,,,,,,7.3,35,,6000,x,,,,,,,,,,,,,
8604,66,Sausalito,Medium Density Residential,,0.4,,,,,,,8.7,35,,,,x,,,,,,,,,,,,
