x,y,apn
-121.825329799,37.8010817322,Unincorporated Contra Costa-31764
-121.789012604,38.0118284514,Antioch-317695
-121.622622312,38.0138353647,Unincorporated Contra Costa-318599
-122.105834655,38.009004387,Martinez-322271
-121.940491834,38.0170671244,Unincorporated Contra Costa-331315
-122.424433804,37.6692828696,South San Francisco-12340010-1
-122.490025838,37.6435598894,Pacifica-9245030
-122.419524185,37.6224880227,San Bruno-20084120
-122.42042761,37.6222853649,San Bruno-20084130
-122.408265377,37.621446686,San Bruno-20376010
-122.406032062,37.6083661794,Millbrae-21265010
-122.405950406,37.609353452,San Bruno-21150010-2
-122.469585025,37.5883689361,Pacifica-23613140
-122.342716844,37.5913858826,Burlingame-26363510
-122.390900094,37.578905999,Burlingame-27030030
-122.344878429,37.5760223917,Burlingame-29222110
-122.357569923,37.5621072532,Hillsborough-31025020
-122.317651398,37.5691975363,San Mateo-33154320
-122.476222507,37.5781349389,Unincorporated San Mateo-36350150-1
-122.308909029,37.5595510972,San Mateo-35076010
-121.828261098,37.8138246092,Unincorporated Contra Costa-37868
-122.512874899,37.520388866,Unincorporated San Mateo-37221150
-122.272646986,37.518097822,Belmont-45243050
-122.295377338,37.503778098,Belmont-45491170
-122.446451586,37.4754069268,Half Moon Bay-48222180
-122.274652451,37.5047505675,San Carlos-49293010
-122.278234109,37.4794954323,San Carlos-50543050
-122.444713184,37.4688519946,Half Moon Bay-56041030
-122.204197106,37.5100546281,Redwood City-54300640
-122.291074304,37.7826335278,Alameda-074 090502300-1
-122.227734739,37.7449503182,Alameda-074 104000202
-122.241513008,37.7419560987,Alameda-074 104201100
-122.23466411,37.7321448727,Alameda-074 107809200
-121.921057434,37.3400895549,San Jose-26112097
-121.895261805,37.6471743037,Pleasanton-946 459106300
-121.958065318,38.3393466888,Vacaville-135181330
-121.946157239,38.3483864678,Vacaville-135402040-2
-121.949896411,38.3454438724,Vacaville-135531190
-121.965669803,38.3228695518,Vacaville-136100250
-121.911792879,38.3472206029,Unincorporated Solano-142080030
-122.074496657,38.2483289453,Unincorporated Solano-150240050-1
-122.063944928,38.2815667562,Fairfield-151610090-1
-122.061605473,38.282463518,Fairfield-151610090-1
-122.065094611,38.2916648433,Fairfield-151690010-2
-122.068781874,38.2924371167,Fairfield-151701010
-122.088260232,38.2910569732,Fairfield-151951020
-122.071863785,38.2686592521,Fairfield-152031030
-122.083391028,38.2913425495,Fairfield-151930010
-122.081158199,38.2904196122,Fairfield-151900190
-122.072413719,38.2649867804,Fairfield-152233110
-122.08748408,38.2840161121,Fairfield-151980010-2
-122.050212645,38.2827848294,Fairfield-156381360
-122.051711263,38.2858065165,Fairfield-156410150
-122.050218142,38.2829498712,Fairfield-156392010
-122.052765129,38.2818855584,Fairfield-156382190
-122.054524394,38.2835286335,Fairfield-156422030
-122.054201145,38.2832605627,Fairfield-156422010
-122.054243549,38.2858463444,Fairfield-156403250
-122.053927111,38.2859084414,Fairfield-156403250
-122.051930325,38.2894258672,Fairfield-156444040
-122.058911591,38.2899856868,Fairfield-156360100
-122.058154459,38.2915614506,Fairfield-156360090-3
-122.032001044,38.2985294072,Fairfield-167413130
-122.028647963,38.2976167917,Fairfield-167422070
-122.032805693,38.2976298368,Fairfield-167432020
-122.029950983,38.2972603614,Fairfield-167435090
-122.013513032,38.2874361407,Fairfield-167564010
-122.012583159,38.2881756672,Fairfield-167591010
-122.012178899,38.288831436,Fairfield-167592020
-122.011064065,38.2887194488,Fairfield-167593140
-122.017800736,38.3043075548,Fairfield-167864030
-122.014851392,38.2813412141,Fairfield-168130170
-122.017102052,38.2750808824,Fairfield-168302090
-122.001164066,38.2798073596,Fairfield-170301230
-121.994201344,38.2815033132,Fairfield-170221080
-122.017727652,38.2457918841,Suisun City-173390130
-121.994118687,38.2369822258,Suisun City-173621500
-121.994894266,38.2369198937,Suisun City-173621530
-121.953459193,38.2804954639,Fairfield-174010030-2
-121.952336598,38.273248607,Fairfield-174070130
-121.965808193,38.2371067853,Unincorporated Solano-174190160-1
-121.692333081,38.1906590121,Rio Vista-177090010
-121.693865703,38.1660582116,Rio Vista-178080010
-122.16952253,38.1937387091,Unincorporated Solano-180020080
-122.139069444,38.1895785705,Fairfield-180302120
-122.19452545,38.159755398,Vallejo-182292070
-122.144845919,38.1890413435,Fairfield-180271370
-122.138347739,38.1815748388,Fairfield-180353010
-122.137414271,38.1773721592,Fairfield-181293420
-122.137659374,38.1708922429,Fairfield-181470010
-122.13176531,38.1665558447,Fairfield-181503030
-122.129524539,38.1678964523,Fairfield-181541090
-122.129112759,38.1673342403,Fairfield-181541150
-122.128298485,38.1679016759,Fairfield-181551220
-122.19606038,38.1612277738,Vallejo-182060570
-122.169965522,38.14173138,Vallejo-182422260
-122.170016686,38.1384451085,Vallejo-182431040
-122.169456147,38.1388498431,Vallejo-182431080
-121.932863339,37.2443046962,San Jose-42134021
-121.853732904,37.2482437787,San Jose-69424020
-121.85506479,37.2475754191,San Jose-69420016
-121.851548503,37.2500176798,San Jose-69423020
-121.842088024,37.2880467814,San Jose-49720048
-121.916462749,37.4499592632,Milpitas--386191
-121.854293717,37.2484506175,San Jose-69421052
-121.8557852,37.3195942894,San Jose--388448
-121.91302084,37.3211322384,San Jose--386215
-121.988309499,37.2589619224,Los Gatos--387396
-121.85415772,37.2487856854,San Jose-69421044
-122.048313606,37.9152351626,Walnut Creek-109191
-121.710098719,37.9193196995,Brentwood-106731
-122.315117003,37.9093984498,Richmond-102673
-122.153036685,37.9108979666,Lafayette-103761
-122.195104063,37.9119412809,Orinda-104047
-122.180254454,37.8063078108,Oakland-029 115500800
-122.178668337,37.3353469235,Palo Alto-35105039
-122.107909501,37.337706899,Unincorporated Santa Clara-35108029-1
-121.983598742,37.3132039726,San Jose-38108031
-121.707013643,37.9198516514,Brentwood-108208
-121.919565708,37.774220506,San Ramon-19097
-121.928959221,37.7298289342,San Ramon-1855
-122.089495463,37.9528608532,Pleasant Hill-186977
-122.084213307,37.9159749678,Walnut Creek-111860-1
-121.707245536,37.9265189071,Brentwood-122018
-121.737024645,37.9270614188,Brentwood-124441
-121.714356826,37.9277543285,Brentwood-122819
-122.028635155,37.9248004596,Walnut Creek-126448
-122.34461737,37.9518620685,Richmond-196575-1
-122.249155718,37.7366711081,Alameda-074 134218003
-122.360242408,37.935439895,Richmond-155231
-121.895779907,37.9355701812,Unincorporated Contra Costa-148808-2
-122.32290592,37.9379831177,Richmond-158701
-122.368974334,37.9407552348,Richmond-166774
-121.712435891,37.9496451333,Brentwood-169409
-121.973768499,37.9508378483,Concord-178979
-122.363157562,37.9545262259,Richmond-183070
-121.615669479,37.9059193475,Unincorporated Contra Costa-85729
-121.622537356,37.9052579361,Unincorporated Contra Costa-85781
-122.093742966,37.9061783953,Lafayette-93238
-121.592444147,37.9134460587,Unincorporated Contra Costa-94587
-121.596730304,37.9145092668,Unincorporated Contra Costa-96911
-121.907008217,37.8915553006,Unincorporated Contra Costa-80675-1
-121.819145708,37.2890673699,San Jose-49462002
-122.128113483,37.8521986166,Moraga-54314
-121.847858309,37.3043201914,San Jose-49761012
-121.848094514,37.3037763126,San Jose-49739019
-121.848771818,37.3038556322,San Jose-49761019
-122.040127602,37.8590050808,Unincorporated Contra Costa-57150
-122.035368309,37.2525390906,Saratoga-51712036
-122.029575471,37.2475387932,Saratoga-51718026
-121.909631572,37.2967810931,San Jose-42968019
-121.724962625,37.9734558223,Oakley-226779
-121.614111137,37.8942257856,Unincorporated Contra Costa-74301
-122.120303724,37.8949076039,Lafayette-81923
-121.635446512,37.9894758051,Oakley-261380
-122.316880369,37.9556662584,Richmond-201817
-121.807381358,37.9645028635,Antioch-206601
-122.050627947,37.9638140581,Concord-220664
-122.380054309,37.9617332324,Richmond-224288
-121.795698635,37.9724803311,Antioch-226567
-121.778571141,37.9813020952,Antioch-246657
-122.045668072,37.9756858729,Concord-246601
-121.891116831,37.99778888,Pittsburg-287888
-122.035927491,37.9954848063,Concord-289048
-122.021830144,37.9950630638,Concord-290486-2
-122.331219111,37.9924798197,Unincorporated Contra Costa-290849
-121.720132852,38.0022165013,Oakley-293936
-121.832794924,38.0011347211,Antioch-296342
-122.297619703,37.9952624439,Pinole-295260
-121.922225356,37.7965873712,Danville-29544
-122.084411688,37.5891697269,Union City-482 004503300
-121.941950777,37.2792416867,Campbell-41229008
-121.630409533,38.0118309142,Unincorporated Contra Costa-314292
-121.6231085,38.0274920122,Unincorporated Contra Costa-338980
-122.093040457,37.6597552698,Hayward-431 006400301
-121.88090264,37.3010978224,San Jose-45521068-1
-121.621148623,38.0220905635,Unincorporated Contra Costa-333680
-121.660081732,38.0247097877,Unincorporated Contra Costa-336813
-121.874282529,37.3443479537,San Jose-46713001
-121.872762821,37.3432013882,San Jose-46730054
-121.870406916,37.3408793649,San Jose-46738101
-121.867499219,37.3337927235,San Jose-47231041
-122.516506595,38.0766105379,Unincorporated Marin-15756026
-122.240046764,37.7867971133,Oakland-020 014800200
-122.56120828,38.0427997664,Unincorporated Marin-16429088-1
-122.747100339,38.4604202188,Santa Rosa-015-533-077
-122.589913809,38.4253357485,Santa Rosa-016-180-059
-122.599215795,38.2422071193,Petaluma-017-040-029
-122.660440285,38.2160605143,Unincorporated Sonoma-020-080-012
-122.713721043,38.219550537,Unincorporated Sonoma-020-010-001-1
-122.783750082,38.2590254333,Unincorporated Sonoma-022-150-005
-122.732909242,38.2456364508,Unincorporated Sonoma-022-220-015
-122.577282616,38.4782195944,Unincorporated Sonoma-030-020-006-2
-121.751407885,37.7123110625,Livermore-099 132806300
-122.764366919,38.479674518,Santa Rosa-034-030-087
-122.199953502,37.7815384828,Oakland-036 243804001
-122.749369993,38.4330695184,Santa Rosa-035-031-071
-122.747466488,38.4647622695,Santa Rosa-036-021-019
-122.707838802,38.4204982682,Santa Rosa-044-021-065
-122.715879668,38.3386995226,Cotati-046-111-017-1
-122.674266642,38.3019162705,Unincorporated Sonoma-047-650-013
-122.552064907,38.436387432,Unincorporated Sonoma-051-050-003
-122.566536535,38.4597661089,Unincorporated Sonoma-051-240-001-1
-122.576191971,38.4164109645,Unincorporated Sonoma-050-091-005-1
-122.560108033,38.4216738928,Unincorporated Sonoma-050-150-038
-122.525241842,38.4394355529,Unincorporated Sonoma-051-200-002-1
-122.591570787,38.3891155537,Unincorporated Sonoma-055-250-020-1
-121.707584299,37.5422410882,Unincorporated Alameda-099A271000400-3
-122.827347727,38.4240873225,Unincorporated Sonoma-060-330-030-2
-122.829497335,38.5521831331,Windsor-066-450-036
-122.858467563,38.5206274598,Unincorporated Sonoma-066-230-083
-122.519819239,38.1495786283,Unincorporated Sonoma-068-120-012
-122.482487131,38.1267613485,Unincorporated Sonoma-068-140-015
-122.229865447,37.7909155758,Oakland-022 032603700
-123.053127769,38.5534321464,Unincorporated Sonoma-069-010-004-1
-121.792138528,37.635561767,Livermore-099 134302700
-122.912478572,38.3719293295,Unincorporated Sonoma-073-110-005
-121.800662111,37.631123052,Livermore-099 134303402-2
-121.788417615,37.6557401471,Livermore-099 135900600
-121.764058149,37.6707584349,Livermore-099 137900100
-121.589289159,37.6387950119,Unincorporated Alameda-099A217000211-1
-121.714222434,37.5153629044,Unincorporated Alameda-099A290000500-2
-121.674654058,37.5733623519,Unincorporated Alameda-099A272000600
-121.721889748,37.7243132787,Livermore-099B530200400
-121.736917885,37.68849137,Livermore-099A290601300
-121.737668942,37.682888196,Livermore-099A291301500
-121.727180758,37.7723527326,Unincorporated Alameda-099B499000104
-121.726352561,37.6715045496,Unincorporated Alameda-099A293201000
-121.730030945,37.7250784722,Livermore-099B521006700
-121.712546677,37.7166770994,Livermore-099B540101303
-121.710803264,37.720941987,Livermore-099B540404300
-121.616076792,37.7841658911,Unincorporated Alameda-099B702000500-2
-121.559482175,37.8149772438,Unincorporated Alameda-099B715000901
-121.713203793,37.7244883265,Livermore-099B540507100
-121.61747915,37.7997256213,Unincorporated Alameda-099B701000500-1
-121.73251102,37.7158839942,Livermore-099B811206401
-122.136871231,37.6762819767,Unincorporated Alameda-411 003004700
-122.109152506,37.6884362408,Unincorporated Alameda-414 000600100
-122.092509582,37.6857642859,Hayward-415 017001200
-121.917779291,37.5136372846,Fremont-519 170600200
-122.054187022,37.6886629629,Unincorporated Alameda-417 011006300
-122.035703268,37.6816602235,Unincorporated Alameda-417 029800100
-122.04922719,37.6658857885,Unincorporated Alameda-425 016001301-2
-122.047791005,37.6698930163,Unincorporated Alameda-425 012001600
-122.05201356,37.6615469421,Hayward-425 041000101-3
-122.065239255,37.677575421,Hayward-426 008000900
-122.082602155,37.6720010651,Hayward-428 006601302
-122.098675094,37.6589150469,Hayward-431 006800200
-122.102397521,37.6651864237,Hayward-431 009206801
-122.096893475,37.6613660059,Hayward-431 008400400
-122.152464465,37.656350897,Hayward-438 001000516
-122.107487924,37.6368963451,Hayward-441 003507000
-122.093927081,37.6564306861,Hayward-443 001500400
-122.08387808,37.6563405652,Hayward-444 001501402
-122.062924008,37.643060654,Hayward-452 005600902
-122.062782233,37.6554026437,Hayward-445 025005901
-122.059817768,37.6373488896,Hayward-452 007612200
-122.080009758,37.6418487771,Hayward-453 002500102
-122.094475009,37.6424524907,Hayward-455 000402500
-122.09486022,37.6364299381,Hayward-455 002409700
-122.096201223,37.6058325153,Hayward-461 010306600
-122.097161311,37.6118203612,Hayward-461 003600200
-122.09001275,37.6135329046,Hayward-456 009804700
-122.0917664,37.6132214394,Hayward-456 009810200
-122.088219802,37.611725992,Hayward-456 010101200-1
-122.094920573,37.6113807155,Hayward-461 010300300
-122.095439062,37.6123969038,Hayward-461 010300300
-122.093866167,37.6099559144,Hayward-461 010300300
-122.092342193,37.6085254333,Hayward-461 010300300
-122.090570722,37.6074566054,Hayward-461 010300300
-122.091829659,37.6101998994,Hayward-461 010300300
-122.090422192,37.6081033313,Hayward-461 010300300
-122.093090469,37.6112792727,Hayward-461 010113700
-122.096315307,37.6111395798,Hayward-461 010300300
-122.089367234,37.6074241758,Hayward-461 010201700
-122.094391653,37.6111257749,Hayward-461 003704700
-122.09418868,37.6082603273,Hayward-461 010300300
-122.092851886,37.6079922916,Hayward-461 010300300
-122.091250609,37.6073581852,Hayward-461 010300300
-122.09080676,37.6072004007,Hayward-461 010300300
-122.095139104,37.6073805475,Hayward-461 010300300
-122.095564372,37.6065038684,Hayward-461 010300300
-122.090156509,37.6091657855,Hayward-461 010300300
-122.090695726,37.6088228669,Hayward-461 010300300
-122.096660054,37.6091770713,Hayward-461 003600100
-122.095659149,37.6069314197,Hayward-461 010300300
-122.074891438,37.624027289,Hayward-464 003501900
-122.071893313,37.6255129565,Hayward-464 004004200
-122.073703267,37.6269635385,Hayward-464 004501400
-122.072025031,37.6288993849,Hayward-464 005004400
-122.040437098,37.5922709346,Union City-475 014714300
-122.08188821,37.5848619114,Union City-482 004603800
-122.047280259,37.5939682182,Union City-475 015301001
-122.054266832,37.5944585881,Union City-475 015605600
-122.053367532,37.5942729673,Union City-475 015723500
-122.081486734,37.5836538811,Union City-482 004600700
-122.084607409,37.5883950365,Union City-482 004404400
-122.0813337,37.5854882021,Union City-482 004602900
-122.082373432,37.5892485191,Union City-482 004105600
-121.982378488,37.392651224,Santa Clara-10416115-1
-122.081245067,37.5808630818,Union City-482 005501600
-122.08142236,37.5878105826,Union City-482 004100200
-122.091513071,37.5941366595,Union City-482 002200605
-122.084022896,37.5864431007,Union City-482 004403500
-122.08173735,37.5859464121,Union City-482 004402300
-122.083957059,37.5914426698,Union City-482 004102000
-122.081401031,37.5913385312,Union City-482 004108000
-122.086316489,37.5933970422,Union City-482 004307900
-122.086265117,37.5926157127,Union City-482 004311300
-122.021799551,37.5979658052,Union City-486 002708904
-122.029316651,37.6002922668,Union City-486 003901400
-122.027489146,37.5994738498,Union City-486 003901700
-122.007913288,37.5579553864,Fremont-501 053606304
-122.010497107,37.5450719439,Fremont-501 060714900
-121.98321321,37.5376966422,Fremont-501 096400204
-122.280327694,37.7783561756,Alameda-074 135207600
-121.985765319,37.540114024,Fremont-501 097100102
-121.984513932,37.5564848741,Fremont-501 158102502
