zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
900,18,900,4,0.0,71.0,196.0,167.0,2068,12.0,1622.0,847.0,650.0,196.0,68.0,0.13,1761.0,82,373.0,1522.0,70.5965387777,128.211256897,77.0,171.0,269.0,5619,5701,2093,498.0,1460.0,2031.0,1182.0,530.0
901,18,901,4,0.0,97.0,28.0,3.0,180,8.0,44.0,796.0,496.0,267.0,119.0,0.121,1678.0,1,696.0,1093.0,0.673449356998,166.735963101,27.0,174.0,222.0,4169,4170,1679,329.0,855.0,1527.0,1130.0,329.0
902,18,902,4,1.0,16.0,45.0,46.0,261,1.0,152.0,240.0,217.0,198.0,78.0,0.124,733.0,688,132.0,638.0,140.961469609,81.8173688171,153.0,143.0,296.0,1787,2475,1086,134.0,520.0,976.0,639.0,206.0
903,18,903,4,0.0,52.0,381.0,11.0,556,9.0,103.0,648.0,465.0,406.0,221.0,0.156,1740.0,11,189.0,1629.0,5.64694640123,156.79012331,16.0,212.0,228.0,4177,4188,2035,239.0,778.0,1393.0,1337.0,441.0
904,18,904,4,0.0,31.0,622.0,22.0,763,18.0,70.0,994.0,586.0,365.0,135.0,0.115,2080.0,52,795.0,1451.0,20.7122202531,156.832489923,31.0,221.0,260.0,6169,6221,2398,473.0,1519.0,2319.0,1430.0,480.0
905,18,905,4,0.0,66.0,245.0,15.0,393,11.0,56.0,1015.0,700.0,420.0,167.0,0.114,2302.0,5,922.0,1553.0,15.0783324547,171.432641623,30.0,223.0,255.0,7916,7921,2972,691.0,1944.0,3013.0,1647.0,626.0
906,18,906,4,2.0,66.0,505.0,131.0,946,16.0,226.0,976.0,724.0,236.0,124.0,0.132,2060.0,151,919.0,1298.0,18.8642238628,123.339395385,19.0,171.0,212.0,5913,6064,2545,493.0,1327.0,2330.0,1350.0,564.0
907,18,907,4,0.0,69.0,224.0,8.0,366,0.0,65.0,271.0,323.0,274.0,246.0,0.168,1114.0,39,156.0,1037.0,7.96876370139,145.138473626,50.0,200.0,302.0,2698,2737,1610,162.0,426.0,981.0,846.0,322.0
908,18,908,4,0.0,119.0,110.0,43.0,355,12.0,71.0,376.0,525.0,300.0,296.0,0.177,1497.0,8,483.0,1035.0,9.54682726515,147.528004107,27.0,186.0,217.0,3748,3756,1966,242.0,636.0,1254.0,1154.0,470.0
909,18,909,4,0.0,71.0,212.0,10.0,404,16.0,95.0,446.0,385.0,287.0,265.0,0.182,1383.0,7,262.0,1183.0,8.17091316832,148.891046077,26.0,207.0,235.0,3468,3475,1831,220.0,564.0,1228.0,1007.0,456.0
910,18,910,4,3.0,120.0,724.0,16.0,1045,15.0,167.0,523.0,575.0,668.0,462.0,0.188,2228.0,40,429.0,1864.0,51.0952879104,280.277643123,60.0,357.0,417.0,5050,5090,2999,286.0,780.0,1768.0,1570.0,686.0
911,18,911,4,0.0,184.0,296.0,126.0,792,11.0,175.0,140.0,211.0,253.0,394.0,0.248,998.0,351,106.0,951.0,87.0656336905,251.1617421,90.0,358.0,463.0,2333,2684,1371,114.0,327.0,848.0,893.0,502.0
912,18,912,4,5.0,248.0,285.0,99.0,792,35.0,120.0,205.0,274.0,418.0,899.0,0.194,1796.0,0,3.0,1872.0,372.223517304,415.796925478,27.0000000004,638.0,1215.0,4360,4360,2614,232.0,561.0,1271.0,1720.0,576.0
913,18,913,4,12.0,839.0,550.0,304.0,2246,70.0,471.0,347.0,435.0,590.0,1068.0,0.184,2440.0,5,56.0,2479.0,31.1170536712,485.834964128,50.0,697.0,764.0,5793,5798,3532,332.0,611.0,1897.0,2239.0,719.0
914,18,914,4,0.0,154.0,57.0,17.0,337,23.0,86.0,286.0,469.0,505.0,1031.0,0.155,2291.0,0,24.0,2346.0,49.8108432837,572.944951466,11.0,717.0,1007.0,5362,5362,3169,338.0,557.0,2038.0,1888.0,541.0
915,18,915,4,4.0,205.0,201.0,0.0,536,30.0,96.0,237.0,250.0,257.0,606.0,0.208,1350.0,3,173.0,1172.0,15.5501409903,217.848790616,28.0,331.0,455.0,3259,3262,1699,195.0,398.0,999.0,1189.0,481.0
916,18,916,4,0.0,269.0,792.0,343.0,1461,4.0,53.0,207.0,269.0,314.0,573.0,0.221,1363.0,159,174.0,1192.0,260.731887774,194.972126121,59.0000000005,237.0,668.0,3328,3487,1683,248.0,437.0,1095.0,1139.0,568.0
917,18,917,4,5.0,181.0,190.0,17.0,666,30.0,243.0,293.0,293.0,330.0,781.0,0.165,1697.0,0,66.0,1686.0,9.83823428614,219.969191208,15.0,284.0,334.0,4781,4781,2593,249.0,1210.0,998.0,1806.0,518.0
918,18,918,4,3.0,265.0,562.0,10.0,1122,8.0,274.0,74.0,66.0,255.0,1715.0,0.226,2110.0,2,4.0,2185.0,40.2487835716,518.283843432,32.0,649.0,729.0,5925,5927,3012,293.0,1338.0,990.0,2350.0,956.0
919,18,919,4,0.0,77.0,22.0,0.0,147,6.0,42.0,96.0,100.0,131.0,360.0,0.254,687.0,1,29.0,680.0,8.44681467312,188.474060174,1.0,258.0,262.0,1681,1682,922,80.0,217.0,407.0,663.0,315.0
920,18,920,4,0.0,57.0,193.0,9.0,330,11.0,60.0,120.0,101.0,172.0,429.0,0.196,822.0,1,12.0,811.0,21.960577048,169.36174177,8.0,207.0,304.0,1989,1990,1122,114.0,269.0,569.0,770.0,268.0
921,18,921,4,1.0,224.0,99.0,66.0,500,15.0,95.0,450.0,312.0,294.0,172.0,0.162,1228.0,2,582.0,674.0,7.45217721526,98.391029326,15.0,117.0,153.0,2719,2721,1559,180.0,352.0,1085.0,796.0,308.0
922,18,922,4,0.0,264.0,464.0,45.0,894,10.0,111.0,600.0,512.0,371.0,442.0,0.218,1925.0,1,744.0,1280.0,11.7156026641,136.428894608,17.0,207.0,259.0,4233,4234,2485,230.0,466.0,1556.0,1294.0,688.0
923,18,923,4,2.0,142.0,121.0,68.0,496,13.0,150.0,1211.0,881.0,403.0,123.0,0.111,2618.0,42,1250.0,1445.0,15.7737297122,164.188855243,22.0,237.0,288.0,7231,7273,3117,567.0,1709.0,2739.0,1722.0,536.0
924,18,924,4,0.0,29.0,606.0,63.0,1340,8.0,634.0,928.0,610.0,248.0,107.0,0.108,1893.0,74,942.0,1069.0,16.2564962387,119.655829479,41.0,137.0,183.0,6002,6076,2394,560.0,1424.0,2370.0,1280.0,442.0
925,18,925,4,0.0,82.0,790.0,120.0,1258,27.0,239.0,993.0,625.0,163.0,112.0,0.122,1893.0,135,974.0,1025.0,29.0482572759,94.4904159714,82.0,82.0,173.0,6787,6922,2591,680.0,1545.0,2878.0,1201.0,618.0
926,18,926,4,0.0,464.0,968.0,539.0,3385,523.0,891.0,714.0,500.0,211.0,69.0,0.097,1494.0,44,602.0,817.0,182.139827171,50.8875827525,347.0,116.0,465.0,4449,4493,1761,404.0,986.0,1945.0,863.0,295.0
927,18,927,4,0.0,25.0,679.0,32.0,777,8.0,33.0,640.0,473.0,123.0,82.0,0.094,1318.0,232,1000.0,405.0,14.2126637062,52.0162083246,41.0,51.0,97.0,4587,4819,1681,526.0,1140.0,2100.0,732.0,321.0
928,18,928,4,0.0,60.0,303.0,15.0,449,15.0,56.0,723.0,439.0,119.0,78.0,0.084,1359.0,47,889.0,635.0,8.70998237384,59.0784466053,26.0,72.0,99.0,4829,4876,1565,512.0,1338.0,2014.0,730.0,282.0
929,18,929,4,0.0,18.0,292.0,2.0,336,0.0,24.0,644.0,406.0,157.0,32.0,0.136,1239.0,46,595.0,723.0,6.63160050242,78.9133567599,2.0,116.0,118.0,4176,4222,1405,339.0,1116.0,1523.0,825.0,419.0
930,18,930,4,0.0,6.0,276.0,4.0,309,4.0,19.0,212.0,210.0,189.0,111.0,0.287,722.0,314,240.0,550.0,16.2134548551,58.2563121823,15.0,82.0,138.0,1869,2183,701,132.0,378.0,640.0,526.0,507.0
931,18,931,4,0.0,19.0,421.0,4.0,481,1.0,36.0,627.0,458.0,163.0,46.0,0.126,1294.0,15,931.0,487.0,16.9943771465,71.7015763431,25.0,107.0,134.0,3292,3307,1515,252.0,636.0,1320.0,815.0,284.0
932,18,932,4,0.0,13.0,10.0,10.0,65,0.0,32.0,658.0,360.0,162.0,100.0,0.119,1280.0,0,602.0,793.0,1.27835661194,88.6684012256,1.0,127.0,128.0,4138,4138,1728,319.0,1112.0,1506.0,853.0,348.0
933,18,933,4,0.0,49.0,292.0,51.0,530,16.0,122.0,1094.0,622.0,207.0,81.0,0.11,2004.0,35,1185.0,979.0,16.6980688121,106.490905303,91.0,111.0,229.0,7111,7146,2550,623.0,1903.0,2714.0,1355.0,551.0
934,18,934,4,0.0,82.0,497.0,69.0,791,20.0,123.0,1578.0,825.0,228.0,97.0,0.114,2728.0,126,2575.0,393.0,12.9468926077,82.9478550663,30.0,132.0,169.0,7128,7254,3409,588.0,1486.0,3184.0,1411.0,585.0
935,18,935,4,0.0,18.0,8.0,10.0,79,15.0,28.0,702.0,519.0,237.0,63.0,0.13,1521.0,15,1195.0,436.0,0.983611375355,66.8286671303,1.0,99.0,104.0,3731,3746,1852,247.0,698.0,1630.0,829.0,342.0
936,18,936,4,0.0,41.0,140.0,16.0,255,12.0,46.0,630.0,435.0,194.0,132.0,0.114,1391.0,0,1056.0,446.0,4.07284756456,67.0675792669,5.0,98.0,105.0,3237,3237,1694,196.0,617.0,1432.0,743.0,249.0
937,18,937,4,0.0,111.0,60.0,154.0,407,10.0,72.0,377.0,348.0,346.0,399.0,0.202,1470.0,2,662.0,917.0,6.78947631224,126.54947068,7.0,177.0,207.0,3172,3174,1865,185.0,313.0,1252.0,954.0,470.0
938,18,938,4,3.0,184.0,122.0,26.0,446,21.0,90.0,264.0,243.0,310.0,764.0,0.203,1581.0,0,27.0,1600.0,3.40033310842,236.471748114,6.0,286.0,301.0,4218,4218,2265,272.0,660.0,1085.0,1605.0,596.0
939,18,939,4,0.0,406.0,261.0,175.0,1193,74.0,277.0,516.0,658.0,345.0,354.0,0.147,1873.0,16,1284.0,625.0,8.5554836403,101.438084382,48.0,118.0,168.0,3486,3502,2381,142.0,272.0,1667.0,1077.0,344.0
940,18,940,4,0.0,129.0,321.0,113.0,1060,100.0,397.0,703.0,839.0,409.0,163.0,0.139,2114.0,35,1665.0,342.0,8.40402763434,64.0056913029,20.0,97.0,124.0,3608,3643,2483,137.0,297.0,1816.0,1058.0,335.0
941,18,941,4,0.0,54.0,77.0,1.0,204,12.0,60.0,994.0,965.0,401.0,201.0,0.13,2561.0,163,2324.0,258.0,1.8896911787,50.7499517899,2.0,93.0,95.0,4368,4531,3050,192.0,318.0,2374.0,1259.0,388.0
942,18,942,4,0.0,333.0,843.0,35.0,1459,18.0,230.0,1118.0,1002.0,526.0,198.0,0.192,2844.0,53,2703.0,39.0,12.8481366504,37.5386498131,38.0,35.0,91.0,4373,4426,2791,118.0,201.0,2384.0,1085.0,638.0
943,18,943,4,0.0,150.0,365.0,131.0,794,10.0,138.0,828.0,836.0,451.0,307.0,0.162,2422.0,12,1851.0,687.0,15.6568963176,114.130362233,6.00000000005,205.0,236.0,4648,4660,3197,180.0,494.0,2137.0,1317.0,532.0
944,18,944,4,0.0,139.0,400.0,119.0,741,1.0,82.0,1417.0,894.0,432.0,216.0,0.175,2959.0,0,3009.0,94.0,13.7125875291,54.3677300628,5.00000000002,58.0,102.0,5287,5287,3410,232.0,492.0,2592.0,1288.0,683.0
945,18,945,4,0.0,721.0,471.0,33.0,5914,37.0,4652.0,1531.0,901.0,265.0,84.0,0.269,2781.0,31,2669.0,66.0,215.560047457,15.4979244017,55.0000000001,45.0,307.0,4234,4265,2257,133.0,245.0,2007.0,958.0,922.0
946,18,946,4,0.0,500.0,1256.0,364.0,3589,657.0,812.0,1217.0,602.0,188.0,82.0,0.241,2089.0,47,751.0,383.0,154.93812948,24.6697115768,133.0,57.0,210.0,4091,4138,2475,265.0,483.0,1381.0,1249.0,760.0
947,18,947,4,0.0,556.0,3822.0,274.0,6694,712.0,1330.0,819.0,450.0,137.0,140.0,0.152,1546.0,5,1287.0,306.0,311.14604098,31.9136837105,391.0,18.0,436.0,3519,3524,1997,219.0,612.0,1518.0,785.0,390.0
948,18,948,4,0.0,408.0,256.0,161.0,3173,205.0,2143.0,630.0,510.0,312.0,164.0,0.145,1616.0,104,920.0,805.0,138.106607544,103.771049778,182.0,200.0,391.0,4072,4176,2077,238.0,724.0,1686.0,1107.0,421.0
949,18,949,4,1.0,152.0,485.0,117.0,1166,185.0,226.0,342.0,302.0,248.0,506.0,0.264,1398.0,136,183.0,1286.0,29.9886707645,140.841235099,46.0,232.0,284.0,3541,3677,1713,206.0,525.0,1025.0,1175.0,746.0
950,18,950,4,0.0,417.0,478.0,85.0,1333,26.0,327.0,609.0,531.0,449.0,358.0,0.193,1947.0,0,845.0,1196.0,15.7403050755,148.040713225,29.0,206.0,246.0,4661,4661,2256,263.0,724.0,1616.0,1405.0,653.0
951,18,951,4,0.0,141.0,289.0,36.0,564,10.0,88.0,671.0,898.0,628.0,434.0,0.233,2631.0,0,941.0,1826.0,18.6484493896,189.147861531,21.0,222.0,268.0,6321,6321,3246,293.0,922.0,2038.0,1955.0,1113.0
952,18,952,4,0.0,1266.0,333.0,53.0,4283,1619.0,1012.0,467.0,639.0,711.0,606.0,0.235,2423.0,0,1604.0,914.0,199.625840539,190.254086434,187.0,237.0,977.0,6513,6513,3083,389.0,1045.0,2016.0,1897.0,1166.0
953,18,953,4,1.0,302.0,481.0,95.0,1152,145.0,128.0,349.0,385.0,650.0,1259.0,0.159,2643.0,13,505.0,2127.0,31.0193629561,259.311787271,18.0,506.0,587.0,7041,7054,3970,453.0,1383.0,1868.0,2624.0,726.0
954,18,954,4,0.0,151.0,1139.0,638.0,2304,173.0,203.0,614.0,699.0,333.0,246.0,0.234,1892.0,320,1500.0,430.0,62.3164158025,89.0739726499,82.0,99.0,198.0,4117,4437,2348,201.0,597.0,1661.0,1177.0,801.0
955,18,955,4,0.0,142.0,666.0,185.0,3683,22.0,2668.0,469.0,516.0,267.0,82.0,0.149,1334.0,0,1168.0,239.0,36.5933242532,54.4846193741,35.0,99.0,134.0,2950,2950,1678,141.0,479.0,1285.0,732.0,313.0
956,18,956,4,0.0,85.0,325.0,88.0,841,67.0,276.0,685.0,721.0,432.0,276.0,0.168,2114.0,79,1414.0,817.0,11.028730647,128.745811074,5.0,208.0,219.0,4557,4636,2512,255.0,656.0,1791.0,1388.0,546.0
957,18,957,4,0.0,90.0,253.0,5.0,407,7.0,52.0,481.0,395.0,320.0,260.0,0.222,1456.0,61,1032.0,443.0,10.312542285,84.8490139786,16.0,117.0,158.0,3189,3250,1728,167.0,414.0,1251.0,864.0,554.0
958,18,958,4,1.0,83.0,115.0,13.0,465,5.0,248.0,396.0,467.0,389.0,290.0,0.281,1542.0,131,674.0,725.0,5.32824560211,86.4218650755,19.0,87.0,195.0,3142,3273,1775,105.0,333.0,1135.0,978.0,722.0
959,18,959,4,0.0,167.0,191.0,59.0,513,8.0,88.0,683.0,646.0,409.0,277.0,0.177,2015.0,0,1028.0,1070.0,7.879518791,140.341991204,25.0,161.0,208.0,4711,4711,2511,264.0,734.0,1797.0,1311.0,605.0
960,18,960,4,0.0,1123.0,1624.0,202.0,4671,544.0,1178.0,755.0,522.0,434.0,365.0,0.21,2076.0,28,834.0,1193.0,209.74477069,105.470479055,293.0,170.0,617.0,4871,4899,2410,211.0,752.0,1696.0,1479.0,761.0
961,18,961,4,0.0,376.0,544.0,10.0,1173,169.0,74.0,354.0,414.0,173.0,57.0,0.005,998.0,0,505.0,751.0,249.772308874,46.5736180107,474.0,8.00000000001,482.0,2954,2954,1515,425.0,719.0,1714.0,94.0,2.0
962,18,962,4,0.0,38.0,194.0,34.0,392,13.0,113.0,761.0,605.0,296.0,79.0,0.104,1741.0,0,1454.0,424.0,9.03964136438,73.0756289795,49.0,92.0,145.0,4820,4820,2053,371.0,1279.0,1850.0,982.0,338.0
963,18,963,4,2.0,110.0,368.0,24.0,996,27.0,465.0,707.0,645.0,523.0,388.0,0.15,2263.0,9,717.0,870.0,94.9762231231,133.474707768,86.0,138.0,235.0,4897,4906,2732,205.0,648.0,2096.0,1454.0,503.0
964,18,964,4,0.0,265.0,93.0,6.0,2217,184.0,1669.0,15.0,53.0,104.0,84.0,0.041,256.0,615,120.0,174.0,9384.6647733,0.0,1315.0,45.0,1390.0,796,1411,1013,66.0,376.0,781.0,153.0,35.0
965,18,965,4,0.0,13.0,22.0,0.0,1177,323.0,819.0,78.0,76.0,79.0,14.0,0.104,247.0,0,96.0,180.0,1556.59920255,13.1339131267,874.000000003,17.0,1017.0,727,727,395,47.0,182.0,309.0,137.0,52.0
966,18,966,4,0.0,129.0,246.0,85.0,1216,362.0,394.0,10.0,5.0,18.0,2.0,0.129,35.0,17,0.0,14.0,161.171646605,0.515395598328,268.0,8.0,280.0,57,74,55,3.0,7.0,27.0,33.0,4.0
967,18,967,4,4.0,689.0,1207.0,81.0,4209,767.0,1461.0,19.0,25.0,99.0,171.0,0.069,314.0,47,0.0,309.0,95.9759773785,6.60232480816,99.0,4.0,104.0,541,588,313,10.0,0.0,374.0,187.0,17.0
968,18,968,4,1.0,1657.0,2673.0,480.0,7716,773.0,2132.0,1067.0,377.0,66.0,48.0,0.483,1558.0,92,1056.0,163.0,24.8328144307,9.1783448923,70.0,7.0,83.0,2811,2903,928,62.0,234.0,621.0,773.0,1213.0
969,18,969,4,0.0,3896.0,900.0,120.0,16271,2214.0,9141.0,472.0,154.0,52.0,35.0,0.129,713.0,151,281.0,83.0,28.4463385455,5.09039793807,49.0,14.0,85.0,1279,1430,457,22.0,72.0,781.0,437.0,118.0
970,18,970,4,0.0,2019.0,1004.0,167.0,11984,88.0,8706.0,1615.0,389.0,49.0,67.0,0.286,2120.0,312,1757.0,225.0,29.1510443461,12.3714857354,67.0,25.0,94.0,3188,3500,1119,116.0,234.0,1120.0,1262.0,768.0
971,18,971,4,0.0,6014.0,4610.0,312.0,16104,946.0,4222.0,601.0,251.0,60.0,12.0,0.284,924.0,81,909.0,50.0,44.4711976702,8.55749251463,88.0,5.0,96.0,1364,1445,657,34.0,62.0,645.0,376.0,328.0
972,18,972,4,0.0,808.0,456.0,360.0,2415,109.0,682.0,1822.0,1264.0,488.0,175.0,0.184,3749.0,51,3357.0,488.0,42.1551972307,76.5400970311,99.0,95.0,206.0,6391,6442,3933,283.0,594.0,3273.0,1390.0,902.0
973,18,973,4,1.0,311.0,3689.0,17.0,4223,16.0,189.0,613.0,587.0,312.0,187.0,0.156,1699.0,0,1451.0,177.0,15.8138604629,41.2757520286,30.0,50.0,91.0,2825,2825,1885,126.0,139.0,1445.0,808.0,307.0
974,18,974,4,0.0,366.0,1176.0,304.0,2387,134.0,407.0,1338.0,850.0,645.0,380.0,0.265,3213.0,133,2513.0,670.0,26.5195409259,104.650314926,45.0,151.0,198.0,5133,5266,3107,125.0,275.0,2430.0,1327.0,1109.0
975,18,975,4,0.0,96.0,531.0,119.0,878,33.0,99.0,444.0,343.0,294.0,145.0,0.141,1226.0,45,602.0,675.0,48.6185906242,61.8406682956,30.0,119.0,163.0,2399,2444,1436,107.0,261.0,1223.0,613.0,240.0
976,18,976,4,0.0,344.0,446.0,134.0,1543,112.0,507.0,1022.0,666.0,234.0,111.0,0.101,2033.0,150,1410.0,703.0,32.6145336667,76.7796741293,63.0,53.0,218.0,4073,4223,2536,205.0,541.0,2280.0,920.0,277.0
977,18,977,4,0.0,146.0,2541.0,42.0,3084,71.0,284.0,1240.0,726.0,343.0,99.0,0.161,2408.0,23,1216.0,1433.0,31.5417333512,136.087676385,71.0,181.0,268.0,5807,5830,2387,381.0,1221.0,2157.0,1385.0,686.0
978,18,978,4,0.0,267.0,215.0,33.0,887,48.0,324.0,1004.0,387.0,66.0,45.0,0.134,1502.0,509,1278.0,447.0,25.3224415151,69.7257841884,83.0,103.0,187.0,4111,4620,1476,381.0,1150.0,1623.0,1024.0,442.0
979,18,979,4,123.0,257.0,3032.0,287.0,4223,90.0,434.0,1160.0,402.0,81.0,44.0,0.227,1687.0,580,1496.0,185.0,74.4661710592,28.8317443097,107.0,64.0,207.0,3059,3639,1335,187.0,435.0,1545.0,826.0,646.0
980,18,980,4,0.0,62.0,127.0,24.0,546,86.0,247.0,362.0,179.0,44.0,42.0,0.095,627.0,5,537.0,179.0,14.755822285,26.9079403773,19.0,63.0,91.0,1630,1635,726,150.0,408.0,670.0,301.0,106.0
981,18,981,4,0.0,115.0,162.0,32.0,392,15.0,68.0,425.0,160.0,36.0,8.0,0.3,629.0,3,530.0,68.0,12.5967037593,12.7943945943,8.00000000001,30.0,72.0,1173,1176,496,64.0,148.0,424.0,250.0,290.0
982,18,982,4,0.0,70.0,259.0,1.0,552,43.0,179.0,467.0,139.0,61.0,25.0,0.12,692.0,3,493.0,252.0,14.1617258034,32.1105730512,13.0,57.0,91.0,1839,1842,594,172.0,473.0,626.0,419.0,152.0
983,18,983,4,0.0,17.0,32.0,4.0,128,5.0,70.0,705.0,274.0,73.0,28.0,0.21,1080.0,22,926.0,243.0,8.59615840144,44.5081591382,9.0,60.0,80.0,2456,2478,792,156.0,553.0,821.0,543.0,405.0
984,18,984,4,0.0,238.0,198.0,18.0,1244,276.0,514.0,47.0,74.0,25.0,13.0,0.198,159.0,9,74.0,90.0,34.8036266999,10.9620801357,51.0,30.0,104.0,386,395,193,34.0,61.0,139.0,102.0,59.0
985,18,985,4,0.0,67.0,190.0,25.0,395,46.0,67.0,509.0,170.0,25.0,15.0,0.103,719.0,40,630.0,140.0,23.4480890062,15.4109223506,17.0,47.0,68.0,1841,1881,629,184.0,523.0,626.0,421.0,127.0
986,18,986,4,0.0,36.0,13.0,17.0,230,56.0,108.0,415.0,156.0,72.0,14.0,0.133,657.0,12,387.0,325.0,21.4205405701,30.4434852425,26.0,41.0,68.0,1781,1793,573,146.0,519.0,617.0,337.0,174.0
987,18,987,4,0.0,44.0,105.0,22.0,335,9.0,155.0,369.0,167.0,68.0,75.0,0.121,679.0,1,382.0,416.0,10.2412524478,31.0279970784,26.0,49.0,75.0,1821,1822,582,155.0,523.0,638.0,348.0,158.0
988,18,988,4,6.0,441.0,228.0,628.0,3144,1001.0,840.0,594.0,339.0,147.0,41.0,0.106,1121.0,106,181.0,696.0,440.446392121,47.6961098638,876.0,56.0,1307.0,2789,2895,1397,223.0,691.0,1131.0,647.0,203.0
989,18,989,4,0.0,76.0,464.0,62.0,1174,330.0,242.0,481.0,207.0,87.0,31.0,0.097,806.0,58,464.0,429.0,67.0751078283,31.1315503897,137.0,19.0,157.0,2227,2285,791,229.0,554.0,908.0,444.0,150.0
990,18,990,4,0.0,118.0,70.0,46.0,479,44.0,201.0,588.0,336.0,59.0,50.0,0.124,1033.0,415,556.0,568.0,21.499976329,45.3912298581,54.0,57.0,115.0,2443,2858,913,226.0,624.0,1055.0,715.0,238.0
991,19,991,4,3.0,5100.0,4192.0,1656.0,15836,2456.0,2429.0,2266.0,1883.0,1037.0,717.0,0.147,5903.0,73,3260.0,1474.0,334.382383191,62.1410927666,499.0,79.0,729.0,10414,10487,3351,383.0,887.0,5290.0,2861.0,1066.0
992,19,992,4,0.0,48.0,33.0,15.0,237,34.0,107.0,568.0,290.0,141.0,56.0,0.171,1055.0,2,553.0,594.0,8.69577636487,62.253590435,29.0,72.0,102.0,2390,2392,1124,137.0,402.0,897.0,661.0,295.0
993,19,993,4,6.0,66.0,482.0,75.0,789,56.0,104.0,793.0,434.0,233.0,145.0,0.168,1605.0,154,376.0,786.0,25.8155377034,83.38001374,67.0,95.0,165.0,3538,3692,1729,188.0,649.0,1418.0,989.0,448.0
994,19,994,4,0.0,22.0,104.0,7.0,158,8.0,17.0,411.0,353.0,109.0,53.0,0.158,926.0,6,366.0,572.0,0.937947226144,53.2783033587,16.0,59.0,75.0,2221,2227,865,134.0,419.0,903.0,515.0,256.0
995,19,995,4,0.0,45.0,311.0,23.0,622,18.0,225.0,735.0,451.0,162.0,112.0,0.114,1460.0,146,1100.0,470.0,9.34946253167,74.8390579308,26.0,94.0,120.0,3684,3830,1810,264.0,747.0,1725.0,792.0,302.0
996,19,996,4,0.0,123.0,359.0,31.0,754,140.0,101.0,921.0,487.0,271.0,105.0,0.207,1784.0,167,951.0,972.0,22.4573352742,114.834727178,60.0,134.0,202.0,4121,4288,2039,229.0,741.0,1600.0,1041.0,677.0
997,19,997,4,1.0,25.0,18.0,9.0,176,8.0,115.0,261.0,233.0,124.0,73.0,0.182,691.0,6,365.0,384.0,3.16284941163,42.7815480293,16.0,60.0,78.0,1573,1579,847,58.0,274.0,654.0,379.0,214.0
998,19,998,4,1.0,265.0,845.0,178.0,1757,158.0,310.0,763.0,631.0,496.0,554.0,0.144,2444.0,39,1175.0,1407.0,20.1925148174,142.981121205,37.0,194.0,266.0,4895,4934,3197,262.0,407.0,2422.0,1355.0,488.0
999,19,999,4,0.0,310.0,545.0,189.0,4420,3302.0,74.0,172.0,184.0,226.0,266.0,0.164,848.0,70,306.0,598.0,19.9176323245,82.3919972762,25.0,113.0,161.0,1893,1963,1215,90.0,174.0,825.0,657.0,217.0
1000,19,1000,4,1.0,127.0,392.0,85.0,1244,57.0,582.0,466.0,574.0,424.0,319.0,0.131,1783.0,33,884.0,967.0,9.65800577895,104.067651877,37.0,125.0,171.0,3692,3725,2306,174.0,333.0,1922.0,964.0,332.0
1001,19,1001,4,1.0,86.0,357.0,66.0,698,19.0,169.0,690.0,433.0,287.0,181.0,0.154,1591.0,126,815.0,812.0,21.7980489683,86.4321695023,8.0,119.0,133.0,3432,3558,2031,170.0,427.0,1752.0,810.0,399.0
1002,19,1002,4,0.0,125.0,178.0,44.0,532,8.0,177.0,330.0,276.0,185.0,104.0,0.134,895.0,118,528.0,433.0,5.69518705877,43.6705626075,44.0,40.0,93.0,1936,2054,1305,82.0,272.0,958.0,555.0,187.0
1003,19,1003,4,1.0,163.0,1937.0,199.0,2499,69.0,130.0,260.0,182.0,158.0,170.0,0.137,770.0,44,483.0,318.0,16.359267189,42.873420642,22.0,55.0,77.0,1552,1596,997,58.0,174.0,771.0,446.0,147.0
1004,19,1004,4,0.0,123.0,247.0,58.0,618,83.0,107.0,212.0,244.0,197.0,588.0,0.218,1241.0,1,240.0,989.0,7.28150150343,181.11627643,9.0,246.0,258.0,2920,2921,1712,129.0,405.0,804.0,1131.0,452.0
1005,19,1005,4,1.0,165.0,2417.0,13.0,2632,14.0,22.0,184.0,180.0,197.0,768.0,0.251,1329.0,2,318.0,1081.0,449.601673909,311.622224459,565.0,482.0,1667.0,2980,2982,1751,117.0,244.0,796.0,1288.0,537.0
1006,19,1006,4,0.0,108.0,159.0,98.0,450,19.0,66.0,614.0,307.0,171.0,309.0,0.173,1401.0,627,885.0,566.0,47.359574828,86.603440486,38.0,155.0,193.0,3030,3657,1527,78.0,786.0,1525.0,792.0,476.0
1007,19,1007,4,0.0,29.0,217.0,1.0,323,4.0,72.0,753.0,334.0,70.0,164.0,0.041,1321.0,1948,1080.0,270.0,10.6975698637,57.3110914582,22.0,68.0,90.0,2989,4937,2413,89.0,886.0,3428.0,403.0,131.0
